tag_id,标签名,标签描述,订阅数,使用次数
2540231,Lana Del Rey,,815,8795
184042,娄烨,,84,2827
72600,演技,,1599,179847
153647,风中有朵雨做的云,,10,1423
3051199,贾发,,0,126
87965,军宅,,229,3279
42324,地球OL,在真实世界里的各种疯狂的事情 主要为跑酷和极限运动,1122,3040
1087,使命召唤,《使命召唤》是由Activision公司（现为Activision Blizzard，2007年12月2日宣布合并）于2003年最初制作发行的FPS游戏系列，从发行以来一直受世界各游戏玩家喜爱，是FPS中的经典游戏之一。游戏已发行正式作品至第八部，分别是：《使命召唤》、《使命召唤2》、《使命召唤3》、《使命召唤4：现代战争》、《使命召唤：战争世界》、《使命召唤：现代战争2》、《使命召唤：黑色行动》和《使命召唤：现代战争3》。,90699,620183
12367039,巨力战甲,,7,149
457307,布娃娃,,26,1624
94488,无畏战士,,79,997
6566172,动作参考,,37,401
31864,公开课,,809834,1454466
12618477,开明致学,,547,524
6262,语文,,12646,322383
2722097,国家玮,,766,16577
3083265,诗歌鉴赏,,29,1509
5016590,校园学习,,266,67349
24688160,学习帮帮团,,50,278737
12119622,#考古,,0,23
35276246,#古代中国,,0,1
35276249,#阴间文化,,0,1
9570684,#文化,,0,252
10340288,#历史,,0,837
8990,剪辑,1,162009,9855580
18052665,拉齐尼·巴依卡,,4,20
3317419,帕米尔高原,,16,910
1988,方便面,,8948,47798
116364,泡面,,83569,71976
106497,康师傅,,61,11344
697652,礼盒,,26,24018
6773742,吃货小伟,,91,753
28293422,开箱分享VLOG,,0,22444
68437,烤肉,,2912,90781
20982,填词,,1862,87568
13961917,爱莉希雅,,505,52483
7712,白客,白客本命罗宏明，1988年7月9日出生于山东省泰安市，中国内地男演员、配音员，《搞笑漫画日和》配音团队cucn201的主要成员之一,9660,24123
26293824,女士的品格,,0,1467
26425271,人夫感,,1,247
318397,万茜,,12589,36818
98213,心动,,1331,196911
251843,布偶猫,,26723,200309
14500398,猫咪消防员,,3,159
960,蓝猫,,165,40192
71088,加菲猫,,461,38616
1710471,领养替代购买,,5,68
3613429,流浪猫救助,,40,3343
3844314,和猫住,,340,623
5901332,品种猫,,0,302
35258510,当小动物会说话,,0,7736
497221,鬼畜调教,,364220,1012698
1213072,山泥若,,3751,30150
148937,电棍,,10547,110694
2713856,炫神,,5838,49199
8155992,大雨还在下,,0,1244
266119,李健,,18718,54175
7759441,叔圈,,238,2975
11760963,支月英,,2,9
3757104,教育扶贫,,0,127
2687,NBA,"NBA（全称National Basketball Association），美国第一大职业篮球赛事，其中产生了威尔特·张伯伦、奥斯卡·罗伯逊、迈克尔·乔丹、科比·布莱恩特、勒布朗·詹姆斯等篮球巨星。该协会一共拥有30支球队，分属两个联盟：东部联盟和西部联盟；而每个联盟各由三个赛区组成，每个赛区有五支球队。30支球队当中有29支位于美国本土，另外一支来自加拿大的多伦多。从2009-10季后赛开始，因中国广电总局的相关规定，在中国电视转播中，解说员不再说“NBA”，而是极为别扭的用NBA的全称：美国职业篮球联赛，简称“美职篮”。
",204828,942362
1265,篮球,篮球是一个由两队参与的球类运动bcw，cc每队出场5名队员目的是将球进入对方球篮框中得分，并阻止对方获得球权和得分。可将球向任何方向传、投、拍、滚或运，但要受规则的限制。篮球比赛的形式多种多样，也有最流行的街头三人篮球赛，是三对三的比赛，更讲究个人技术。当今世界篮球水平最高的联赛是美国的国家篮球协会（NBA）。篮球在1904年列入奥运会的表演项目，到1936年柏林奥运会成为正式项目。女子篮球到1976年蒙特利尔奥运会才成为正式项目。,289199,1749587
18444430,篮球有温度,,0,92
12652,火箭队,,198,12271
7994,姚明,,5033,34831
648373,史蒂夫·弗朗西斯,,0,19
220751,说爱你,,14,3796
1727,阿梓,,287,20694
3565032,虚拟主播,,4989,1199112
9045711,阿梓从小就很可爱,,1948,26249
89163,斯内普,西弗勒斯·斯内普(Severus Snape)(1960-1998)，小说《哈利·波特》系列中的人物，霍格沃茨魔法学校教师（在第一部至第五部中担任魔药课教授，在第六部中担任黑魔法防御术教授，在第七部中成为霍格沃茨魔法学校校长），斯莱特林(Slytherin)学院院长，在邓布利多1997年6月死后出任霍格沃兹魔法学校校长。凤凰社派驻食死徒的间谍。也当过伏地魔的间谍。台湾版的译名是赛佛勒斯·石内卜。霍格沃茨魔法学校魔药课教授，斯莱特林学院院长（很有可能是有史以来最年轻的）；在莉莉死后就成为凤凰社正式成员，并在伏地魔复活的同时重新成为一名食死徒（作为间谍），在第六部中任黑魔法防御术教授；在阿不思·邓布利多去世后，伏地魔掌控了魔法界的大权，他在这时当上了霍格沃茨魔法学校的校长。最后被伏地魔的大蛇纳吉尼杀死。斯内普一直深深爱着莉莉（哈利的母亲），这也是为什么斯内普会用生命保护着哈利的原因，当得知莉莉死讯后，只因为一句“那个孩子的眼睛和莉莉一样”而无怨无悔地保护着哈利，死前看哈利眼睛的神情让人动容。“After all this time ? Always.”关于斯内普的正邪，作者在小说的前几部就已经埋下伏笔：《魔法石》中对抗奇洛，保护哈利，《阿兹卡班的囚徒》中面对狼人，义无反顾的挡在三个孩子面前（电影原创）。,3420,24235
195579,贝拉,,3316,95293
91305,伏地魔,,614,31123
244602,卢修斯,,100,938
38731,三体,地球往事三部曲(《三体》《三体Ⅱ·黑暗森林》《三体Ⅲ·死神永生》) ，又名“三体三部曲”，是中国著名科幻作家刘慈欣的首个长篇系列，由科幻世界杂志社策划制作，重庆出版集团出版。小说讲述了文革期间一次偶然的星际通讯引发的三体世界对地球的入侵以及之后人类文明与三体文明三百多年的恩怨情仇。地球往事三部曲出版后十分畅销，并深受读者和主流媒体好评，被普遍认为是中国科幻文学的里程碑之作，为中国科幻确立了一个新高度。,84032,128056
2485537,steam,,7134,359285
10811338,elden ring,,55,5393
15116892,艾尔登法环,,969,279522
14996396,老头环,,205,124931
162457,逐帧动画,,239,6464
745352,动画教程,,424,9354
470666,鞠婧祎,,61166,149369
47708,高跟鞋,,55262,195125
552722,清清,,75,11084
9647694,恋爱告急,,58,7681
47867,谭谈交通,"成都本土一档寓教于乐的交通警示类节目。因为其贴近大众的节目特色和诙谐幽默的主持特点，赢得了成都市民的一致好评。其中很多期经典节目，在全国各大电视台转载。受到了热烈的关注
一个充满情趣和智慧的警察，《谭谈交通》令谭乔成为成都最有影响力的交警！而谭乔则让交通法规变得生动有趣，清晰可触。
谭乔，男。同样是现场教育交通违章人员，谭乔警官的语言艺术那叫一个牛，一个宣传交通法规的专题节目，成了成都电视台一个非常受欢迎的节目，谭警官也成了本地一个人气非常高的明星。有人认为谭警官的主持风格符合成都人的幽默人生观。这个节目被认为和李伯清的方言段子一样，做为成都人百态展现的一个缩影",12150,20332
214931,就业,,675,63338
132242,资讯,,54832,372535
730898,谭乔,,104,3449
804165,新倩女幽魂,,252,7011
489821,87版红楼梦,,1730,35438
13263,红楼梦,,22794,117271
19064322,仿妆cos,,1,562
7357,小剧场,,240,375813
747155,花朝节,,185,2067
2302993,十二花神,,154,512
254,变形金刚,变形金刚是一种文化！值得学习！！,31640,173691
144006,爆肝,,75,13548
6815,合体,,143,11515
487700,痛风,,86,12876
33701320,我的2023新年记忆,,0,82240
16837767,社死,,460,60254
2144897,官宣,,5,10430
10174,音乐游戏,,24660,1627982
166,东方,"《东方Project》（日文：东方Project（とうほうプロジェクト，东方プロジェクト），英文：Tōhō Project或TouHou Project，简称东方）是日本同人游戏社团上海爱丽丝幻乐团所制作的一系列同人游戏、相关作品，以及其二次创作所构成的覆盖游戏、动画、漫画、音乐、文学等诸多方面的领域。

更多东方相关作品见相关标签",347488,397564
2027,某科学的超电磁炮,《科学超电磁炮（とある科学の超电磁炮）》是以镰池和马所著作的轻小说《魔法禁书目录》的人气角色御坂美琴为主角所作的外传漫画，由冬川基作画，连载于月刊Comic电击大王，至2009年12月已经累计销售180万部。2009年10月改编为电视动画，共25集（24集+番外篇1集），由J.C.STAFF制作。,63887,109508
236831,音游,1,69650,2005781
1627542,赛马娘,,5028,200793
278284,籽岷,"请勿在其他与籽岷无关的视频内添加“籽岷”TAG。    
我愿意一辈子做学生，你们便是我的良师益友，希望用纪录片手法，做游戏视频，给观众们带来知识与幸福。        ——籽岷
                                       
☆YY频道已更改为五位ID请注意

Minecraft极限生存实况主。
　　一个能将生存游戏转化为显卡游戏的实况主。
　　一个从不杀生的大叔，因此能生存的很快乐。
      每次都有牛牛君在旁边，真的感觉好开心啊。

现多更系列有：
　　《Minecraft籽岷的极限生存系列》【第二季更新】
　　《Minecraft籽岷的小游戏时间系列》【持续更新】
　　《Minecraft籽岷的多人小游戏时间系列》【节操丧失の更新】

　　“和牛牛君是永远的好朋友。”
　　“与僵尸近身搏斗也不会害怕。”
　　“一个永远不会神作的大叔。”
　　“因为极限系列永远会因为籽岷的更新而重复复苏。”

广告君：
　　籽岷のYY频道：30365
　　籽岷のQQ群：260917157
      籽岷の贴吧：http://tieba.baidu.com/f?kw=%D7%D1%E1%BA&amp;amp;fr
      籽岷の微博：http://weibo.com/ZiMin1983",16857,28015
14821,二周目,,11,7013
4620374,永恒的MC,,199,598
44006,同人配音,,28105,17908
3151,配音,,116387,1155423
53473,搞笑配音,,18654,94142
17304,中配,,20841,120255
355636,食谱,,1003,57734
12131,料理,,22661,367097
10710,黑暗料理,黑暗料理，最早出自日本动漫《中华小当家》。经网民引申之后，黑暗料理既可以说是街边卫生状况一般、经营到很晚的小吃摊大排档，也可以形容由初学者或者厨艺一般的人做出的卖相非常令人难以接受的菜品和食物。后者是一种幽默的自嘲说法。=======///黑暗料理届丧心病狂系列///黑暗料理届最佳创意系列///黑暗料理届最良心系列///=======,82828,57333
25787823,奇葩食谱,,0,2
1457252,美食推荐,,137,18590
31543242,B站美食测评局,,0,14047
3813,同人,,23503,702574
7558665,克莱恩,,628,1768
8333779,诡秘之主,,6838,8840
11177,失恋,,1980,141903
25720,约会,,1522,153996
151874,网恋,,537,30743
10470276,童锦程,,43,44667
28759,BEATBOX,"      BeatBox，通常缩写为B-Box,起源于美国，是一种出现20年以上的Hip-Hop元素。在10年前兴盛起来而形成的一种音乐文化。可以通俗的理解为口技，但不能被称之为口技，一般的beatboxer都不喜欢被别人用口技称呼，用平常的用语解释的话，就是节奏箱子。
      BeatBox是口技的一种形式，主要是涉及用嘴唇、牙齿、舌头、口腔和喉咙的声音来模仿鼓声、节奏以及音乐的一种新型艺术，它也包括：唱歌，用声带模仿打碟，模仿喇叭，琴弦和其他的一些乐器。如今的BeatBox与hip-hop文化息息相关，成为了hip-hop重要的因素之一。另外需要引起我们注意的是，“bbox”或“b-box”这种简称只有在中国才会这样叫，但其实是不规范的，正确的叫法应是“Beatbox”或“Beat box”。",12985,50025
1664,口技,,1134,14320
2862,初恋,,1007,107083
115092,编曲,,67260,255682
2935179,五条人,,582,7737
2971136,创意演奏,,58,94879
1044288,牵丝戏,,4917,19099
421746,CG混剪,,18799,168603
12868,中国BOY,,21416,8290
2495025,4k,,965,57370
37281,美味,,1471,244773
35372688,泡的方便面怎么变煮的方便面,,0,1
23014,画集,,267,10368
80130,倒计时,,47,31976
34905513,今年定要闪闪发光,,0,13389
34329,萌萌哒,,4281,1035071
860401,铲屎官,,65651,1168037
467783,小奶猫,,4753,759407
21155874,英长蓝金渐层,,0,152
24765593,点色,,0,2
361446,踩奶,,99,165950
3345272,吸猫,,23519,290758
4584678,英国长毛猫,,5,1055
8649399,蓝金渐层,,21,5295
23292,ACG音乐,ACG音乐相关,54761,444328
28320294,大慈树王,,2,4310
31101371,几初的智愿,,0,74
15596391,森林书,,0,9561
99842,CS:GO,"由Valve开发的第一人称射击团队竞技游戏CS:GO,划时代全景U降临,颠覆性全新画面,不变的竞技经典!",207321,934426
97809,CS：GO,,68,8250
22945966,blast秋季决赛,,0,10
230405,G2,,1069,36876
2548150,s1mple,,320,15675
2602259,Heroic,,7,1737
2817327,Niko,,55,3584
3416909,IEM卡托维兹,,12,487
4549998,莱昂凯,,2481,3522
9689333,cadian,,0,461
25730007,用游戏打开热点名场面,,1,11241
6781,病娇,病娇，ACG界用语，多为御宅族所使用，狭义上指那些对异性持有好感处于娇羞的状态下产生精神疾病的患者所表现出来的性格特征，广义上则指在处于精神疾病的状态下与他人发展出感情的人所表现出来的性格特征。以上为其基本定义，但在实际上其定义常常会因使用者的不同而产生不同。具有病娇这种性格特征的人物通常会对某一现象产生常人无法理解与认同的强大情绪、执念，并以此为动力做出过激的示爱、排他、自残、伤害他人等极端行为，且通常会造成悲剧性后果。在现今社会中对于病娇的认知通常有两类，一类极度喜爱，而另一类则持否定态度。（转自百科）,31027,128855
17391,惊悚,,34323,803616
3390,校园,,128443,4940560
453251,旅行者,,227,31158
97374,金曲,,34,12224
22419708,愚人戏社,,3,15
204705,紫苏九月,,72,551
7021,同人曲,,2286,14146
209595,妮露,,65,53846
21171,交响情人梦,身为名钢琴家之子的优秀音乐大学生千秋真一。想要赴欧学习指挥，却因为飞机恐惧症而一直无法出国。某天，不可思议的少女野田惠，突然出现在他面前，住在垃圾房里的她，是个无可救药的怪人？这少女的出现会对真一有什么影响呢？,125,1049
1768426,爱乐之城,,262,15817
92516,不能说的秘密,,131,19282
2772591,SKAM,,9368,23683
514313,1血,,0,301
546639,1级,,0,2552
23635664,雷神周本,,0,2346
619093,允星河,关于允星河的作品。,7144,1899
2556751,小猪佩奇,,42912,91690
15627510,阿尔贝莱特,,2303,2231
25913767,鹅鹅鸭,,2,5831
127919,南极,,136,9378
9145,企鹅,,3358,31409
18746324,ALTF4,,10,362
714243,薄海纸鱼,,1712,2620
23988,进击的巨人,"悠长的历史之中,人类曾一度因被巨人捕食而崩溃。幸存下来的人们建造了一面巨大的墙壁,防止了巨人的入侵。不过,作为“和平”的代价,人类失去了到墙壁的外面去这一“自由”主人公艾伦·耶格尔对还没见过的外面的世界抱有兴趣。在他正做着到墙壁的外面去这个梦的时候,毁坏墙壁的大巨人出现了！",69810,248797
19603,巨人,,1183,123409
63941,艾伦,,2426,131176
3545,热血,,121126,2056031
3288428,乐迪,,3,711
144114,武器大师,,163,18058
32915141,爱如火,,0,6788
1055213,欧皇,,1146,836335
1050934,村民交易,,4,213
193548,附魔,,41,10824
35505,甜点,蛋糕、曲奇、马卡龙、和菓子……是幸福的糖分天国~,513603,312023
5963,火锅,,119705,191286
935852,重庆火锅,,106,7795
1390082,牛油火锅,,4,173
2211276,美食日常,,8,4659
7872886,吃货生活,,0,69
20713,男声,,31748,878709
2489256,cover,,158,148816
9798731,勾指起誓,,1114,19260
25733404,摆拍狂魔,,0,24
33237848,原神3.4海灯节,,0,14914
77278,钻石,,497,81886
4925584,钻套,,0,26
8514048,钓鱼佬,,4,3382
707234,论文,,1423,89004
6556,工具,,671,39596
3184457,vue.js,,45,1781
47569,元素周期表,,338,4384
21607,前方高能,,3890,61888
17741869,冬之花,,19,8359
832460,化学实验室,,4,332
450795,李信,,1436,96968
2876674,天秀,,127,137070
4672,JOJO的奇妙冒险," 19世纪末，英国
    英国贵族乔纳森·乔斯达，是个以绅士精神为目标的少年；下层阶级出身的迪奥（DIO），是企图夺取乔斯达家产，在外佯装好人的俊美男子。在他被收为养子后，处处迫害乔纳森。乔纳森为了打倒因意外得到神秘的石鬼面具而变为吸血鬼的DIO，向一名自称齐贝林的神秘男子学习仙道——波纹气功。
    1938年，美国
    乔纳森·乔斯达死后数十年，他的孙子——乔瑟夫·乔斯达也长大成人了。为了守护他重视的人们，与苏醒的超级生物——柱之男不停的战斗。

历经六代的伟大冒险故事，以“生存”为关键词，荒木飞吕彦展开他天马行空般的想象力，创造出了一个个光怪陆离的“JOJO”世界。诡异凛冽的画风，令人窒息的剧情，这么多年以来几乎从来都不会令人感到厌倦，少年漫画的必看之作。目前前七部都已经完结，第八部也已经开始连载，舞台又回到了杜王町……根据原著漫画，衍生出了OVA、游戏、小说、手办等周边产品。 ",175086,437113
10881,机动战士高达,"机动战士（Mobile Suit）简称MS，其中Suit是Space Utility Instruments Tactical （战术泛用宇宙机动机械）的缩写（当然也有局地战用机型）。这是一种高约15~18米的巨大人形机动兵器（也有个别高到50m）。开发成人形是为了执行AMBAC机动，这对于宇宙中机器人的机动性及实战能力有较大提升；会被开发是因为米诺夫斯基粒子造成无线电波等远程控制失效，使得战斗不能赖导弹等制导武器，战斗必需在双方接近至有视界才能进行，而MS拥有高机动能力与强大的火力（万能吊臂般的双手使得MS的携行武装可轻易变更）、防护力与较高度的泛用能力，所以在高达的世界观中巨大的战舰并非是最具威胁的兵器，MS可以较轻易的击毁没有MS保护的战舰。
 
　　机动战士是日本真实系机器人系列动画《机动战士高达》的机器人角色的统称。而机动战士中的高达（GUNDAM）才是动画的主角代表性机器人。由于发音太囧，于是人们就叫它刚大木。
",7140,259688
316421,石之海,,1261,28701
502692,普奇神父,,271,4901
1361639,铁血的奥尔芬斯,,5530,24323
1684958,奥尔加,,11882,23267
6208670,奥尔加BB,,5,20
1018400,生存挑战,,77,6492
13895989,海灯节,,37,41749
17220083,原神整活,,75,3886
929012,温迪,,3349,93426
13451,下饭,,1105,325243
298236,李华,,12,4806
2511337,top,,107,3789
102082,小刚,,21,3509
102081,小霞,,102,7069
1841,感人,,36411,335751
9734740,APEX英雄,基于科幻动作游戏IP《泰坦陨落》的一款免费生存角逐游戏！,55028,511847
33185,童话,,719,45126
2710326,apex,,669,242127
31688887,青柠动画城,,1,269
5841,模仿,,851,132649
35093384,一个人的情人节怎么过,,0,360
26516,奥斯卡,,25316,67441
848343,史崔特先生的故事,,0,36
555955,龙舌兰,,95,4549
190516,动态,,65,86737
2622601,Live2D,,548,16663
1571,同人动画,,1229,22493
318832,MC动画,,2508,34072
406854,史蒂夫,,161,14390
417376,失败者,,3,427
1640262,艾利克斯,,9,919
35521483,原神里怎么过情人节,,0,1
43110,生存游戏,,4818,488326
1084,实况,,45015,4257364
15920643,禁闭生存,,2,88
3517551,与山,,1366,2313
18003,骗子,,1743,180463
23994,真实,,1266,245719
564,机器人,,75243,302953
34731732,门框机器人,,0,36
41344,科幻电影,,1529,49869
3674142,官方设定,,3,136
32498984,这下不得不玩原神了,,0,57
2693991,白嫖,,1123,86555
18874,跑跑卡丁车,跑跑卡丁车是韩国NEXON公司出品的一款休闲类赛车竞速游戏。与其他竞速游戏不同，跑跑卡丁车首次在游戏中添加了漂移键。游戏以“全民漂移”为宣传词，而角色则使用了泡泡堂中的人物，角色可以驾驶卡丁车在沙漠、城镇、森林、冰河、矿山、墓地等多种主题的赛道上进行游戏。除中国、韩国外，在其他部分国家也有专门的服务器。,7604,173625
34650404,阳光开朗杨玉环,,0,20
461490,宝哥,,185,66490
704168,大马猴,,114,49050
233344,欢乐斗地主,,3065,313099
77388,旭旭宝宝,,24826,377225
34516414,我不曾忘记,,1,742
1964,泪目,,3429,218121
33013021,流浪地球跨越4年的重逢,,0,1244
13570,小学生,,5439,394673
424124,不要笑,,353,8963
10058,挑战,,1908,2308878
4762874,土味视频,,2625,58001
33346471,新年快乐好久不见,,3,1911353
19666616,NEEDY GIRL OVERDOSE,,18,1374
23976068,超天酱,,21,4369
29613120,虚拟最强音,,0,1932
223733,电波系,,8,303
11782125,中国绊爱,,589,4578
19494354,冰糖IO,,555,9628
18977383,原神家园,,84,1877
19185402,尘歌壶,,450,40278
19556563,原神尘歌壶,,14,4201
15204,孙悟空,,7649,364093
7544,西游记,《西游记》，又名《西游释厄传》，是一部中国古典神魔小说，为中国“四大名著”之一。书中讲述唐朝玄奘法师西天取经的故事，表现了惩恶扬善的古老主题。《西游记》成书于16世纪明朝中叶，自问世以来在中国及世界各地广为流传，被翻译成多种语言。在中国，乃至亚洲部分地区西游记家喻户晓，其中孙悟空、唐僧、猪八戒、沙僧等人物和《大闹天宫》、《三打白骨精》、《火焰山》等故事尤其为人熟悉。几百年来，西游记被改编成各种地方戏曲、电影、电视剧、动画片、漫画等，版本繁多。,11735,254571
687515,配音秀,,9245,244602
17085903,游戏知识分享官,,11057,7476677
2100,攻略,,95346,5966557
2740552,梦轩,,51,529
75195,金闪闪,,2374,20297
14525240,狩猎采集,,0,7
807830,游牧,,11,1671
790843,农耕,,3,612
203355,古埃及,,813,7714
71603,金字塔,,122,14819
63711,巴比伦,,94,2493
733959,猿人,,4,345
3496367,两河流域,,8,330
33711863,政媒扶持计划,,0,2804
157563,抓捕,,177,4852
42335,单机,,45869,6100271
20504924,团宠酸奶妹,,2,563
348176,石矶娘娘,,2,1160
20832114,臭卷宝,,1,716
11418249,阿星探店,,103,349
20995442,大锅羊肉,,0,3
35505185,冬牧节,,0,1
42234,羊肉串,,152,9601
585321,新疆美食,,281,14782
1588177,特色小吃,,194,28583
1753896,阿勒泰,,6,1737
12186678,草原石城,,0,12
13784,迪迦奥特曼,迪迦在印度尼西亚语中，代表了神圣的数字&amp;amp;amp;amp;quot;3&amp;amp;amp;amp;quot;。大约三千万年以前，地球处于超古代，奇杰拉花朵盛开，邪神加坦杰厄降临，巨人们发生内战，原是地球最强的黑暗战士迪迦在受幽怜的感动后化为光，使其黑暗力量长眠。但超古代文明并没有因此而得救，人们全部都迷上了奇杰拉花的花粉，因为光之巨人无法干涉人类的选择，所以巨人把自己战斗的躯体隐藏在金字塔后，化作光离开了地球,50211,174046
384050,银河奥特曼,"日本圆谷制作公司为纪念公司成立50周年，将着手制作奥特曼系列最新作品《银河奥特曼》。这将是自2007年播出《赛文奥特曼X》后近6年来首度推出电视新作。
新剧共11集，于2013年7～8月和11月～12月两期在日本荧屏上亮相。新剧主人公根岸拓哉扮演17岁高中生礼堂光，在所有系列中年龄设定最小。礼堂光在获得“银河火花”后，将为正义与怪兽、外星人展开搏斗。随着时间流逝，现代，被命运选择的少年礼堂光取得了光之国的神秘道具——银河火花！同时又突然出现了凶恶怪兽和宇宙人！巨大的黑暗力量开始涌动。于是，银河奥特曼登场了。",539,18667
30124,赛罗奥特曼,,13818,86437
138052,天眼,,45,3144
93861,FAST,,20,502
4701812,南仁东,,41,245
34571695,跃迁测试,,0,475
2635228,mihoyo,,56,6524
355486,诺艾尔,,803,31475
25444244,東琳,,0,46
25444248,原神幼儿园,,0,68
35428870,特瓦琳,,0,1
258717,稻妻,,131,51129
338804,璃月,,134,25198
24851231,sesield,,0,42
164598,天文学,,871,4775
141263,望远镜,,90,9137
9224,速度,,15258,183702
18423,摩托车,,124836,516306
9553,YAMAHA,,337,19836
75727,雅马哈,,314,34225
29816,R3,,4,1139
18059681,2022年度,,0,2651
1641530,工作总结,,3,4945
2513991,中国boy,,7676,26503
2774047,王瀚哲,,685,6460
3964046,中国BOY超级大猩猩,,3134,27394
1056307,CBLOCK,,80,1109
100999,活死人,,1291,19451
2505770,杨和苏,,396,17312
2515905,Rapper,,81,16671
6899946,中国新说唱,,8404,88315
598262,靓仔,,24,12279
25163898,人类群星闪耀,,0,10
207722,邮件,,5,3011
9843276,其美多吉,,0,8
3024359,seth,,0,119
4812616,infj,,30,2442
4812614,infp,,96,5539
8907377,intj,,32,1872
9697238,进来挨骂,,0,35
9921774,十六型人格,,58,932
10501604,intp,,30,2944
40720,孢子,,1169,4164
1377867,娟,,53,259
50825,CP,,7756,1807696
16833470,恋综,,11,55287
100663,主播,,10893,902738
3144077,叁三,,0,2422
8798276,磕,,0,7035
23990213,小奶团,,1,9896
24108,决赛,,43,53985
4978,世界杯,,40659,411962
4052,梅西,"里奥·梅西（Lionel Messi），1987年6月24日出生于圣菲省罗萨里奥市，阿根廷足球运动员
2000年，梅西加入巴塞罗那俱乐部。2005年，阿根廷青年队夺取世青赛冠军，梅西赢得了金球和金靴双项大奖 。2007年4月18日，梅西在国王杯半决赛对赫塔菲时复制了马拉多纳在世界杯上的连过五人进球。2008年北京奥运会上，梅西随阿根廷国奥队夺取了金牌。2009年底，他当选了欧洲足球先生和世界足球先生 。2011年，梅西荣膺首届国际足联金球奖，还获得了欧足联欧洲最佳球员。2013年，他以46粒联赛进球的成绩第三次获得欧洲金靴奖奖杯。2014年，梅西随阿根廷队参加2014巴西世界杯。 2014年巴西世界杯上，梅西获世界杯金球奖。

",41893,282051
11716,阿根廷,,286,108910
584,足球,"足球是足球运动或足球比赛的简称
现代足球运动源于英国，亦为当今世界上开展最广、影响最大的体育项目之一，被认为是世界第一运动，在和平年代亦被称作是“国与国间没有硝烟的战争”，甚至因其丰富的内涵和感染力被视作一门艺术。",175090,1969798
704104,世界杯决赛,,3,3978
3230176,姆巴佩,,135,48102
8654595,大马丁,,0,807
29389145,足球绿洲探险家,,0,34955
424331,灵能百分百,,9903,21891
27245382,爱捣蛋的小狗蛋儿,,0,21
71871,龙套,,53,3087
154789,小酒窝,,248,5222
13373885,皮小汉,,338,1254
630046,跨国婚姻,,101,6662
6992,南宁,,250,75297
10555771,下饭操作,,52,113989
30689593,文静内向小女生,,0,36
28745,迪迦,迪迦奥特曼  ,1806,76674
24090,怪兽,,1899,180715
17707,盖亚奥特曼,盖亚是平成三部曲最后一部，也是公认的奥特曼最优秀的作品之一。,654,26238
148692,大古,,330,28603
40298,长野博,,5136,22402
32373487,2022年终动画盛典,,4,241283
11365166,中国香港警察,,0,13
35423120,UP主警情通报,,0,3
35423129,蓝线旗,,0,3
35423133,中国警察旗,,0,3
143169,美国警察,,1311,31119
1572932,细细的蓝线,,0,14
2485003,minecraft,,5684,130312
2511903,mc,,975,108184
546,翻译,,2348,115455
16885854,原神故事,,3,273
19870182,原神大世界,,0,138
367571,石碑,,0,347
1004496,墓碑,,6,2658
15137636,原神考据,,77,407
971835,中华田园猫,,432,278495
193531,流浪猫,,739,186090
92443,昵称,,4,1353
26822,头像,,3471,218295
17237817,徕芬,,2,435
35345255,徕芬粉金限定礼盒,,0,1
85719,小静,,1,109
65366,山东,,677,135389
14607,弹唱,,4021,476512
101914,经典老歌,,1519,314996
339685,齐秦,,33,7868
216474,夜夜夜夜,,0,437
2869178,颜志琳,,9,281
1166406,SCBOY,,455,7775
1433049,卡托维兹,,8,1716
12164,FM,,94,10994
4979,意大利,,10777,154608
15093647,赵氏宇宙,,334,344
29490240,FM23,,0,521
951804,巴勒莫,,1,137
326725,足球游戏,,165,200911
563274,足球经理,足球经理作为一款非常经典的PC游戏，十几载以来给广大足球爱好者提供了非常好的球队模拟经营管理平台。玩家在游戏中通过训练、人员转会、战术设置等各方面对球队进行改变，带领球队获得荣誉。当前版本是FM2014。,241,12473
2606900,蒜蓉粉丝蒸扇贝,,0,70
35468297,红烧牛肉丸,,0,1
1038555,椒盐虾,,2,253
7627064,中法夫妻,,0,153
8179853,海外生活记录,,22,254
100163,豪车,,26274,153326
25394,兰博基尼,,7399,69247
148508,敞篷,,17,2761
100164,超跑,,23712,132488
449707,小牛,,84,13802
3396086,Huracán,,0,97
542695,遗产,,4,7213
217164,房产,,1202,207247
34053,老人,,208,139943
117324,哈利·波特,《哈利·波特》是英国女作家J.K.罗琳创作的魔幻现实主义系列小说，共7部。该系列小说被译成近七十种语言，在两百多个国家和地区累计销量达四亿五千多万册，并已改编成电影。包括：《哈利·波特与魔法石》、《哈利·波特与密室》、《哈利·波特与阿兹卡班囚徒》、《哈利·波特与火焰杯》、《哈利·波特与凤凰社》、《哈利波特与混血王子》、《哈利·波特与死亡圣器》。,3679,23422
26500613,霍格沃茨之遗,,2,5798
299692,霍格沃兹,,645,55120
547129,神奇动物,,163,11567
426617,不正经,,18,1927
8008925,无情SPIRIT,,0,70
16735732,霍格沃茨：遗产,,2,194
12536,短剧,,280,197234
35327690,一个人的情人节剧场,,0,446
58184,自助餐,,1732,38663
47282,日本料理,,54924,105135
75781,广州美食,,297,8907
6759,广州,,1774,364820
29984906,快乐美食打卡,,0,58510
58259,科学家,,806,26405
204154,逆境,,5,1619
1408,高校,,370,74985
516,初音未来,,250913,219366
