tag_id,标签名,标签描述,订阅数,使用次数
35101788,我的恋爱树洞,,0,795
35202842,情人节浪漫观察员,,0,1547
521337,电竞赛事,,27609,329465
2621310,TheShy,,290,31129
19676507,楚钧艾克,,1,199
807392,复盘,,183,112288
3528773,JDG,,2154,34778
933202,减脂,,90857,684263
20805,减肥,,720172,1509222
207281,干货,,9386,401210
7136450,塑形瘦身,,19,133408
30922713,坚持自律的每一天,,1,103354
33453965,2023健身FLAG,,1,57068
17391,惊悚,,34323,804137
17143,悬疑,,93657,825930
151353,未解之谜,,4487,52864
56094,事件,,99,37559
13619,欧美,,141555,950356
60008,澳大利亚,,922,105275
30670069,玩一种很新的东西,,1,88515
694,宣传,,114,80980
316008,魔术表演,,188,36179
170266,普法,,1557,144508
216025,反赌,,18,714
35504,蛋糕,,85546,266023
14122815,杨晓洋,,16,270
655724,水果猎人,,22,353
9216,鉴定,,81,33041
3155781,网络热门,,0,1454
33401610,新春火一把,,0,400
8569,活动,,154,523951
409006,战力,,4,14211
207892,虚拟歌手,,30364,45502
516,初音未来,,250967,219432
14771307,不想做封面,,0,3
21811300,没人看就算了,,0,5
26138833,不知醉,,0,653
35518757,呜呜呜，情人节没人陪我好伤心,,0,1
35518795,有人看就看吧,,0,1
839202,不会起标题,,0,14
6008526,布料解算,,4294,18660
1352903,韩语MV,收录韩语地区MV,12506,171648
685344,韩国音乐,,1968,166522
34961923,SECONDWIND,,0,27
224810,舞蹈版,,42,3754
2558595,K-Pop,,19,354703
3147723,Fighting,,0,808
665510,双胞胎姐妹,,199,1631
27343857,小叮当的一家,,1,116
1108032,搞笑日常,,33,31715
3510329,家庭搞笑,,0,2330
18052665,拉齐尼·巴依卡,,4,20
3317419,帕米尔高原,,16,911
376313,琳琅天上,,391,13505
2102,通关,,82,100397
86573,逆战,《逆战》，是由腾讯旗下琳琅天上工作室开发，腾讯游戏发行的网络游戏。游戏采用第一人称射击形式表现，采用虚幻3引擎开发。代言人为歌手：张杰。《逆战》是以机甲模式为核心近未来风格游戏，游戏中出现了未来版95式突击步枪等武器。曾用名“火力突击”，在测试阶段改名为“逆战”。游戏阵营分为“守卫者”“国际特战联盟”和“突击者”“人民抵抗组织”以及“公司”和“盖迪奥斯”，“公司”和“盖迪奥斯”并不以对抗阵营的形式在游戏中出现。但是生存战主要面对的敌人均来自于公司，而保卫战面对的敌人则来自于盖迪奥斯。,19788,165195
782562,田园犬,,169,79057
733016,奶牛猫,,88,42821
21316,工作,,2140,581663
2597037,攒钱,,90,4272
6213,显卡,,80489,223243
24038993,极光Pro,,0,33
26988604,rtx4060,,0,16
299685,游戏本,,4827,35332
250784,新品,,58,27331
77442,疯了,,10,9755
25163898,人类群星闪耀,,0,11
207722,邮件,,5,3016
9843276,其美多吉,,0,8
14426,电音,电子音乐，是以电子合成器、音乐软体、电脑等手段所产生的电子声响制作而成的音乐的总称。,695607,671396
1673845,极乐净土,,47207,63059
28331120,女ikun,,0,38
33699038,只因版,,0,2
840943,翻跟斗,,0,178
74379,家具,,1024,115883
25361870,热爱生活的一万种理由,,0,34128
170252,河南话,,258,6941
8119495,吃席,,9,6378
66,洗脑,,135919,231811
2511960,gentleman,,140,588
55312,蛤蜊,,30,3384
403201,上头,,26,6543
573561,挖蛤蜊,,1,339
358244,寿命,,26,6130
16940,留学,,9127,483461
56643,留学生,,3064,167421
35500791,氯乙烯泄漏,,0,15
2966141,疫情,,1312,609302
263089,游戏集锦,,247449,2004695
6133,高手,,361,67185
108732,生气,,3,17722
7197,小伞,,4,983
2513897,if you,,9,588
2529888,Doinb,,11695,33767
8032763,金咕咕,,184,19502
5408186,演员李健,,1,643
7759441,叔圈,,238,2988
6710,壁纸,,22261,470446
9969,板绘,又叫数码绘，区别于用鼠标在相应软件中绘制图画的鼠绘，板绘是用笔通过数位板在相应的软件中绘制图画。,200711,960084
26343,世界冠军,,146,27278
4078,运动,,85661,3703312
316006,潘晓婷,,365,1423
8907716,花式九球,,0,107
21195596,亿点点不一样,,0,84
24687450,技能提升营,,22,144059
27323,人皇,,803,86023
112,星际争霸,"《星际争霸》（StarCraft）是由暴雪公司于1998年正式发行的一款即时战略类游戏，背景设置是一个科幻的故事，围绕三个假想的银河种族：Protoss（一个纯精神、纯能量的种族），Zerg（一个纯肉体、纯生物的种族）和Terran（原版中来自地球的人类殖民者）之间的战争展开。
《星际争霸》由于本身设计上的优秀以及良好的平衡性，再加上暴雪不断推出补丁以及13年韩国星际职业联赛在战术，地图设计，兵种克制与操作，运营思路，心理战等方面的锤炼，使其成为了“电子竞技”的定义者，在世界范围内有大量忠实玩家，催生了&quot;OSL&quot;MSL&quot;SPL&quot;WCG&quot;等等具有全球影响力的赛事，也缔造出了“泽炳李双”这样的超人气职业选手。
中国是除韩国之外当之无愧的星际第二强国，曾有pj，lx两位选手征战韩国spl战队联赛，PJ还曾获得过WCG的亚军，民间也有大量高水平星际爱好者。",12635,91327
296818,黄旭东,,2939,11394
155235,星际老男孩,"一群一直为星际奋斗着的,并且为国内星际努力着的人,这就是星际老男孩.",12374,12472
6758,比赛,1,723,770103
2592266,Time,,119,901
7067828,李培楠,,82,915
746724,超甜,,307,20777
49324,客官不可以,,113,1251
33685559,音乐素人投稿季,,0,15703
40328,读书,,33252,1084954
662568,契诃夫,,39,776
87456,器材,,500,130669
90598,滤镜,,224,20454
1600183,相机配件,,0,364
3483989,影视飓风,,759,3951
8744773,电影滤镜,,0,34
12459,燃曲,,4572,16179
35327056,loseControl,,0,1
1105141,精卫,,23,3660
24311578,cureforme,,0,91
25250360,Emptylove,,0,20
1534686,故事视频,,12,45
35485233,第五人格守夜人,,1,23
21916,经典电影,,50758,507297
114705,战争电影,,208,9468
2519015,战争子午线,,0,34
13219,歌曲串烧,,149,13351
21503651,king金鑫,,0,38
81313,四面楚歌,,25,1544
2529754,jay,,13,7316
191071,纳什,,166,5861
18197,科比,,53154,211944
10725,艾弗森,,1122,14984
1265,篮球,篮球是一个由两队参与的球类运动bcw，cc每队出场5名队员目的是将球进入对方球篮框中得分，并阻止对方获得球权和得分。可将球向任何方向传、投、拍、滚或运，但要受规则的限制。篮球比赛的形式多种多样，也有最流行的街头三人篮球赛，是三对三的比赛，更讲究个人技术。当今世界篮球水平最高的联赛是美国的国家篮球协会（NBA）。篮球在1904年列入奥运会的表演项目，到1936年柏林奥运会成为正式项目。女子篮球到1976年蒙特利尔奥运会才成为正式项目。,289200,1750749
440893,96黄金一代,,0,165
395351,雷阿伦,,52,2394
18448,扣篮,,756,144344
14983,过人,,765,44621
630704,本·华莱士,,0,57
30623695,用篮球表达态度,,0,81176
34929328,开打吧！篮球 2.0,,0,10767
3750872,贾冰,,564,8672
18257423,孙火旺,,23,300
243600,绍兴,我爱我的家乡【正经脸,42,40991
242552,学霸,,8604,117875
5570468,学霸cp,,4,43
35486297,一拳人OPM,,0,3
8609343,甜甜的恋爱,,67,10657
21056711,致91岁的双胞胎,,3,26
15671747,听安,,16,2818
16644108,边路之怪听安,,1,119
17704752,司空震,,187,16528
20605129,赵怀真,,3,5485
2520763,litterzy,,181,613
5152,机械,,278100,1082257
3504,英国,,76075,318716
8316,飞机,,83123,593603
33072,航空,,8165,263359
20081,空难,,525,28077
955284,何冰,,835,22173
232160,大宋提刑官,,297,3709
317786,宋慈,,33,1824
51816,神探狄仁杰,《神探狄仁杰》是大型古装推理悬疑电视剧，导演为钱雁秋。目前有四部，分别为：第一部《神探狄仁杰》（2004）、第二部《神探狄仁杰2》（2006）、第三部《神探狄仁杰3》（2008）与第四部《神断狄仁杰》（2010）。该剧由梁冠华、张子健、须乾、吕中、苑冉、姜昕言、蒋欣、赵志刚、严燕生等主演。本片生动、悬疑、有趣，是推理悬疑剧中不可多得的好片。剧中唐朝名探狄仁杰、及大将军李元芳等人与各大反派的斗智斗勇，扑朔迷离而悬疑的剧情，加上李元芳与如燕隐隐约约的爱情、狄仁杰与曾泰的师生之情、武则天与狄仁杰的君臣际遇，以及各式各样的卧底人物都为本剧增添了不少色彩。,1278,21117
15634567,国产探案剧,,0,3
214011,老戏骨,,578,67631
24437,鬼畜素材,,5434,361952
95710,头脑风暴,,23,2472
442373,报菜名,,15,5932
10491,改装,,15643,251801
22126,直播,,14567,1957302
34713,国际,,964,105956
14362,大阪,,208,30535
1707251,汽车文化,,6262,186998
1758067,文成,,0,152
2977378,改装展,,0,93
7497507,溜溜哥,,306,679
820422,游戏主播,,63,27632
3160714,飞花令,,83,978
28598065,诗词的魅力有多大,,0,238
3238,GTA,《侠盗猎车手》（Grand Theft Auto，简称 GTA，又译《横行霸道》、《侠盗猎车》、《侠盗飞车》、《侠盗车手》）是一系列以犯罪为主题的动作游戏，由 Rockstar North负责开发，Rockstar Games 发行。在游戏中，玩家扮演城市中的犯罪角色，透过完成一连串有组织罪案的任务来提升自己的威势，任务通常为枪战、抢银行、行刺等，其他犯罪以外的任务则有驾驶出租车、救火、赛车、飞行等。侠盗猎车手也因给玩家在游戏内随心所欲、自由度高而知名，它不像传统的动作游戏般只有单向式的历程，但在侠盗猎车手中，玩家可随意选择先玩的任务,84655,455592
13074,侠盗猎车手,,3060,185805
110374,游戏推荐,,1476,431069
18132213,游戏头号玩家,,2146,8335031
6778342,闪耀暖暖,《闪耀暖暖》是暖暖系列首款次世代3D手游，为闪耀的自我而生！,41343,444918
1139735,穿搭,,801101,2133115
261233,JK制服,,58320,128994
33358014,不一样的新LOOK,,1,20119
133644,保剑锋,,143,8788
77680,冯绍峰,冯绍峰，本名冯威，中国知名男演员。曾主演电视剧《锁清秋》《宫锁心玉》《兰陵王》等，主演电影《鸿门宴传奇》《画皮2》《黄金时代》《狼图腾》,952,62945
556587,童年男神,,112,2427
536292,古装男神,,496,13519
484742,宋洋,,102,1746
864566,刘小锋,,38,1900
499468,刘冠翔,,29,395
692827,郑晓东,,10,124
39704,IG,Invictus Gaming（以下简称iG）是一家以电子竞技及周边业务为核心、旗下有多名国内顶级电子竞技选手的平台，iG的目标之一是打造全球顶级电竞俱乐部。iG已整合前CCM电竞俱乐部Dota、星际争霸2（SC2）、英雄联盟（LOL）项目所有队员。,54202,170777
14898,TES,,14595,75149
2520736,light,,6,1478
2538993,Rookie,,5610,20561
2600042,JackeyLove,,498,7122
3137032,karsa,,49,3496
4088294,Crisp,,88,2519
219689,世界赛,,38,9620
3531,星际争霸2,《星际争霸Ⅱ》（StarCraftⅡ）是由暴雪在2010年7月27日推出的一款RTS即时战略类游戏，作为《星际争霸》的续篇讲述了人族、星灵和异虫三族的故事。《星际争霸Ⅱ》将以三部曲的形式推出，即Wings of Liberty（自由之翼）、Heart of the Swarm（虫群之心）和Legacy of the Void（虚空之遗）。,54298,217319
15494393,Oliveira,,1,100
100608,IEM,,25,7582
1465,TIME,时光是最好的回忆,81,2741
25741,魔法师,,59,14078
4531778,水系,,0,1282
37364,刘亦菲,收录亦菲的电影、电视剧、MV、粉丝作品等各类视频，药效奇佳，放嘴来吃！,58906,232026
23931178,去有风的地方,,1,13629
301207,彩铅,彩铅画,7439,34409
10710,黑暗料理,黑暗料理，最早出自日本动漫《中华小当家》。经网民引申之后，黑暗料理既可以说是街边卫生状况一般、经营到很晚的小吃摊大排档，也可以形容由初学者或者厨艺一般的人做出的卖相非常令人难以接受的菜品和食物。后者是一种幽默的自嘲说法。=======///黑暗料理届丧心病狂系列///黑暗料理届最佳创意系列///黑暗料理届最良心系列///=======,82829,57363
25787823,奇葩食谱,,0,2
1457252,美食推荐,,137,18635
31543242,B站美食测评局,,0,14047
21552,秒杀,,593,73504
27820586,艾尔海森,,49,36593
29236961,艾尔海森的狗,,0,16
30016193,统辖矩阵,,0,325
52030,核爆,,169,76794
4640286,云玩家,,223,7325
10294120,和平精英,,126082,1763363
7781,新三国,,6993,43549
7782,三国演义,"三国电视剧和电视剧衍生视频
根据中国古典文学四大名著之一的《三国演义》改编电视剧和电视剧衍生，剧演述的是三国时代的故事，是魏、蜀、吴的兴亡史，起于桃园结义，终于三国归晋。着重表现的是从东汉末年到西晋初年将近一个世纪中多个政治集团间错综复杂、紧张尖锐的斗争，这种斗争发展成为连接不断的对政治权力的争夺和军事冲突，给人们描绘出三国时代政治风云的彩色画卷，展示出一幅幅波澜壮阔、惊心动魄的战斗风云图。
",13431,182391
153818,华佗,,6,3002
9683,关羽,,2061,107336
7172,吕布,,1907,109877
5290,无伤,,579,176982
514313,1血,,0,301
546639,1级,,0,2561
17593854,雷电将军,,1298,210300
23635664,雷神周本,,0,2349
12625,小游戏,,99957,1953887
1249,结局,,162,78741
30074,4399,,1971,104697
1469077,双刃战士,,18,255
870,520,撒狗粮、情侣vlog~,2765,42454
3484,回忆,,1962,1209158
2522281,vivo,,1164,26462
26195251,vivo X90,,0,349
916438,魏俊杰,,2,295
3360967,识时务者为俊杰,,1,399
4481712,昊京,,13,19595
40993,分手,,1414,231214
219386,懒羊羊,,707,24829
4122664,羊羊运动会,,19,440
25720,约会,,1522,154166
11177,失恋,,1980,142004
151874,网恋,,537,30765
10470276,童锦程,,43,44719
243279,大厨,,132,10460
73605,厨师,,289,31227
1213725,国宴,,145,3398
1658692,美食博主,,10,3286
16463626,单依纯,,485,20954
43556,弹壳,,300,7438
2515905,Rapper,,81,16703
2702307,万妮达,,363,4754
2731944,GALI,,18,2031
4344,健身,相比以前没有网络的时代，现在一定有更多长时间宅着的人。保持健康锻炼是不可或缺的一个环节。,643395,2494883
902875,减肥餐,,49552,83317
169523,医学,,13848,267975
35437850,记录变好的每天,,42,13
10174,音乐游戏,,24660,1629021
40787,VR,,86442,184959
236831,音游,1,69651,2006029
35497506,Maestro: The Masterc,,0,2
536114,指挥家,,20,900
3564102,Maestro,,4,233
23653752,寒假宅家游戏实录,,3,155068
2502,香港,,8908,339231
855245,手办模型,,100073,114749
118535,高达模型,官方高达模型制作教程，让你制作出别样的模型,24359,120588
28310,视频教程,,52427,2485115
100035,教学视频,,118646,1020459
145883,模型制作,,70118,301725
980,高达,,43810,429836
5912,手办,"（日语：ガレージキット、英语：GARAGE KIT）经常会被当作人形（フィギュア）。但其真正意义上的手办都是表现原型师个性的GARAGE KIT（简称GK），是指没有涂装的模型套件。很多人会误解其为所有树脂材质的人形作品，但其特指的就是未涂装的模件。因为在开模的复杂度上有着很高的难度，因此价格一般都很昂贵。因为树脂材料的特性，很适合表现非常细致的细节部分和人物。大部分手办都是工厂提供的半成品白模，需要自己动手打磨、拼装、上色等一系列复杂的工艺，而且难度远大于一般模型制作。单单从上色来说，需要一定的美术功底以及喷笔这样昂贵的涂装工具。 
但在现在很多玩家都习惯了手办指人形的用法。 ",8529,418856
1533662,拼装,,86,23649
23485529,手办模玩怎么玩？,,17,120400
35301608,我的模玩生活·第二期,,0,3999
2726039,好梦,,2,710
149838,HKT48,"　HKT48是日本的女子音乐组合，由日本著名作词家秋元康担任制作人。
　　HKT48是继以东京都千代田区的秋叶原为据点AKB48、爱知县名古屋市的荣为据点SKE48以及大阪府大阪市的难波为据点NMB48后，选出福冈县福冈市作为全国扩展的第3部份。是AKB48、SDN48、SKE48和NMB48的姐妹团体。主要活动地域是九州地区，于2011年开始招募成员，2011年秋天出道。成员来自于福冈县福冈市。
　　团体名称的“HKT”与上述三个团体的一样，以专用剧场所在地福冈市博多（HAKATA）命名。另外，剧场在中央区地行滨。
　　最终的面试评委是AKB48剧场经理户贺崎智信。
　　组成时平均年龄为13.8岁，是姐妹组合中最年轻的团体。
　　和姐妹团队一样，成立的理念是“可以见到面的偶像”。

",3166,42561
1094330,宫脇咲良,宫脇咲良（みやわき さくら），1998年3月19日出生于日本鹿儿岛县，HKT48一期生及核心成员，Team KIV副队长，兼任AKB48 Team A。2011年7月10日，HKT481期生甄选合格。2012年3月4日，成为正式成员。2013年6月8日，在AKB48 32th单曲选拔总选举中位居第26位。2014年6月7日，在“AKB48 37th单曲选拔总选举”中位居第11位。,15431,46293
123465,KPOP,,72937,1352423
2592,AKB48,AKB48（日语：エーケービー フォーティエイト）是由秋元康担任制作人的日本大型女子音乐组合，成立于2005年12月8日。目前AKB48共由64名正式成员组成，并被分为4个组（Team A，Team K，Team B和Team 4），每组有16名成员。在秋叶原拥有名为AKB48剧场之专用剧场，每一Team成员交替地几乎每日于此进行公演。其在2010年被吉尼斯世界纪录认证为“世界上最多成员的流行团体”。,45574,218991
2491596,Korea相关,,82877,1199493
23941733,LESSERAFIM,,31,15086
274013,IZONE,,28467,97660
8464142,APOP,,1,583
202043,汤姆哈迪,,1649,12461
151868,大超,,20,1003
383278,亨利卡维尔,,580,5129
10231303,凤凰叔,,1,94
4149,教育,,67897,3647174
11760963,支月英,,2,9
184701,支教,,70,22429
3757104,教育扶贫,,0,127
475895,工地,,323,117278
100888,农民工,,222,34895
6563306,波士顿大龙虾,,2,94
3197,世界,,650,125050
8420,总决赛,,61,34544
128161,雷诺,,50,22353
588111,徐海乔,,4968,22130
248005,郭晓婷,,146,10858
1025297,梦幻西游手游,,271,216920
213019,纪念日,,13,15583
22644369,天鹅之泪,,0,1
17039,妈妈,一对女孩维多利亚·迪桑和莉莉·迪桑的母亲被他们的父亲所杀，父亲也随即自杀并将两个女儿遗弃在树林里。五年后，她们被发现时状况极差，孤独、饥饿，她们对一切的肢体接触都会感到恐惧和抗拒，没人知道她们是如何在如此孤独的环境中存活的。叔叔卢卡斯和女友安娜贝尔收养了她们，原本平静的生活就此打破。黑暗中，总有一个如影随形的亡魂，而这个想要置他们于死地的鬼魂，两个女孩叫她：妈妈。 ,284,241300
7270047,销冠,,9,1554
3817234,马伯骞,,646,10019
5398202,王子异,,8418,28103
35413689,爱情何不慢慢来,,0,6
3254316,欧诗漫,,0,407
11498,北京,,1627,446285
325227,北京胡同,,12,2024
625,PV,PV是MV(music video 音乐电影)在日本的常见称呼promotion video的略称。两者完全是指的同一个事物。有时也被称为music clip或者video clip。,34179,119317
27076675,仙舟罗浮,,0,169
34483224,星穹铁道跃迁测试,,5,348
34645262,星穹铁道白露,,0,12
12265211,酒馆战棋,,1519,133645
31056865,巫妖王的进军,,0,1129
8966082,痞大菠萝派,,10,1285
9977427,炉石资讯,,15,771
2861,新海诚,,90217,137846
1466243,你的名字,,65643,187904
8191,名字,,68,38244
227388,极致,,2,11260
23193,埃及,,427,25769
238165,初见,,337,79615
21701781,原神须弥,,1,7724
32377,侯勇,,81,7805
206947,吴刚,,630,16720
2620955,人民的名义,,15098,39010
3366334,高育良,,83,5697
3371921,祁同伟,,168,14158
3382499,赵德汉,,15,627
3415329,许文广,,3,561
988373,裱花,,838,4040
21581298,沉浸式做蛋糕,,0,949
24010156,蛋糕手绘,,0,27
116604,奶油,,241,21718
333524,舍友,,220,37722
49030,室友,,521,97528
65666,欧若拉,,76,8578
214014,回来了,,0,210
16926,挂机,,29,58015
476948,日料,,943,19923
89889,菜市场,,74,14112
1644717,香港美食,,330,8446
15554601,峰哥亡命天涯,,449,28179
23419467,记录生活的美好幸福时刻,,11,993558
12532289,孟语凡,,12,156
19013127,主播说三农,,4,624
288797,山村,,3,4159
38940,小朋友,,227,210920
13299,吃饭,,328,205321
3404908,千层套路,,21684,28706
14752236,害羞7,,14,144
7074,小提琴,小提琴（violin）是一种弦乐器。总共有四根弦，靠弦和弓摩擦发出声音。它广泛流传于世界各国，是现代管弦乐队弦乐组中最主要的乐器，被誉为乐器皇后。它在器乐中占有极重要的位置，是现代交响乐队的支柱，也是具有高难度演奏技巧的独奏乐器。,108476,134685
45890,开车,,1642,127888
98520,雨天,,95,39729
106154,瑞士,,467,32779
129917,小镇,好看吧 ,23,22327
190338,科普知识,,1879,45807
997199,混沌摆,,3,51
1307536,物理知识,,7,1127
2651834,Love Potion,,69,326
3301050,骆歆,,5320,27504
16261187,查理苏,,1097,62949
76269,查理,,768,2104
33370977,挑战二次元妆造,,0,8243
19504,回家,,105,184607
454809,甜品,,12074,416082
218245,烘焙,,226233,283144
145580,白色恋人,,3,381
508174,动物圈,,54825,2105965
16334,有病,,28,3258
1541,英雄,,1372,223500
32871878,电影里的绝美爱情,,0,701
653,北斗,,361,20401
16374233,刻晴,,3187,138102
16903016,辛焱,,56,7164
24018969,极致单推人,,0,13
24774863,原神美少女,,0,10
31820935,无伤单通深渊,,0,6
33026660,猴子区up,,0,29
33045967,云顶元歌,,0,29
35533555,混沌德莱文,,0,1
602749,双人模式,,0,1538
19969,弑神,,1,3289
4323934,单人双排,,0,199
31864,公开课,,809853,1455142
12618477,开明致学,,545,525
2722097,国家玮,,765,16619
3083265,诗歌鉴赏,,29,1509
5016590,校园学习,,266,67397
24688160,学习帮帮团,,50,278752
144,萝莉,萝莉（ロリ），是洛丽塔（ロリータ，Lolita）的缩写，洛原指美国一部小说，后在日本引伸发展成一种次文化。“萝莉”或“萝莉塔”作为名词用以指称“女孩子”本身，或指称“穿着萝莉装的女性”。但作为形容词有时会专指“拥有萝莉风格”，例如萝莉装（ロリータ?ファッション，Lolita fashion）。,42764,148884
88,COSPLAY,COSPLAY是英文Costume Play的简略写法，日文写作「コスプレ」。一般指利用服装、饰品、道具以及化妆来扮演动漫作品、游戏中的角色。玩COSPLAY的人则一般被称为COSPLAYER。,453823,199426
22062899,暗杀勇者,,0,25
912393,小老师,,44,924
8976719,六二二,,9,166
21908256,转生为异世界贵族,,24,1111
21908257,世界顶尖的暗杀者,,19,1172
27096282,任何邪恶终将绳之以法,,3,3853
30761769,依托答辩,,2,6814
31397204,不是白象我不吃,,0,89
31609880,功夫是这样的,,0,24
13216,表白,,3771,166352
99099,喜欢你,,77,27522
6425518,慢慢喜欢你,,14,8704
12238584,哈利波特魔法觉醒,,8327,202503
8964,哈利波特,"一个小男孩，父母是魔法师，被巫师界中邪恶的力量所杀害，唯独他一个人存活了下来，他就是哈利·波特。一岁的他被姨妈家收养，在姨父家饱受欺凌,度过十年极其痛苦的日子。从出生来,从来没有人为他过过生日。但是在他十一岁生日那天,一切都发生了变化,信使猫头鹰带来了一封神秘的信:邀请哈利去一个永远难忘的、不可思议的地方——霍格沃茨魔法学校。在魔法学校,哈利不仅找着了朋友,学会了空中飞行,还得到了一件隐形衣，从此展开一段奇幻的故事…………",117209,439098
13179626,be美学,,44,7256
20899515,不渝之爱,,0,119
34613174,玩转自由,,0,58
2581334,East of Eden,,23,209
82132,硬件,,3695,232421
81736,拆机,,1263,24674
2881956,矿卡,,32,6021
9754892,显卡维修,,66,3612
21214,巧克力,,6798,115222
289587,日本美食,,4343,45980
71994,办公室,,152,86582
1768,社长,,132,11251
35508414,日本办公室料理,,0,1
59760,情人节巧克力,,1,212
46965,冠军,,116,115721
1203241,登顶,,1,5227
161375,夺冠,,2575,27401
27329461,记录美好农村生活,,3,105730
42134,捕鱼,,530,91169
11607684,渔民日常,,1,571
34832041,三农繁星计划7.0 在希望的田野上,,1,29700
19666616,NEEDY GIRL OVERDOSE,,18,1375
23976068,超天酱,,21,4377
223733,电波系,,8,303
11782125,中国绊爱,,589,4580
19494354,冰糖IO,,555,9630
1014344,罗云熙,,50531,181113
1199590,黄焖鸡,,54,5393
809377,美食教学,,933,81992
3206386,厨师长,,337,5522
516500,秀场,带你去看最前沿的时尚趋势和光明四射的长腿超模,215283,280600
69021,走秀,,4981,170395
10660,性感,,155432,3173886
1137020,高级定制,,8462,14961
504679,时装周,1,173073,94243
51266,模特,1,92350,704674
315992,T台,,1577,132368
2518381,Valentino,,269,927
2702587,包臀裙,,599,11350
24684043,社会观察局,,233,359718
793723,黄金储备,,1,111
198958,乌克兰,,1350,160057
1225095,汇率,,61,3092
6869904,美债,,16,1415
47079,欧冠,,34867,193112
4052,梅西,"里奥·梅西（Lionel Messi），1987年6月24日出生于圣菲省罗萨里奥市，阿根廷足球运动员
2000年，梅西加入巴塞罗那俱乐部。2005年，阿根廷青年队夺取世青赛冠军，梅西赢得了金球和金靴双项大奖 。2007年4月18日，梅西在国王杯半决赛对赫塔菲时复制了马拉多纳在世界杯上的连过五人进球。2008年北京奥运会上，梅西随阿根廷国奥队夺取了金牌。2009年底，他当选了欧洲足球先生和世界足球先生 。2011年，梅西荣膺首届国际足联金球奖，还获得了欧足联欧洲最佳球员。2013年，他以46粒联赛进球的成绩第三次获得欧洲金靴奖奖杯。2014年，梅西随阿根廷队参加2014巴西世界杯。 2014年巴西世界杯上，梅西获世界杯金球奖。

",41896,282357
27866,C罗,,35992,210704
35307506,巴黎拜仁,,0,4
32627249,概辞彼小小小罗,,0,7
191048,留守儿童,,64,6764
3436049,务工人员,,0,52
9874696,打工人,,534,56823
113693,渔民,,175,22934
2652218,黄瓜鱼,,1,67
3344328,大黄鱼,,0,366
6781414,乡村振兴,,2402,17926
9782508,黄鱼鲞,,0,13
33121332,用美食认识我的家乡,,1,12439
445652,霍格沃茨,,2755,129399
12726543,狂野之心,,1,827
668280,原子之心,,182,780
365934,森林之子,,34,949
194051,手艺,,22084,26984
1192265,吹糖人,,109,2135
4561938,精神病日常,,0,28
288732,街拍,戴潍娜之《飘》的故乡——查尔斯顿，街拍,4082,240371
395596,旅拍,,50007,305177
6624644,路边摊小吃,,1,139
7082154,绵阳美食,,0,52
19574,女朋友,,2264,398232
18802,学姐,,725,29027
3430687,想和我交往吗,,2,23
5326064,一日女友,,12,163
1338,笔记本,,235995,98036
362233,蛟龙,,4,1679
27113,40,,3,437
199430,麦克阿瑟,,14,2589
54247,极光,,123,15335
1432010,天选,,15,2860
34321,黑科技,,381575,535872
13242415,AltStore,,0,23
29073659,AltServer,,0,15
2271138,微信多开,,1,805
2512541,iPhone,,104480,157641
2515248,iOS,,421,53437
3214397,应用多开,,1,89
17605221,小宇Boi,,18,112
166,东方,"《东方Project》（日文：东方Project（とうほうプロジェクト，东方プロジェクト），英文：Tōhō Project或TouHou Project，简称东方）是日本同人游戏社团上海爱丽丝幻乐团所制作的一系列同人游戏、相关作品，以及其二次创作所构成的覆盖游戏、动画、漫画、音乐、文学等诸多方面的领域。

更多东方相关作品见相关标签",347531,397685
2027,某科学的超电磁炮,《科学超电磁炮（とある科学の超电磁炮）》是以镰池和马所著作的轻小说《魔法禁书目录》的人气角色御坂美琴为主角所作的外传漫画，由冬川基作画，连载于月刊Comic电击大王，至2009年12月已经累计销售180万部。2009年10月改编为电视动画，共25集（24集+番外篇1集），由J.C.STAFF制作。,63890,109533
1627542,赛马娘,,5028,200949
6261,物理,,351300,522835
65081,粒子,,104,17821
2868206,光镊,,2,24
11755,剑魂,,525,63239
5286832,爆龙王,,0,18
108296,孙俪,孙俪（本名孙丽，1982年9月26日－），出生于上海，中国内地影视女演员、歌手。从小学习舞蹈，15岁考入上海警备区文工团当文艺兵。2001年参加新加坡举行的才华横溢出新秀比赛获奖，随后签约北京海润演艺经纪有限公司。2003年饰演海岩剧《玉观音》女主角安心一举成名并荣获金鹰奖，之后几年又主演《幸福像花儿一样》《甜蜜蜜》《小姨多鹤》等颇具代表性的电视剧，2006年凭借《霍元甲》荣获第28届大众电影百花奖最佳新人奖。2010年与邓超登记结婚，2011年顺产生下一子。2012年孙俪产后复出，因清宫剧《后宫·甄嬛传》饰演甄嬛一角而人气飙升。,1951,96149
763111,斓曦,,139,1666
704482,陶昕然,,25,2054
221469,李东学,,18,1686
1357032,加州女孩,,1,2862
3161602,California Gurls,,3,462
10319236,结算动画,,0,137
37243,饮食,,848,92319
116349,热闹,,2,6243
200801,做饭,,1017,175490
6021218,舞蹈直拍,,1,257
114901,游戏CG,B站上有很多精彩的游戏CG片头，在这里做一个整理，方便查找观看,4578,215409
15119766,邪姬魅影,,2,1763
32193952,炽天使赛季,,0,798
3346000,命运2,,21069,148188
15291,肌肉,,9851,679239
4415,睡眠,,2892,164053
1048416,增重,,97,1521
1463475,增肌,,50320,160357
4260726,睾酮,,53,315
1003044,爆裂鼓手,,60,2294
