爬取时间,video_aid,video_cid,up_id,标题,up_name,上传时间,审核时间,播放时长,简介,标签分区,标签分区id,标签个数,使用标签,使用标签id,硬币数,弹幕数,点踩数,收藏数,历史最高排名,点赞数,评论数,分享数,播放数,是否原创,是否合作,跳转链接,跳转app,链接文本
1676521540,864244826,1003336748,535068522,河南省考面试题：辖区组织宣传活动，有人不想参加，怎么劝说？,主考官叨面试,1676110555,1676110556,85,-,职业职场,209,6,考试;活动;河南省;面试;面试题;省考面试,8859;8569;722971;32613;2594225;3574916,0,0,0,4,0,2,1,0,225,1,0,无,无,无
1676521541,224160378,1003333021,3493135499921471,拒绝其他社交，一个月7.4w，适合所有内向的人,-电机爆米花,1676110526,1676110526,150,,职业职场,209,10,今天也要好好工作;创业;上班族;分享;找工作;工作;副业;兼职;干货;宝妈,34948831;128384;12051;81987;49526;21316;158158;434606;207281;1775099,36,129,0,319,0,228,167,72,8008,1,0,无,无,无
1676521545,566649341,1003290635,386756271,应届生辞职做模特，爆单！躺着赚钱？明星行业？不存在的！拍到腿软是什么体验？一位搬砖模特的2022年终总结。,托塔小陈,1676110481,1676110481,474,"一些2022的模特工作体验汇报
bgm：
Space Song. 
fim《babylon》：Levántete. Welcome.
Kinescope Ragtime Piano.",职业职场,209,11,网易;模特;寻找100位内行人对谈;就业;辞职;赚钱;年终总结;大厂;应届生;爆单;分享我的职业故事,6253;51266;33186535;214931;116359;155420;978185;855222;1704503;3746004;32126148,565,67,0,477,0,1506,171,108,30552,1,0,无,无,无
1676521549,436679558,1003334222,580917086,郭麒麟十八岁时，郭德纲给儿子的信，言语幽默，深入骨髓，道尽世道沧桑。,德云语录小馆,1676110465,1676110465,297,-,职业职场,209,10,今天也要好好工作;学习;人生;郭麒麟;德云社;信;儿子;郭德纲;十八岁;我最值得分享的职场经验,34948831;13160;3459;197990;12815;16321;10144;8892;33585;35048902,12,0,0,40,0,54,3,15,1043,1,0,无,无,无
1676521551,481659916,1003318979,1235619704,剪力墙结构与框架结构模板支设顺序,自远造价培训,1676110319,1676110320,72,,职业职场,209,10,土木工程;工程量清单计价;工程造价毕业设计;提桶跑路;广联达GTJ2021;广联达BIM土建计量GTJ2021;广联达GTJ软件算量全过程-基础课;广联达计价软件6.0入门自学视频;广联达bim土建计量gtj2021;BIMMAKE钢筋翻样教学视频,353745;11819778;13217615;13696213;13785929;21459452;22403841;26334601;32480572;33180898,15,1,0,26,0,42,4,0,1944,1,0,无,无,无
1676521553,479219104,1003308763,1422319855,拼多多交易手续费开发票流程，可开票金额为何会出现负数,钟伟初,1676110314,1676110315,312,,职业职场,209,10,寻找100位内行人对谈;互联网;发票;手续费;拼多多;网店;电商运营;开票;拼多多运营;分享我的职业故事,33186535;23901;1501109;1583647;1780308;2651769;3814352;4803184;8154739;32126148,0,0,0,1,0,2,0,0,27,1,0,无,无,无
1676521554,266633469,1002686780,487780905,第十二期|主播进阶：只会唱歌怎么做好才艺直播？#主播培训 #新手直播话术技巧 #直播心态,秦枫传媒-欧阳浩天,1676110200,1676080839,205,第十二期|主播进阶：只会唱歌怎么做好才艺直播？#主播培训 #新手直播话术技巧 #直播心态,职业职场,209,11,主播培训;寻找100位内行人对谈;#直播心态;主播;经验分享;才艺;高情商;培训;话术;直播话术;分享我的职业故事,3500324;33186535;35164783;100663;634574;56330;315956;307034;2861889;15182114;32126148,0,0,0,0,0,0,0,1,39,1,0,无,无,无
1676521555,224210355,1003268974,7466631,【软弱小丑】21世纪还有坎坷求职？,傲瑾Sang,1676110140,1676110140,376,"视频配音为个人声音变调非AI（这类视频还是声音浑厚效果更佳）
参考了硬核狠人，完全模仿也能做，想了想主要讲求职这一个部分，也就删减了很多
家庭环境教育这些内容，关注久的粉丝多多少少知道我个人生活确实有很多不如意和困难
也不希望通过视频展现一个负能量的事实，做一个互联网上的卖惨乞丐，我也不需要精神内耗
没那多余的功夫，如果说有什么可以帮助到我，请多多一键三连，视频数据好找工作和HR也能更好沟通
祝你我各得所愿，谢谢！",职业职场,209,6,人文;今天也要好好工作;学习;小丑;求职;我最值得分享的职场经验,40737;34948831;13160;11790;121660;35048902,105,0,0,145,0,415,2,1,12071,1,0,无,无,无
1676521557,394182243,1003309166,2111278209,服用二甲双胍，如果身体出现这几种异常，赶紧停药还来得及,段吉强医生,1676110002,1676110002,96,服用二甲双胍期间，如果身体出现种异常，赶紧停药还来得及,职业职场,209,3,用药科普;糖尿病;二甲双胍,16045751;66050;4771024,0,0,0,22,0,17,6,38,1140,1,0,无,无,无
1676521558,481629904,1003312779,509111489,第117集｜这12句箴言能让你瞬间醍醐灌顶,良书V益友,1676109970,1676109970,165,-,职业职场,209,1,箴言,3587924,0,0,0,6,0,6,0,0,47,1,0,无,无,无
1676521560,481650517,1002337469,1935770015,巴菲特致股东的信2014,滚雪球的陈玉郎,1676109840,1676078052,1435,"股神沃伦·巴菲特每年写给伯克希尔—哈撒韦公司股东的信，是一本既精炼又富有实用性和教育性的投资手册。其内容精彩绝伦、妙趣横生，使人能够从中领略到一个崭新的投资世界，值得无数投资人反复研读。

长久以来，巴菲特致股东的信，向来被华尔街人士视为必读读物，是被价投者百读不厌的投资圣经，是巴芒追随者常读常新的学习范本。",职业职场,209,8,投资;股票;股市;巴菲特;股神;查理芒格;伯克希尔哈撒韦;股东信,141406;46126;392466;141407;74295;3696326;7140036;13944146,0,0,0,0,0,0,1,0,21,1,0,无,无,无
1676521563,991693834,1003318046,1212644061,抓住自媒体红利时机，一个月稳定收益五位数，方法分享给大家,贝贝熊丽可,1676109792,1676109792,65,抓住自媒体红利时机，一个月稳定收益五位数，方法分享给大家,职业职场,209,10,B站;视频剪辑;创业;副业;上班族;兼职;自媒体;赚钱;宝妈;自媒体运营者如何选择自媒体平台,114859;196154;128384;158158;12051;434606;444411;155420;1775099;35410333,0,0,0,0,0,0,0,0,27,1,0,无,无,无
1676521568,864140718,1003256709,452073555,加入行业早期大厂巨头，少走职业弯路,少走些弯路,1676109638,1676109638,149,"在过去的八年时间里，我持续关注创投圈的变化。一直在研究早期公司成功的因素。关注创投圈投资机构之间的合作背景、投资策略。在这方面形成了深刻的理解。

在2017年上半年我用形成的行业认知，判断出共享充电宝的可行性，立即去了杭州考察 小电科技，对照国外商业模式论证出水滴筹的变现路径。

在移动互联网时代这十年时间里，有一些应届毕业生、二十七岁之前的青年人。他们主动加入了高速成长行业中的早期创业公司，以远远领先于同龄人的成长速度，随着平台的壮大实现了自身的价值，获得了远超出于同龄人的回报。",职业职场,209,8,互联网;00后;大厂;杠杆;价值;早期投资;长期主义;我最值得分享的职场经验,23901;13087;855222;343287;626059;3653148;9188931;35048902,0,0,0,0,0,1,0,4,53,1,0,无,无,无
1676521572,436690164,1003313422,3493134661060640,套路原来这么深！求求你们别去1688拿货了！80%都是经销商！来看看这些拿货地方！！！,小花火创业说,1676109624,1676109624,150,,职业职场,209,8,今天也要好好工作;运营;经销商;套路;互联网;电商;电商运营;我最值得分享的职场经验,34948831;311524;1064665;192387;23901;527951;3814352;35048902,19,0,0,44,0,29,21,20,369,1,0,直播教程,,直播教程
1676521576,779191171,1003291645,623722570,语文七年级下册劝学课件PPT模板，PPT文件：hhppt（加个点）com,蕊蕊的老爸,1676109609,1676109609,578,语文七年级下册劝学课件PPT模板，PPT文件：hhppt（加个点）com,职业职场,209,4,教学课件;劝学;PPT模板;语文七年级,12439291;1311972;1607676;27021559,0,0,0,0,0,1,0,0,12,1,0,无,无,无
1676521578,991124469,984186447,317150044,体制内忠告：领导如果想要提拔自己的亲戚，你知道他会怎么做吗？,体制内大叔,1676109600,1674982918,70,,职业职场,209,11,职场;国企;人际关系;领导;公务员;体制;事业单位;体制内;事业编;当代打工人现状;唠嗑区UP主集结令2,47481;308571;194163;15705;213551;725497;802135;1307845;1699103;32086886;32420969,0,0,0,3,0,6,0,1,333,1,0,无,无,无
1676521580,948792791,993959095,3493084337801862,城府深的领导一招搞定销冠,老隋的私房生意经,1676109600,1675562637,149,-,职业职场,209,5,今天也要好好工作;职场;公司;企业管理;销冠,34948831;47481;172297;820772;7270047,0,6,0,1,0,4,1,1,115,1,0,翻身心法,,翻身心法
1676521582,906671835,1001858415,3493090306295883,CAD绘制箭头的方法,老王CAD教学,1676109600,1676022907,72,CAD绘制箭头的方法，大家都会几种呢~,职业职场,209,8,设计;CAD;CAD代画;CAD教程;CAD教学;CAD技巧;CAD绘图;CAD画图,74378;248973;26210446;984360;1492448;3023123;3886692;8567646,0,0,0,20,0,9,0,2,205,1,0,无,无,无
1676521585,821273428,992735293,574054530,张国栋（栋梁）造价设计：价差增值税造价软件要不要设置？,张栋梁造价软件jbjszjcom,1676109600,1675492812,164,,职业职场,209,4,张国栋;建筑工程;工程造价;计价软件,897145;1370065;4175110;5513394,0,0,0,0,0,0,0,0,5,1,0,无,无,无
1676521586,779171331,1003137122,524591299,【CCAA国家审核员】考完试，如何选择靠谱的机构,讨教君质量与管理分享,1676109600,1676102008,171,"考完试查完成绩，该怎么选择靠谱又合适的认证机构呢
这个视频全讲清了！
有疑问可以在评论区询问
觉得本视频有用的话也别忘了点点赞
关注讨教君，分享更多干货知识",职业职场,209,4,学习;审核员;经验分享;质量管理,13160;1050774;634574;3458227,0,0,0,1,0,4,0,0,113,1,0,无,无,无
1676521589,736516867,1000762416,389671499,选择当老师前必看的亲身经验｜入职两年真实情况,王三川来晚了,1676109600,1675953894,493,客观说一下视频中说的薪资水平（不是哭穷）3000-4000是包括扣除的五险一金等所有个人的工资，其实编制的工资一个月能发到卡里的大概只有2000多+课时费。我们特岗扣的五险一金很少很少，所以发到卡里的工资比编制多一点。奖金啥的据说有，但我还没有见过,职业职场,209,10,职场;必看;选择;就业;经验;真实;工作;老师;入职;是老师，也是UP主！,47481;66194;45687;214931;38296;23994;21316;8248;2040750;34407075,98,54,0,81,0,326,80,13,5047,1,0,无,无,无
1676521594,694014364,1000309740,3493091449243958,业主主张物业服务人对于停放小区的车辆未尽管理义务该如何处理？,金牌管家高老师,1676109600,1675932326,201,,职业职场,209,7,金牌管家;聚道物业研究院;小区;车辆;业主;物业;物业服务,31419775;31419782;907543;577209;618380;2638532;3073438,0,0,0,0,0,0,0,0,24,1,0,无,无,无
1676521595,651722058,1002950508,1027521099,3分钟学会制作带货视频，新手不会拍带货视频，没流量没销量必看,宋播播好物教学,1676109600,1676093852,101,3分钟学会制作带货视频，新手不会拍带货视频，没流量，没销量必看 #短视频创业 #短视频带货 #好物推荐 #宋播播,职业职场,209,4,短视频带货;好物推荐;短视频创业;宋播播,11945719;1394664;3250419;25806385,0,0,0,0,0,1,0,0,41,1,0,无,无,无
1676521597,524030152,998275209,1819489458,管理不是“管”而是“理”,许林芳谈管理,1676109600,1675819045,71,,职业职场,209,3,职场;管理;企业管理,47481;681050;820772,0,0,0,10,0,13,0,3,559,1,0,无,无,无
1676521599,481273019,992496248,36090843,张国栋（栋梁）造价设计：安装主材用智多星软件如何录入？,张国栋栋梁造价设计,1676109600,1675482360,143,,职业职场,209,4,张国栋;建筑工程;工程造价;计价软件,897145;1370065;4175110;5513394,0,0,0,0,0,0,0,0,6,1,0,无,无,无
1676521600,479203068,1001332374,3461580400363623,学编程有基础没经验该如何进阶？,程序员嘚啵嘚,1676109600,1676000117,61,领取python学习资料Q群：910478987 更有500G海量基础进阶高级自学教程及配套软件、项目资料，欢迎小白大佬进群交流技术问题！,职业职场,209,10,程序员;编程语言;IT;编程;基础;经验;网页;进阶;互联网;经验分享,14932;677075;16765;28784;171523;38296;40516;162313;23901;634574,0,1,0,0,0,2,1,0,34,1,0,无,无,无
1676521602,478901583,996471990,3493122185103405,我把公司元老给炒了#职场 #认知 #格局 #眼界 #人性 #高情商社交 #生存法则 #心计谋略 #商业思维,隋时变现,1676109600,1675694652,308,-,职业职场,209,3,职场;格局;新年快乐好久不见,47481;2857932;33346471,0,0,0,0,0,0,1,0,112,1,0,无,无,无
1676521603,436709722,1001781676,1283576790,送“礼”攻略，让你情商暴涨！,职场楠姐,1676109600,1676019674,96,,职业职场,209,3,职场;送礼;情商,47481;629789;571843,0,1,0,5,0,7,0,0,165,1,0,无,无,无
1676521606,436663473,1002736671,1583609413,天天食安行·公益大讲堂--企业如何落实食品安全主体责任规定--案例分享,天天食安行,1676109600,1676083739,195,天天食安行·公益大讲堂--企业如何落实食品安全主体责任规定--案例分享,职业职场,209,5,食品安全员;食品安全;安全;案例分享;食品厂,28186019;48582;32218;3501453;3663064,0,0,0,0,0,0,0,0,6,1,0,无,无,无
1676521608,351562600,999855171,321077138,公务员脑力测试，人人见了笑打一字，难不倒学霸,公考客栈店小二,1676109600,1675912406,75,公务员脑力测试，人人见了笑打一字，难不倒学霸,职业职场,209,4,眼力测试;公务员考试;面试;常识判断,1112224;183540;32613;2653505,0,0,0,0,0,1,0,0,46,1,0,无,无,无
1676521610,351515391,999709436,1724879782,我很笨，所以60岁才去考博士,霍振先财务博士,1676109600,1675904793,77,,职业职场,209,1,博士,52360,0,0,0,1,0,2,0,2,101,1,0,无,无,无
1676521611,309245293,1003145757,3461581574769621,脸皮薄，不是清高是脆弱,马由缰职场启示录,1676109600,1676102466,132,-,职业职场,209,6,财经;学习;寻找100位内行人对谈;脆弱;脸皮薄;分享我的职业故事,66849;13160;33186535;352414;5535268;32126148,0,0,0,3,0,2,0,0,28,1,0,无,无,无
1676521613,308816264,992464884,95213745,张国栋（栋梁）造价设计：园林绿化工程用计价软件如何编制？,栋梁工程造价鉴定规范,1676109600,1675479987,122,,职业职场,209,4,张国栋;建筑工程;工程造价;计价软件,897145;1370065;4175110;5513394,0,0,0,0,0,0,0,0,4,1,0,无,无,无
1676521614,266455760,996967432,321077138,公务员数字推理，移动两根使12-6=20成立，这题不好玩呀,公考客栈店小二,1676109600,1675739455,109,公务员数字推理，移动两根使12-6=20成立，这题不好玩呀,职业职场,209,4,面试;眼力测试;公务员考试;常识判断,32613;1112224;183540;2653505,0,0,0,0,0,0,1,0,62,1,0,无,无,无
1676521616,224000849,998799236,3493104325757161,足够的准备和积累对创业者来说有多重要？,欧力嘉青创平台,1676109600,1675844151,60,足够的准备和积累对创业者来说有多重要？,职业职场,209,10,创业;职场;#青年创业;#青年创业之路;#青年创业联盟;创业者;商业;创业项目;创业平台;年轻人创业,128384;47481;32906564;32939991;35280935;1238122;251524;3212716;8789215;10235313,0,0,0,0,0,0,1,0,13,1,0,无,无,无
1676521618,223886320,996947601,406229040,一个视频告诉你，营销的重要性！,Vincent商业学堂,1676109600,1675738396,68,,职业职场,209,4,营销;运营;促销;销售,203285;311524;152184;11862,0,0,0,1,0,2,0,0,88,1,0,无,无,无
1676521621,736732310,1003309730,3493132607949021,27岁，裸辞在家，目前月薪五位数，虽然辛苦但总比进厂强！,玩呢铁汁,1676109431,1676109431,142,,职业职场,209,3,寻找100位内行人对谈;经验分享;分享我的职业故事,33186535;634574;32126148,10,15,0,22,0,21,20,23,131,1,0,tiktok教程,,tiktok教程
1676521624,524196459,1003301472,356608602,C++ QT 实战项目七 定时器 搞定QT日期时间相关类,一次上岸的小曲奇,1676109415,1676109415,389,"~学习不易 欢迎一键三连哦
参考书目：Qt5.9 c++开发指南；Qt Creator 快速入门（第4版）；Qt 5编程入门（第2版）;C++ Qt5 范例开发大全；QT帮助文档
参考网站:csdn github 博客园 QT官方示例",职业职场,209,9,C++;QT;时间;Qt实战项目;日期;定时器;实战项目;bilibili年味唤醒计划;情人节分享你的爱,37547;25576;2744;32462547;9592;2860915;3839516;33024023;35375090,0,0,0,1,0,1,0,0,39,1,0,无,无,无
1676521625,224209162,1003310237,535068522,国税面试题：居民反映了小区健身器材的一系列问题，怎么跟物业经理沟通？,主考官叨面试,1676109361,1676109361,176,-,职业职场,209,7,健身;小区;经理;健身器材;问题;面试;面试题,4344;907543;227316;112635;82154;32613;2594225,0,0,0,1,0,0,0,0,28,1,0,无,无,无
1676521627,481684831,1002892949,455688757,去拉萨当公务员，西藏招聘公务员297人，专科就能报名,公考罗老师,1676109300,1676090974,82,-,职业职场,209,5,西藏公务员;公务员;拉萨;西藏;2023省考,14102643;213551;86324;86323;24857117,0,1,0,7,0,16,2,13,978,1,0,无,无,无
1676521629,566653088,1003304800,19132609,FANUC操作系统面板的功能及使用方法,wheeliar,1676109284,1676109284,613,"https://college.bj-fanuc.com.cn/front/productDetail?skuNo=SKU251028500000000121
FANUC 数控系统操作面板说明",职业职场,209,4,机床;CNC;FANUC;数控系统,55154;11841;1534919;3558654,2,0,0,88,0,21,1,5,729,2,0,无,无,无
1676521633,566720811,1003275457,3493134071761671,拒绝所有社交，目前月 薪4.8w，适合性格内向的人！,一口鱼丸鸭,1676108972,1676108972,152,,职业职场,209,11,学习;创业;我们都爱搞学习·第四期;寻找100位内行人对谈;工作;代价;互联网;副业;上班族;tiktok;分享我的职业故事,13160;128384;31600463;33186535;21316;399460;23901;158158;12051;2730271;32126148,7,20,0,20,0,23,20,8,138,1,0,0实操,,0实操
1676521637,351554512,999257743,521211085,什么性格的人适合创业呢,罗少耶耶,1676108940,1675872630,210,,职业职场,209,2,创业;赚钱,128384;155420,0,0,0,0,0,0,0,0,30,1,0,无,无,无
1676521638,949167601,1003301036,1316608628,跟领导相处的心得有哪些？,智慧就是财富,1676108874,1676108874,91,,职业职场,209,2,寻找100位内行人对谈;分享我的职业故事,33186535;32126148,0,0,0,18,0,6,0,3,218,1,0,无,无,无
1676521640,694185011,1003295021,471257684,「脉脉高聘」你没用过的全维招聘新模式,脉脉官方,1676108837,1676108837,127,「脉脉高聘」 脉脉全维招聘新模式，要持续渗透新一线城市，助力企业与猎头的人才招聘。#脉脉#AMA知无不言,职业职场,209,6,今天也要好好工作;职场;经验分享;招聘;新模式;我最值得分享的职场经验,34948831;47481;634574;615422;182334;35048902,0,0,0,0,0,1,1,0,26,1,0,无,无,无
1676521644,351672880,1002972524,1226380111,真诚永远是最强的杀手锏,许林芳管理思维,1676108700,1676094738,95,,职业职场,209,4,心理;原创;社会;真诚,17126;536;47798;324524,0,1,0,16,0,26,0,7,527,1,0,无,无,无
1676521645,224144831,1003287581,623722570,最苦与最乐七年级语文PPT模板，PPT文件：hhppt（加个点）com,蕊蕊的老爸,1676108600,1676108600,224,最苦与最乐七年级语文PPT模板，PPT文件：hhppt（加个点）com,职业职场,209,4,教学课件;PPT模板;七年级语文;最苦与最乐,12439291;1607676;6867712;10447764,0,0,0,0,0,0,0,0,114,1,0,无,无,无
1676521647,436716274,1003291998,2071633865,半年存款58w，稳定之后每天收入3000多，全靠一台电脑无脑搬砖赚钱养活自己,阿泽吃的苦a,1676108591,1676108591,131,,职业职场,209,12,数码;半年;财经;电脑;寻找100位内行人对谈;互联网;存款;稳定;收入;收益;搬砖赚钱;分享我的职业故事,16906;327226;66849;1339;33186535;23901;742998;24624;313069;3117903;6032214;32126148,5,11,0,34,0,25,21,33,330,1,0,tk直播,,tk直播
1676521651,479147306,1003289566,3493135596391272,二十大内容学起来费劲？重点笔记帮你轻松记住,青山游戏网6,1676108526,1676108526,92,需要的话请三连私信UP主,职业职场,209,10,学习;搞定;起来;轻松;二十大;笔记;经验分享;内容;学习心得;重点笔记,13160;349536;5768;37751;868073;29574;634574;777681;3269802;11682574,0,0,0,0,0,2,0,0,26,1,0,无,无,无
1676521654,864193304,1003290833,471257684,在脉脉人才触点多，offer达成率更高,脉脉官方,1676108502,1676108502,90,“在脉脉，猎头付费率行业第一，70%的猎头在脉脉上付费”。依托于社区的内容交流，脉脉形成了庞大的、活跃的中高端人才库。#脉脉#AMA知无不言,职业职场,209,5,今天也要好好工作;职场;面试;经验分享;我最值得分享的职场经验,34948831;47481;32613;634574;35048902,0,0,0,0,0,1,0,0,14,1,0,无,无,无
1676521656,609202826,1002671746,279440524,2023年做拼多多电商，什么样的类目容易赚到钱？开店必备,鑫老板聊电商,1676108460,1676080025,351,,职业职场,209,8,原神UP主激励计划;拼多多电商;电商;拼多多;拼多多开店;拼多多新手;拼多多运营;拼多多店铺,18957190;12499513;527951;1780308;7721237;7945910;8154739;8849531,0,0,0,11,0,9,8,3,403,1,0,无,无,无
1676521659,479246050,1003275828,623722570,鲁教版七年级语文下册观潮PPT模板，PPT文件：hhppt（加个点）com,蕊蕊的老爸,1676108356,1676108356,304,鲁教版七年级语文下册观潮PPT模板，PPT文件：hhppt（加个点）com,职业职场,209,4,教学课件;观潮;PPT模板;七年级语文,12439291;1081161;1607676;6867712,0,0,0,0,0,0,0,0,6,1,0,无,无,无
1676521661,481735088,1003284407,623722570,二元一次方程组七年级数学PPT模版，PPT文件：hhppt（加个点）com,蕊蕊的老爸,1676108289,1676108289,139,二元一次方程组七年级数学PPT模版，PPT文件：hhppt（加个点）com,职业职场,209,4,教学课件;二元一次方程组;PPT模板;七年级数学,12439291;1600341;1607676;4959766,0,0,0,0,0,0,0,0,6,1,0,无,无,无
1676521662,394142626,1003270381,623722570,七年级语文上册散步课件PPT模板，PPT文件：hhppt（加个点）com,蕊蕊的老爸,1676108220,1676108220,257,七年级语文上册散步课件PPT模板，PPT文件：hhppt（加个点）com,职业职场,209,4,教学课件;散步;PPT模板;七年级语文,12439291;65457;1607676;6867712,0,0,0,0,0,0,0,0,1,1,0,无,无,无
1676521664,224195489,1003281357,477757595,怎么用直通车扶正人群(四),麻辣小龙虾dear,1676108192,1676108192,88,淘宝经验交流，诊断店铺，送淘宝干货资料可以加我微新：isy0873,职业职场,209,7,电商运营系列合集;淘宝开店;淘宝运营;淘宝运营教程;淘宝开店教程;电商运营;淘宝直通车,11012449;984407;1511191;2541758;3689956;3814352;4104466,0,0,0,1,0,0,0,0,117,1,0,无,无,无
1676521667,694125546,1003264908,3493134564592124,27辞职两年，目前失业在家月薪五位数，虽然辛苦但总比进厂强,赶紧洗洗睡了,1676108111,1676108112,178,,职业职场,209,10,职场;失业在家;寻找100位内行人对谈;赚钱;互联网;上班族;工作;辞职;宝妈;分享我的职业故事,47481;12156340;33186535;155420;23901;12051;21316;116359;1775099;32126148,6,23,0,20,0,21,16,17,137,1,0,TK,,TK
1676521670,949212282,1003279556,477757595,怎么用直通车扶正人群(三),麻辣小龙虾dear,1676108061,1676108061,109,淘宝经验交流，诊断店铺，送淘宝干货资料可以加我微新：isy0873,职业职场,209,7,电商运营系列合集;淘宝开店;淘宝运营;淘宝运营教程;淘宝开店教程;电商运营;淘宝直通车,11012449;984407;1511191;2541758;3689956;3814352;4104466,0,0,0,0,0,1,0,0,20,1,0,无,无,无
1676521672,864204721,1003277743,535068522,辽宁省考面试题：我们要坚定道路自信、理论自信、制度自信、文化自信，对此谈谈看法。,主考官叨面试,1676108036,1676108036,192,-,职业职场,209,7,公务员考试;面试;理论;公务员;看法;文化自信;面试题,183540;32613;158868;213551;543787;1783090;2594225,2,0,0,3,0,4,1,0,53,1,0,无,无,无
1676521674,779131627,1003271963,1222942894,大龄女 青年，失业后不躺平，我还有这条路走! 很多人还不知道,顾里的猫不吃老鼠,1676108026,1676108026,216,,职业职场,209,11,知识分享官;科学;职场;文学;学习;创业;寻找100位内行人对谈;工作;上班族;互联网;我们都爱搞学习,13241440;1364;47481;13509;13160;128384;33186535;21316;12051;23901;29142398,0,11,0,17,0,14,9,1,76,1,0,无,无,无
1676521678,309133131,1003276202,50233251,表达力差的请疯狂做这四件事！电视主持人经验分享～教你成为表达王者,韵仔大王,1676107972,1676107972,169,-,职业职场,209,10,学习;寻找100位内行人对谈;女主持;新闻主播;经验分享;表达;主持人;播音主持;表达能力;内行人在身边,13160;33186535;62311;1197521;634574;895150;27426;741020;3396588;33238755,4,0,0,11,0,20,7,1,211,1,0,无,无,无
1676521681,481629870,1003278203,477757595,怎么用直通车扶正人群(二),麻辣小龙虾dear,1676107941,1676107941,69,淘宝经验交流，诊断店铺，送淘宝干货资料可以加我微新：isy0873,职业职场,209,8,电商运营系列合集;淘宝开店;电商;淘宝运营;淘宝运营教程;淘宝开店教程;电商运营;淘宝直通车,11012449;984407;527951;1511191;2541758;3689956;3814352;4104466,0,0,0,0,0,0,0,0,18,1,0,无,无,无
1676521683,266713443,1003256157,3493135862729604,2023年，年轻人去互联网大厂上班性价比还高吗？,工人智熊,1676107938,1676107938,152,-,职业职场,209,8,今天也要好好工作;大厂;互联网;年轻人;上班;面试;性价比;必剪创作,34948831;855222;23901;219697;103502;32613;536636;15775524,4,0,0,3,0,4,1,3,81,1,0,无,无,无
1676521686,609225325,1003273664,1783774297,PDF拼版插件QI-3.A4单面两份胶装内页拼版,yuzhguyl,1676107906,1676107906,292,-,职业职场,209,3,职场;插件;PDF,47481;43743;313849,0,0,0,1,0,3,1,0,58,1,0,无,无,无
1676521690,224197633,1003277735,597054717,百度二级域名如何批量添加,淼淼seo,1676107905,1676107905,238,,职业职场,209,7,技巧;视频教程;百度;域名;批量;经验分享;账号,15002;28310;2245;620931;599700;634574;143354,0,0,0,3,0,1,2,0,60,1,0,无,无,无
1676521694,394163844,1003247419,1470249712,怀念哪时候的工作氛围,审来审去,1676107820,1676107820,69,-,职业职场,209,6,寻找100位内行人对谈;职业;工作;审计;氛围;分享我的职业故事,33186535;29538;21316;134297;114351;32126148,0,0,0,0,0,6,1,0,376,1,0,无,无,无
1676521697,694223964,1001658375,1761614517,2023年芳香行业交流会：中医护理、芳香精油、化妆品研发、芳疗师、健康管理、皮肤管理从业者创业者的交流活动,荟尚教育IFA芳疗师培训,1676107800,1676014460,100,健康养生、自然护肤、养老服务、轻创业是你的2023年关键词吗？大健康行业、化妆品行业，关心中医香疗与芳香精油应用市场趋势的小伙伴不可错过的2023年芳香行业交流会暨荟尚芳香疗法年会，一起来探讨未来的可能性吧！3月4日线上开展，仅限300人！,职业职场,209,10,美容创业;开一家咖啡馆;宝妈创业;芳香疗法;香氛;生活馆;生活美学;天然护肤品;女性创业;健康创业,18653448;35043987;1225574;1351592;1627460;1665235;1773781;5300662;7762002;31516342,0,0,0,0,0,0,0,1,9,1,0,无,无,无
1676521700,436564119,1000248717,2049470495,离职不带走这5大证明，麻烦会很多,这是办公室原创,1676107800,1675929670,80,,职业职场,209,3,今天也要好好工作;职场;离职,34948831;47481;472020,391,18,0,4936,0,4318,56,230,114286,1,0,无,无,无
1676521704,266681041,1001807981,1663915898,跨级晋升后级别比领导高，如何相处？,闪闪发光的老高,1676107800,1676022006,176,,职业职场,209,7,今天也要好好工作;职场;职业;领导;工作;晋升;我最值得分享的职场经验,34948831;47481;29538;15705;21316;3554913;35048902,19,2,0,21,0,150,5,1,3551,1,0,无,无,无
1676521706,566687610,1003243235,21605364,语文老师吴小轶：职场教会我的人生真相。不想再苟？35岁职场华丽转身，25岁的你可以提早准备！,吴小轶语文教研室,1676107781,1676107781,1006,"语文原理～周更
教材讲解～周更
深夜唠嗑～不定期加更
教育评论～不定期加更
找组织可以和助理说，
走心评论再忙都回。",职业职场,209,10,人生;教育;UP主;教师经验;抑郁;辞职;35岁;语文老师;女性成长;是老师，也是UP主！,3459;4149;2798;19115466;365326;116359;502402;416313;4793108;34407075,658,300,0,669,0,1339,179,141,60793,1,0,无,无,无
1676521710,479217509,1003274233,3493121283328568,央企直签正式工，包食宿，安排落户，中建桥梁集团招聘200多人,国企罗老师,1676107761,1676107761,78,-,职业职场,209,5,中国建筑;央企;中建桥梁;落户;中建,462804;2489889;2520754;2705407;4011362,0,0,0,6,0,4,2,2,603,1,0,无,无,无
1676521714,309159369,1003270503,3493116227094848,【搞钱第17集】冷门烟盒回收项目怎么做#副业 #短视频创业 #短视频#创业,贤胖胖的财务日记,1676107628,1676107628,104,"1
【搞钱第16集】冷门烟盒回收项目怎么做
#副业 #短视频创业 #短视频#创业",职业职场,209,5,创业;副业;赚钱;自媒体;短视频创业,128384;158158;155420;444411;3250419,0,0,0,0,0,0,0,0,7,2,0,无,无,无
