video_aid,爬取时间,video_cid,标题,上传时间,审核时间,播放时长,标签分区,标签个数,硬币数,弹幕数,收藏数,历史最高排名,点赞数,评论数,分享数,播放数,是否原创,是否合作,beh_硬币数,beh_弹幕数,beh_点踩数,beh_收藏数,beh_点赞数,beh_评论数,beh_分享数,beh_播放数,up等级,up粉丝数,up投稿数,up平均每个视频播放量,up平均每个视频点赞数,有无简介,标题样式,有无广告,存留时长,平均标签订阅数,up在最热前500条评论的回复数,up在最热前500条评论的点赞数,最热前500条评论中平均每条评论的回复数,最热前500条评论中平均每条评论的点赞数
567153369,1677115509,1017982616,可视化后的《孙子兵法》，更易读懂,1676942588,1676942588,100,职业职场,10,0,0,2,0,12,1,0,252,1,0,0.0,0.0,0.0,2.0,12.0,1.0,0.0,274.0,5.0,30807.0,402.0,14966.1815920398,834.1517412935324,0,。,0,2.001400462962963,26035.0,0,0,0.0,0.0
567196544,1677116385,1016975463,在施工单位真的加班到十点吗？这才是主要原因吧！,1676887855,1676882684,600,职业职场,10,9,0,13,0,48,18,6,1182,1,0,9.0,0.0,0.0,18.0,55.0,18.0,8.0,1380.0,5.0,36159.0,481.0,2393.4656964656965,66.3097713097713,1,？,0,2.645023148148148,177.6,6,2,1.5,1.0
567218280,1677116320,1017199393,Excel表格中，如何制作能打钩的复选框按钮？,1676890003,1676890003,85,职业职场,10,2,0,46,0,46,2,2,1228,1,0,2.0,0.0,0.0,47.0,47.0,2.0,2.0,1273.0,4.0,31973.0,341.0,5457.134897360704,139.16715542521993,1,？,0,2.619409722222222,13418.4,0,0,0.0,0.0
567218533,1677115882,1017461973,2023年深圳市市属事业单位招聘高校应届毕业生公告,1676901551,1676901552,267,职业职场,8,16,102,169,0,167,230,193,13484,1,0,16.0,102.0,0.0,188.0,179.0,244.0,201.0,14717.0,5.0,30611.0,123.0,17623.048780487807,295.7235772357724,1,。,0,2.4806828703703703,320.75,27,1,2.359375,2.734375
567230823,1677119266,1015417583,试讲面试80分到90分，你需要抠好这5个细节。,1676794602,1676794602,150,职业职场,4,16,0,108,0,128,7,5,2506,1,0,20.0,0.0,0.0,132.0,148.0,8.0,6.0,2891.0,4.0,56623.0,99.0,16569.383838383837,1071.2525252525252,0,。,0,3.7576851851851854,390.75,1,0,0.2,1.8
567305899,1677112000,1019721463,同事之间处理好关系很重要，请问你怎么处理与同事的关系？,1677052800,1677037661,146,职业职场,2,0,0,0,0,6,2,1,81,1,0,0.0,0.0,0.0,1.0,6.0,2.0,2.0,94.0,4.0,38380.0,585.0,3430.931623931624,94.64102564102564,0,？,0,0.6851851851851852,48328.5,0,0,0.0,0.0
567348113,1677111676,1019711395,老造价五分钟就能找到工作，做造价一定要万事留一线！任何分包单位不是看起来这么简单的。,1677060032,1677037167,601,职业职场,1,12,4,18,0,60,18,2,1336,1,0,12.0,5.0,0.0,35.0,107.0,23.0,5.0,2393.0,5.0,36159.0,481.0,2393.4656964656965,66.3097713097713,1,！,0,0.5977314814814815,689.0,5,7,0.6363636363636364,2.4545454545454546
609467579,1677118232,1010025011,体制内摸鱼大师刘慈欣,1676810100,1676513210,96,职业职场,5,7,0,20,0,88,5,13,1704,1,0,7.0,0.0,0.0,24.0,95.0,5.0,15.0,1867.0,4.0,39704.0,148.0,19574.364864864863,643.4459459459459,0,。,0,3.5663425925925925,111388.4,0,0,0.0,0.4
609551868,1677121313,1013326575,新公司在知乎上的口碑很差，我该不该信？,1676690225,1676690225,331,职业职场,11,193,115,456,0,554,92,49,13803,1,0,199.0,117.0,0.0,473.0,574.0,93.0,52.0,14975.0,6.0,63670.0,213.0,23387.788732394365,710.8826291079812,1,？,0,4.989444444444445,66777.0,6,6,2.2758620689655173,22.0
609581095,1677121710,1012834155,没错，我放弃公务员了,1676650378,1676650378,300,职业职场,1,109,7,262,0,682,129,25,50554,1,0,109.0,7.0,0.0,260.0,682.0,129.0,25.0,50604.0,5.0,35260.0,346.0,3586.5289017341042,78.64739884393063,0,。,0,5.455231481481482,3.0,38,1,1.5660377358490567,9.943396226415095
609641012,1677117491,1016436083,【对啊网】Excel小技巧——Text的用法（二）,1676855867,1676855867,139,职业职场,10,2,2,4,0,11,1,0,258,1,0,2.0,2.0,0.0,4.0,12.0,1.0,0.0,265.0,6.0,1006055.0,937.0,46466.3628601921,764.2027748132338,1,。,0,3.0280555555555555,514.2,0,0,0.0,0.0
609670908,1677116466,1017115986,想让老板觉得你靠谱，做好这几件事,1676886442,1676886442,114,职业职场,4,2,0,28,0,39,2,1,1117,1,0,3.0,0.0,0.0,37.0,47.0,2.0,2.0,1357.0,4.0,40093.0,895.0,3076.863687150838,115.21005586592179,0,。,0,2.662314814814815,33703.5,0,0,0.0,0.0
609690179,1677116687,1016513779,有些男领导是怎么设局套路女下属的,1676881500,1676860488,296,职业职场,3,35,5,418,0,477,32,143,15921,1,0,41.0,6.0,0.0,460.0,523.0,37.0,154.0,17473.0,3.0,30113.0,213.0,5676.591549295775,320.0469483568075,1,。,0,2.722071759259259,46990.333333333336,0,0,0.8235294117647058,9.411764705882353
609727053,1677118728,1015608943,怎么判断你是不是当官的料？,1676802441,1676802441,65,职业职场,10,1,0,25,0,50,0,6,1549,1,0,1.0,0.0,0.0,25.0,50.0,0.0,6.0,1576.0,6.0,94451.0,263.0,117574.01901140684,4279.836501901141,0,？,0,3.6607291666666666,48971.9,0,0,0.0,0.0
609729905,1677116685,1016933237,【2月20日直播回放】抽烟喝酒对寿命的影响问题,1676881514,1676881514,742,职业职场,8,66,64,54,0,309,86,57,10271,1,0,68.0,71.0,0.0,58.0,313.0,86.0,60.0,11048.0,6.0,853311.0,120.0,113807.0,1958.1166666666666,0,。,0,2.721886574074074,7077.625,1,0,0.9361702127659575,3.297872340425532
609733535,1677113947,1018130720,自动跳转的导航按钮,1676973900,1676949893,96,职业职场,3,0,0,2,0,15,0,0,133,1,0,0.0,0.0,0.0,2.0,17.0,2.0,0.0,151.0,3.0,37652.0,117.0,28053.62393162393,1288.7863247863247,1,。,0,1.6209143518518518,315.3333333333333,0,0,0.0,0.0
609826433,1677112391,1019718449,这个上司，多少让人头大了，序号输入大法，赶紧收藏！！,1677036455,1677036455,102,职业职场,6,2,1,40,0,106,2,2,1920,1,0,2.0,1.0,0.0,43.0,113.0,2.0,2.0,2017.0,6.0,559277.0,209.0,186487.07655502393,7395.100478468899,0,！,0,0.8788888888888889,1633.3333333333333,0,0,0.0,0.0
652019892,1677122416,1012291382,不会PS的人、适合做电商吗？,1676627952,1676627952,119,职业职场,8,2,0,9,0,20,4,1,908,1,0,2.0,0.0,0.0,9.0,20.0,4.0,2.0,942.0,6.0,39224.0,301.0,8999.019933554817,433.9468438538206,0,？,0,5.722962962962963,3019.0,0,0,0.0,0.25
652103593,1677121423,1013268366,每日即兴英文演讲Should all education at all level be free?,1676686430,1676686430,181,职业职场,7,17,0,4,0,44,15,0,1022,1,0,17.0,0.0,0.0,4.0,44.0,15.0,0.0,1043.0,5.0,30289.0,455.0,1832.8087912087913,61.738461538461536,1,。,0,5.034641203703703,398146.71428571426,6,6,1.1428571428571428,0.8571428571428571
652116430,1677119798,1014939493,初级会计职称题库每日刷一题|对啊网名师 固定资产折旧,1676773460,1676773461,151,职业职场,10,2,1,5,0,9,1,0,172,1,0,2.0,1.0,0.0,5.0,9.0,1.0,0.0,175.0,6.0,1006055.0,937.0,46466.3628601921,764.2027748132338,1,。,0,4.008541666666667,76.8,0,0,0.0,0.0
652162721,1677117111,1016491741,一位退休高官的从政感悟,1676866800,1676859052,245,职业职场,3,0,0,57,0,74,1,11,2218,1,0,0.0,0.0,0.0,72.0,97.0,1.0,17.0,2877.0,3.0,30113.0,213.0,5676.591549295775,320.0469483568075,1,。,0,2.8971180555555556,46990.333333333336,0,0,0.0,0.0
652166401,1677116659,1017011494,特斯拉重拾毫米波雷达，激光雷达(Lidar)没戏了吗？,1676882633,1676882633,253,职业职场,10,40,42,30,0,198,18,8,4375,1,0,40.0,44.0,0.0,30.0,203.0,18.0,10.0,4555.0,6.0,63670.0,213.0,23387.788732394365,710.8826291079812,1,？,0,2.7086342592592594,60748.6,7,1,1.5,0.875
652168754,1677115813,1017559556,“为”字型写材料素材汇编，40例，word文件,1676905346,1676905346,92,职业职场,2,4,0,27,0,24,1,1,1023,1,0,4.0,0.0,0.0,27.0,24.0,1.0,1.0,1043.0,5.0,36913.0,312.0,5738.086538461538,112.88461538461539,1,。,0,2.435960648148148,2.0,0,0,0.0,0.0
652182123,1677113567,1018175514,小学？初中？高中？教师公招报名怎么选？,1676982600,1676952513,252,职业职场,9,2,0,11,0,18,0,2,1090,1,0,4.0,0.0,0.0,12.0,21.0,0.0,4.0,1225.0,4.0,32022.0,90.0,9446.033333333333,217.57777777777778,0,？,0,1.5158217592592593,461.3333333333333,0,0,0.0,0.0
652187013,1677114982,1018216859,【2023广东省考】考前急救+10分，1招做对9道推理题！,1676955296,1676955297,1145,职业职场,7,86,85,249,0,140,98,33,3912,1,0,107.0,104.0,0.0,292.0,166.0,123.0,44.0,4999.0,5.0,35076.0,183.0,11177.5956284153,192.45355191256832,1,！,0,1.8482175925925926,731.4285714285714,47,50,0.96,1.06
652221105,1677114959,1018249141,做表表不行，玩梗第一名，10秒教你快速制作时间计划表！！,1676956059,1676956059,73,职业职场,7,2,0,30,0,126,7,1,1367,1,0,2.0,0.0,0.0,30.0,129.0,7.0,1.0,1422.0,6.0,559277.0,209.0,186487.07655502393,7395.100478468899,0,！,0,1.8391203703703705,18209.428571428572,1,0,0.16666666666666666,0.16666666666666666
652227000,1677113693,1018350846,想要让员工忠诚，除了金钱外你的情感付出到位了没有？,1676979900,1676960723,176,职业职场,9,0,2,31,0,53,2,12,1800,1,0,1.0,2.0,0.0,39.0,65.0,3.0,17.0,2550.0,4.0,40093.0,895.0,3076.863687150838,115.21005586592179,0,？,0,1.5485300925925927,15491.666666666666,0,0,1.0,0.0
652243041,1677114815,1018316526,"智人永不为奴！头铁UP主单挑ChatGPT职场话题,评论区持续更新中...",1676960532,1676960532,330,职业职场,10,30,41,19,0,114,66,6,1736,1,0,34.0,44.0,0.0,19.0,122.0,71.0,6.0,1907.0,6.0,63670.0,213.0,23387.788732394365,710.8826291079812,1,！,0,1.7856828703703704,29255.4,17,1,1.8333333333333333,1.125
652244000,1677116089,1017357955,工业电气设计管丨继电保护丨变电站丨工业园丨 史老师,1676897012,1676897012,1293,职业职场,11,0,0,2,0,4,0,1,122,1,0,0.0,0.0,0.0,2.0,4.0,0.0,1.0,131.0,4.0,53623.0,513.0,958.187134502924,27.058479532163744,1,。,0,2.5356134259259258,11198.363636363636,0,0,0.0,0.0
652248166,1677116152,1017185558,今天更换一个联想Y7000的键盘，看完之后请在评论区打出so easy,1676895119,1676895119,164,职业职场,5,1,0,4,0,38,4,0,737,1,0,1.0,0.0,0.0,4.0,38.0,4.0,0.0,757.0,5.0,64712.0,457.0,6410.792122538293,345.2144420131291,1,。,0,2.5582523148148146,164041.4,1,0,0.3333333333333333,1.0
652264948,1677112308,1019776562,10省份放宽报考公务员35岁年龄限制,1677038790,1677038790,228,职业职场,9,4,2,4,0,72,10,3,2061,1,0,5.0,2.0,0.0,5.0,86.0,13.0,6.0,2535.0,5.0,76419.0,51.0,92167.90196078431,3001.627450980392,1,。,0,0.8509027777777778,37553.88888888889,0,0,0.1,1.2
652325692,1677113830,1018732647,比较万能的职业院校试讲导入～别再乱讲了！,1676976706,1676976706,109,职业职场,5,4,0,20,0,33,3,0,412,1,0,4.0,0.0,0.0,24.0,39.0,3.0,0.0,494.0,4.0,56623.0,99.0,16569.383838383837,1071.2525252525252,0,！,0,1.5870833333333334,19192.0,0,0,0.0,1.0
652329896,1677111405,1020469159,公文写作常用28类四字词汇编，537例，word文件,1677067915,1677067915,184,职业职场,3,14,0,101,0,46,2,7,571,1,0,29.0,0.0,0.0,195.0,70.0,2.0,16.0,1374.0,5.0,36913.0,312.0,5738.086538461538,112.88461538461539,1,。,0,0.5033564814814815,336.0,0,1,0.0,1.0
694506983,1677118268,1014896974,你越“好学”，你就越容易在面试中被淘汰！,1676808000,1676771943,108,职业职场,11,117,34,1165,0,1785,113,57,50775,1,0,125.0,36.0,0.0,1203.0,1828.0,117.0,58.0,52434.0,6.0,210667.0,354.0,35247.627118644064,1114.8898305084747,1,！,0,3.591064814814815,20722.0,0,0,1.5714285714285714,27.591836734693878
694534923,1677119333,1014284563,Creo/proe ipad曲面造型，建模技巧，结构设计，creo教程，proe教程，creo在线教学，一加一教育，佳言老师,1676791500,1676728364,112,职业职场,10,0,1,47,0,62,5,3,1063,1,0,0.0,1.0,0.0,50.0,68.0,7.0,3.0,1122.0,5.0,47202.0,490.0,3911.4510204081635,72.35510204081632,1,。,0,3.794363425925926,150.7,0,0,0.6666666666666666,0.0
694548816,1677119638,1013889562,【公务员遴选笔试】乡镇干部的“金木水火土”,1676779200,1676712355,139,职业职场,8,8,0,20,0,28,0,4,456,1,0,8.0,0.0,0.0,20.0,29.0,0.0,6.0,481.0,5.0,150366.0,1171.0,10479.456874466268,536.6771989752349,1,。,0,3.9402546296296297,653.5,0,0,0.0,0.0
694595898,1677119383,1013857661,领导为啥故意把单位整乱,1676789760,1676712380,104,职业职场,3,24,5,82,0,184,16,46,4437,1,0,24.0,5.0,0.0,84.0,191.0,17.0,50.0,4735.0,3.0,30113.0,213.0,5676.591549295775,320.0469483568075,1,。,0,3.8150810185185184,46990.333333333336,0,0,0.0,1.9333333333333333
694629446,1677115857,1017493390,给大家分享一道人际关系题，备考甘肃省选调生的同学要格外注意此类题目。,1676902865,1676902865,213,职业职场,6,178,25,371,0,527,131,73,42800,1,0,178.0,25.0,0.0,384.0,547.0,125.0,73.0,44457.0,3.0,51738.0,39.0,35466.307692307695,1130.6410256410256,0,。,0,2.4651851851851854,34605.0,2,1,1.6491228070175439,23.982456140350877
694651593,1677118759,1015046195,求职宝典：面试被问离职原因，什么话一定不能说？,1676801700,1676778472,119,职业职场,8,4,0,43,0,41,4,4,737,1,0,4.0,0.0,0.0,48.0,45.0,4.0,5.0,863.0,4.0,34741.0,171.0,10848.672514619882,678.9649122807018,0,？,0,3.6696643518518517,12524.875,0,0,0.3333333333333333,0.3333333333333333
694654146,1677115932,1016567550,做电商要会抄？其实你未必抄的起,1676899800,1676862346,110,职业职场,10,15,0,47,0,70,14,4,1967,1,0,17.0,0.0,0.0,59.0,78.0,15.0,6.0,2290.0,5.0,55383.0,500.0,5455.296,117.466,1,？,0,2.5015277777777776,172.4,5,0,0.75,0.375
694660824,1677113976,1018006491,被平级主管叠罗汉了怎么办,1676973600,1676943813,262,职业职场,5,34,7,144,0,258,29,27,9270,1,0,39.0,7.0,0.0,191.0,306.0,35.0,37.0,11950.0,5.0,65308.0,149.0,33200.30201342282,1130.758389261745,0,。,0,1.6247222222222222,25862.2,1,0,1.1428571428571428,8.357142857142858
694695132,1677115158,1018156435,他因削弱和直接否定论点，谁强？以这道四川省考真题为例,1676951142,1676951142,214,职业职场,1,3,0,17,0,14,25,3,969,1,0,3.0,1.0,0.0,17.0,15.0,32.0,5.0,1184.0,6.0,61882.0,328.0,8114.731707317073,177.8810975609756,0,？,0,1.8983333333333334,4953.0,1,0,1.8,0.3
694698350,1677116210,1017246062,职场情商低的人乱表现瞎表现，优秀的人能很好地控制表现欲望,1676893755,1676893755,246,职业职场,6,19,0,46,0,70,5,4,1022,1,0,19.0,0.0,0.0,50.0,75.0,7.0,4.0,1116.0,5.0,30591.0,375.0,4805.242666666667,239.536,0,。,0,2.574710648148148,22153.166666666668,1,1,0.25,4.25
694733328,1677118313,1015654522,签租房合同要注意的7个细节，看完不掉坑！生活常识 薅知识,1676805990,1676805990,240,职业职场,11,35,0,373,0,335,6,34,2504,1,0,35.0,0.0,0.0,387.0,348.0,6.0,38.0,2615.0,6.0,324688.0,205.0,373669.5073170732,26437.09756097561,0,！,0,3.614849537037037,8870.727272727272,1,0,0.2,2.8
694735551,1677116596,1016813452,不看后悔系列｜关注关得好，职场没烦恼,1676883900,1676873976,75,职业职场,3,40,4,516,0,830,25,8,6798,1,0,44.0,4.0,0.0,554.0,893.0,25.0,10.0,7419.0,6.0,88218.0,308.0,75327.23701298701,3715.4545454545455,0,。,0,2.6932407407407406,349.3333333333333,2,0,0.23809523809523808,8.80952380952381
694789832,1677113363,1019001893,避雷！向上沟通汇报常见的7个错误！,1676987951,1676987951,138,职业职场,8,3,0,16,0,23,2,2,1095,1,0,3.0,0.0,0.0,19.0,25.0,2.0,2.0,1123.0,6.0,68861.0,181.0,22368.762430939227,821.7955801104972,0,！,0,1.4515277777777778,15922.75,1,0,1.0,0.0
694852237,1677111869,1019584567,欧洲“扫地僧”助力华为新员工,1677056400,1677037685,106,职业职场,5,2,0,5,0,56,3,1,1335,1,0,2.0,0.0,0.0,6.0,75.0,5.0,2.0,1636.0,5.0,96360.0,165.0,15161.915151515152,743.6666666666666,0,。,0,0.6420023148148148,18258.4,1,0,0.5,0.5
736984042,1677122644,1010495148,单位领导让你和老同事一起完成工作，老同事经常找各种理由不来上班，导致任务失败，你怎么办？,1676620800,1676533196,120,职业职场,2,0,0,2,0,7,1,1,453,1,0,0.0,0.0,0.0,2.0,7.0,1.0,1.0,463.0,4.0,38380.0,585.0,3430.931623931624,94.64102564102564,0,？,0,5.80837962962963,48328.5,0,0,0.0,0.0
737005442,1677122370,1012071095,在施工单位做预算什么感觉，国企和私企任务量差距太大！,1676628026,1676620324,600,职业职场,10,17,11,50,0,132,22,26,4168,1,0,20.0,13.0,0.0,52.0,145.0,23.0,27.0,4525.0,5.0,36159.0,481.0,2393.4656964656965,66.3097713097713,1,！,0,5.721574074074074,177.6,4,7,0.8333333333333334,2.75
737025091,1677120758,1013825975,如今社会，什么样的人最可怜？,1676709633,1676709634,403,职业职场,11,16,1,48,0,73,1,9,1484,1,0,16.0,1.0,0.0,50.0,73.0,1.0,9.0,1513.0,6.0,94451.0,263.0,117574.01901140684,4279.836501901141,0,？,0,4.758391203703703,212593.36363636365,0,0,0.0,1.0
737042606,1677122191,1012404809,Morry喊你下班啦！,1676632598,1676632598,109,职业职场,1,7,2,1,0,72,19,0,2223,1,0,9.0,2.0,0.0,1.0,76.0,19.0,0.0,2300.0,4.0,32338.0,94.0,23372.468085106382,1011.7553191489362,0,！,0,5.666585648148148,2.0,1,0,1.2,0.1
737086789,1677120810,1013183118,领导让你回家和父母沟通棚户区拆迁，一个星期内必须要沟通好，你怎么办？,1676707200,1676682617,161,职业职场,2,1,0,5,0,11,0,2,192,1,0,1.0,0.0,0.0,6.0,11.0,0.0,2.0,228.0,4.0,38380.0,585.0,3430.931623931624,94.64102564102564,0,？,0,4.787152777777778,48328.5,0,0,0.0,0.0
737096538,1677121952,1012562906,入行一年 我再也做不了模特了？,1676639578,1676639578,559,职业职场,6,6121,318,1050,0,11611,465,261,168784,1,0,7258.0,382.0,0.0,1235.0,13598.0,510.0,377.0,203661.0,6.0,369324.0,378.0,171130.42857142858,6707.161375661376,1,？,0,5.583032407407408,38394.5,0,0,1.2608695652173914,73.95217391304348
737129957,1677116326,1017193327,遇到不配合的同事怎么办？,1676889760,1676889760,217,职业职场,6,11,2,36,0,107,11,11,1960,1,0,11.0,2.0,0.0,37.0,116.0,11.0,11.0,2142.0,5.0,65308.0,149.0,33200.30201342282,1130.758389261745,0,？,0,2.6222916666666665,21554.166666666668,0,0,0.375,2.125
737151383,1677118697,1015641372,118-很多直男哄老婆，煞费苦心说了一大堆，老婆反而更生气了，原因是什么你知道吗？,1676803951,1676803951,70,职业职场,9,0,0,1,0,4,1,1,243,1,0,0.0,0.0,0.0,3.0,7.0,2.0,1.0,869.0,5.0,77043.0,145.0,50829.855172413794,2184.6758620689657,1,？,0,3.6428935185185187,382.6666666666667,0,0,0.0,0.0
737158175,1677117461,1016468723,2023一号文件 I 5分钟讲完,1676857655,1676857655,403,职业职场,10,3594,324,21529,0,10337,192,3839,362543,1,0,4118.0,464.0,0.0,24610.0,12160.0,198.0,4642.0,414835.0,5.0,45898.0,26.0,31134.5,1268.0,0,。,0,3.007013888888889,3490.3,0,0,2.0875,26.1125
737161277,1677113969,1017260535,【Java高级】线上GC问题，技术专家如何分析，与面试很不一样,1676973600,1676893007,392,职业职场,10,654,118,753,0,1008,307,76,22789,1,0,805.0,119.0,0.0,948.0,1240.0,350.0,109.0,29463.0,6.0,62209.0,269.0,16838.940520446096,612.3531598513011,0,。,0,1.6246412037037037,84816.4,115,116,1.7435897435897436,2.9145299145299144
737169975,1677118181,1015833392,奋进激励类相关公文材料适用，比喻类过渡句汇编，word文件,1676811912,1676811912,95,职业职场,3,0,0,25,0,27,1,0,572,1,0,0.0,0.0,0.0,26.0,27.0,1.0,0.0,606.0,5.0,36913.0,312.0,5738.086538461538,112.88461538461539,1,。,0,3.5447800925925925,1.3333333333333333,0,0,0.0,0.0
737183524,1677117255,1016597691,公务员面试考场：怎么看待有人质疑农村直播无法长久,1676863937,1676863937,146,职业职场,9,6,1,45,0,235,16,21,4295,1,0,6.0,1.0,0.0,47.0,237.0,16.0,21.0,4440.0,6.0,1574166.0,53.0,1565322.7547169812,51389.49056603773,1,。,0,2.9319212962962964,4725.444444444444,0,0,0.36363636363636365,5.090909090909091
737194218,1677114079,1018389403,下属是老油条，为什不建议你直接开除？,1676972400,1676963208,297,职业职场,7,130,41,426,0,625,41,162,32347,1,0,143.0,45.0,0.0,476.0,697.0,52.0,189.0,38737.0,5.0,115617.0,186.0,38950.62903225807,1132.9247311827958,0,？,0,1.6398032407407408,30781.85714285714,0,0,2.125,11.375
737205272,1677118147,1015864315,近期写公文材料适用，金句汇编，50句，word文件,1676813095,1676813095,144,职业职场,2,2,0,29,0,27,0,3,1497,1,0,2.0,0.0,0.0,30.0,27.0,0.0,3.0,1522.0,5.0,36913.0,312.0,5738.086538461538,112.88461538461539,1,。,0,3.5306944444444444,2.0,0,0,0.0,0.0
737230094,1677116733,1016952530,别瞎努力，没用。,1676880134,1676880134,674,职业职场,10,1310,413,2399,0,5068,424,860,90135,1,0,2118.0,577.0,0.0,4305.0,8714.0,564.0,1350.0,142841.0,4.0,71322.0,21.0,109632.90476190476,9465.857142857143,0,。,0,2.738414351851852,213174.4,10,1,0.8537549407114624,8.565217391304348
737236270,1677115800,1017184533,countif(s)单(多)条件计数-Excel函数入门到实战制作自动化报表模板之(六),1676905689,1676905689,202,职业职场,10,3,0,10,0,19,0,0,276,1,0,3.0,0.0,0.0,12.0,19.0,0.0,0.0,297.0,5.0,91511.0,579.0,2457.20725388601,67.67012089810017,1,。,0,2.431840277777778,5873.2,0,0,0.0,0.0
737282572,1677112574,1019616551,你还在找背景音乐吗？这64首自带流量的BGM，赶快拿去吧，已经帮你分类好了,1677032920,1677032921,80,职业职场,3,0,0,7,0,4,0,0,57,1,0,0.0,0.0,0.0,7.0,5.0,0.0,0.0,83.0,5.0,32034.0,317.0,5558.132492113565,225.10094637223975,0,？,0,0.9219212962962963,49400.333333333336,0,0,0.0,0.0
737293030,1677112054,1018450906,公务员职务职级并行后，任职年限已经足够了，为什么迟迟没得晋升？,1677050940,1676964928,115,职业职场,7,0,0,7,0,21,0,0,979,1,0,0.0,0.0,0.0,7.0,25.0,0.0,0.0,1100.0,4.0,39704.0,148.0,19574.364864864863,643.4459459459459,0,？,0,0.7073379629629629,22551.85714285714,0,0,0.0,0.0
737306750,1677111166,1020672659,跟强哥学人情世故#狂飙 #,1677076049,1677076049,62,职业职场,11,4,0,27,0,51,0,8,1685,1,0,7.0,0.0,0.0,48.0,82.0,0.0,12.0,2357.0,6.0,354088.0,244.0,324807.65573770495,13214.860655737704,0,。,0,0.40644675925925927,19895.090909090908,0,0,0.0,0.0
737308987,1677114007,1018658927,“为什么相信我”，还有什么比实战成绩更有说服力呢？———花生十三实战成绩汇总,1676973487,1676973487,240,职业职场,8,149,54,223,0,796,314,335,43576,1,0,176.0,60.0,0.0,275.0,891.0,352.0,372.0,53671.0,6.0,853311.0,120.0,113807.0,1958.1166666666666,0,？,0,1.6263888888888889,7077.625,6,6,1.0060975609756098,7.2560975609756095
737311782,1677112225,1019624806,开除事业编制有多难,1677042780,1677033837,71,职业职场,4,4,0,37,0,44,7,7,1178,1,0,4.0,0.0,0.0,41.0,46.0,7.0,12.0,1320.0,3.0,30113.0,213.0,5676.591549295775,320.0469483568075,1,。,0,0.8037615740740741,35245.5,0,0,1.6666666666666667,0.0
737335673,1677111690,1019590287,12颗米其林的中式餐饮创始人有这三个特质,1677060000,1677030816,175,职业职场,7,2,1,2,0,14,6,0,357,1,0,4.0,1.0,0.0,4.0,18.0,6.0,0.0,462.0,5.0,65308.0,149.0,33200.30201342282,1130.758389261745,0,。,0,0.5982638888888889,20074.571428571428,0,0,0.2,0.8
737365690,1677111212,1020626479,一等奖！初中英语优质无生试讲示范！超赞！导入及教学设计非常值得学习！,1677074195,1677074196,1158,职业职场,7,0,0,9,0,4,0,0,320,1,0,2.0,0.0,0.0,20.0,9.0,0.0,0.0,626.0,4.0,30520.0,168.0,6877.339285714285,213.9702380952381,1,！,0,0.4284375,0.42857142857142855,0,0,0.0,0.0
779401039,1677121971,1009037840,《县委大院》不真实的5个场面,1676639160,1676462199,98,职业职场,4,8,1,11,0,63,9,3,1279,1,0,8.0,1.0,0.0,13.0,65.0,9.0,3.0,1328.0,4.0,39704.0,148.0,19574.364864864863,643.4459459459459,1,。,0,5.588090277777778,22027.5,0,0,0.8333333333333334,1.5
779438156,1677120503,1010190097,《狂飙》张颂文一句话，缓解了我的焦虑,1676717100,1676519879,185,职业职场,5,289,15,1166,0,2569,30,228,34426,1,0,304.0,15.0,0.0,1229.0,2678.0,33.0,247.0,35878.0,5.0,111784.0,141.0,57971.624113475176,4454.560283687943,0,。,0,4.669016203703704,8029.2,0,0,0.30434782608695654,10.521739130434783
779495357,1677123485,1011543904,每日即兴英文演讲Who do you admire the most? Why?,1676594070,1676594070,187,职业职场,6,18,1,3,0,51,22,2,485,1,0,18.0,1.0,0.0,3.0,53.0,22.0,2.0,504.0,5.0,30289.0,455.0,1832.8087912087913,61.738461538461536,1,。,0,6.127488425925926,191833.5,11,11,1.0,1.0909090909090908
779500470,1677120501,1013423651,35岁的人失踪了？不，他们还在！,1676717100,1676694988,277,职业职场,4,80,11,680,0,2120,94,130,35427,1,0,88.0,16.0,0.0,800.0,2417.0,107.0,150.0,40574.0,6.0,138524.0,79.0,83065.64556962025,6592.367088607595,0,？,0,4.668993055555555,31659.75,0,0,1.3488372093023255,17.441860465116278
779589598,1677121810,1011733423,这些行为说明同事正在试探你,1676643300,1676605744,73,职业职场,3,7,0,75,0,145,5,4,4514,1,0,7.0,0.0,0.0,75.0,148.0,5.0,4.0,4610.0,3.0,30113.0,213.0,5676.591549295775,320.0469483568075,1,。,0,5.5383101851851855,46990.333333333336,0,0,1.0,2.0
779629435,1677115909,1017051198,OpenGL实例教程2023：04-1着色器概述,1676900400,1676898749,1707,职业职场,3,6,0,13,0,32,2,0,509,1,0,6.0,0.0,0.0,15.0,32.0,2.0,0.0,564.0,6.0,32776.0,22.0,69433.22727272728,1688.8636363636363,1,。,0,2.49431712962963,99590.0,0,0,0.0,1.5
779680418,1677113404,1018082688,为什么你的手淘推荐流量，转化率那么低？,1676986200,1676947823,185,职业职场,10,8,0,12,0,33,3,2,1284,1,0,8.0,0.0,0.0,13.0,36.0,3.0,2.0,1435.0,5.0,55383.0,500.0,5455.296,117.466,1,？,0,1.4722685185185185,172.4,1,0,0.5,0.0
