video_aid,爬取时间,video_cid,标题,上传时间,审核时间,播放时长,标签分区,标签个数,硬币数,弹幕数,收藏数,历史最高排名,点赞数,评论数,分享数,播放数,是否原创,是否合作,beh_硬币数,beh_弹幕数,beh_点踩数,beh_收藏数,beh_点赞数,beh_评论数,beh_分享数,beh_播放数,up等级,up粉丝数,up投稿数,up平均每个视频播放量,up平均每个视频点赞数,有无简介,标题样式,有无广告,存留时长,平均标签订阅数,up在最热前500条评论的回复数,up在最热前500条评论的点赞数,最热前500条评论中平均每条评论的回复数,最热前500条评论中平均每条评论的点赞数,是否周末,是否原创_1,是否原创_2,是否合作_0,是否合作_1,有无简介_0,有无简介_1,有无广告_0,有无广告_1,标题样式_。,标题样式_！,标题样式_？,是否周末_False
566722294,1676450357,1004407610,几分钟把【崩坏星穹铁道】抽卡的节目效果抽完了！！,1676180136,1676180136,685,手机游戏,8,2783,1904,2621,0,42739,814,2420,522198,1,0,2941.0,1990.0,0.0,2900.0,46569.0,837.0,2631.0,562482.0,6,892378,200,-0.005,-0.005,1,！,0,3.1275578703703704,357573.875,0,0,1.1064356435643565,44.79455445544554,False,1,0,1,0,0,1,1,0,0,1,0,1
566722387,1676448745,1002500589,史上最高回血,1676077800,1676060309,185,电子竞技,10,8061,487,4833,0,80395,886,3125,1082724,1,0,8284.0,492.0,0.0,5103.0,82555.0,902.0,3202.0,1136614.0,6,1020435,406,-0.0024630541871921183,-0.0024630541871921183,0,。,0,4.293344907407407,399510.4,0,0,1.1976470588235295,37.89411764705882,False,1,0,1,0,1,0,1,0,1,0,0,1
566731230,1676449594,1003874499,九品芝麻官现代版，还好有个舍命抵抗全省保护伞的好警察,1676154600,1676136316,285,人文历史,12,5965,1000,4741,0,43856,951,818,382250,1,0,6649.0,2259.0,0.0,5450.0,49182.0,1042.0,925.0,407953.0,6,229925,184,-0.005434782608695652,-0.005434782608695652,1,。,0,3.4142824074074074,2189.3333333333335,1,0,2.144208037825059,26.21985815602837,False,1,0,1,0,0,1,1,0,1,0,0,1
566735682,1676455443,1001911771,装修时，一定要做去客厅化！！【家的进化】,1676027704,1676027704,474,家居房产,8,1317,1460,4642,0,7305,1853,1551,633435,1,0,1456.0,1591.0,0.0,4965.0,7769.0,1981.0,1662.0,682109.0,5,1794,7,-0.14285714285714285,-0.14285714285714285,1,！,0,4.95068287037037,22022.5,6,3,1.668,16.844,False,1,0,1,0,0,1,1,0,0,1,0,1
566744172,1676447282,1001942315,一曲串烧带你回到华语乐坛恐怖如斯的那年【2003】,1676029528,1676029528,551,翻唱,11,30826,2876,11484,0,36806,968,5436,605180,1,0,31707.0,2956.0,0.0,11995.0,37892.0,999.0,5657.0,635818.0,6,671538,94,-0.010638297872340425,-0.010638297872340425,1,。,0,4.835115740740741,76753.0,37,14,0.604,9.818,False,1,0,1,0,0,1,1,0,1,0,0,1
566746170,1676454170,1001368049,糖果、果冻、小药片......“黑心毒贩”货源大揭秘 >>,1676010328,1676010328,95,日常,3,25087,2751,45576,5,440516,2788,22103,2486655,1,0,25534.0,2780.0,0.0,46072.0,445168.0,2822.0,22454.0,2527250.0,6,10195968,4173,-0.00023963575365444525,-0.00023963575365444525,1,。,0,5.137060185185185,740.3333333333334,0,0,1.768,220.416,False,1,0,1,0,0,1,1,0,1,0,0,1
566759464,1676451437,1007597765,【表白说唱接力②】还记得你的初恋吗,1676371733,1676371733,67,原创音乐,8,1315,182,828,0,8508,1106,630,86099,1,1,1587.0,216.0,0.0,1124.0,11373.0,1238.0,772.0,129996.0,6,799759,252,-0.003968253968253968,-0.003968253968253968,1,。,0,0.9225,53645.625,1,2,0.81,29.662,False,1,0,0,1,0,1,1,0,1,0,0,1
566760499,1676452597,1006570185,过节约会热门餐厅牛排家的牛排什么水平？,1676345400,1676298274,322,美食侦探,6,3809,963,1336,0,21408,702,952,369909,1,0,4284.0,1191.0,0.0,1490.0,24061.0,777.0,1138.0,457464.0,6,870407,68,-0.014705882352941176,-0.014705882352941176,1,？,0,1.2407060185185186,344163.1666666667,1,0,1.7089041095890412,15.86986301369863,False,1,0,1,0,0,1,1,0,0,0,1,1
566767508,1676453388,1006623604,全干员皮肤满潜需要27w？看营销号怎么说明日方舟③,1676354400,1676300987,710,手机游戏,6,6973,1113,2201,0,15184,1470,252,146680,1,0,8053.0,1300.0,0.0,2513.0,17562.0,1901.0,289.0,179241.0,6,1573369,1647,-0.0006071645415907711,-0.0006071645415907711,1,？,0,1.1456944444444443,545525.0,0,0,3.112531969309463,27.145780051150894,False,1,0,1,0,0,1,1,0,0,0,1,1
566768442,1676450158,1004949543,"[KKOMDA-MiX] For Riddles, for Wonders 几初的智愿",1676204512,1676204512,142,短片·手书·配音,9,12951,376,11651,0,50067,772,959,251063,1,0,13535.0,394.0,0.0,12472.0,52366.0,781.0,1001.0,265280.0,6,708226,41,-0.024390243902439025,-0.024390243902439025,1,。,0,2.843125,137849.88888888888,4,0,0.6101694915254238,21.923728813559322,False,1,0,1,0,0,1,1,0,1,0,0,1
566773031,1676452375,1005086437,试用了集合ChatGPT的Bing搜索后，感觉潘多拉魔盒已经打开了【差评君】,1676211669,1676211669,457,软件应用,8,22552,5136,28078,22,64455,5083,47379,1184715,1,0,24222.0,5426.0,0.0,30459.0,69155.0,5415.0,50725.0,1286260.0,6,2071232,182,-0.005494505494505495,-0.005494505494505495,1,。,0,2.785949074074074,15560.5,5,3,5.606,66.562,False,1,0,1,0,0,1,1,0,1,0,0,1
566774777,1676451823,1007068725,南方人第一次吃回民饭馆!黏糊糊的扒肉太香了!,1676365200,1676348864,414,美食侦探,5,7143,2573,3042,0,48906,912,1471,657392,1,0,9045.0,3109.0,0.0,3561.0,60506.0,1140.0,2062.0,917433.0,6,4012002,546,-0.0018315018315018315,-0.0018315018315018315,1,。,0,1.0025810185185184,436991.8,0,0,0.67,22.908,False,1,0,1,0,0,1,1,0,1,0,0,1
566778253,1676446269,1005048782,难怪高启强会把猪脚面的汤喝完！原来...,1676257200,1676209624,429,田园美食,10,15069,1343,2072,0,22426,717,973,296668,1,0,15402.0,1360.0,0.0,2130.0,23100.0,721.0,1021.0,312505.0,6,226036,58,-0.017241379310344827,-0.017241379310344827,1,！,0,2.188298611111111,205807.2,5,0,0.5603448275862069,12.60344827586207,False,1,0,1,0,0,1,1,0,0,1,0,1
566784198,1676446867,1006642378,骑行黑龙江，北国枪城蹭饭逛博物馆，零下30度在五大连池市户外露营,1676306157,1676306157,1580,出行,3,50782,25014,5235,35,74477,5643,2403,912072,1,0,54848.0,26628.0,0.0,5504.0,80398.0,6043.0,2674.0,1048450.0,6,1722545,279,-0.0035842293906810036,-0.0035842293906810036,0,。,0,1.628587962962963,1467.0,1,4,5.416,86.098,False,1,0,1,0,1,0,1,0,1,0,0,1
566794768,1676451540,1007473781,离婚是为了更快乐！有些事结了婚再知道就晚了...,1676375100,1676367764,1016,日常,6,3746,884,1139,0,8519,333,927,85209,1,0,5176.0,1115.0,0.0,1615.0,12096.0,406.0,1449.0,131543.0,6,528623,280,-0.0035714285714285713,-0.0035714285714285713,1,！,0,0.8847222222222222,44916.5,1,1,0.33195020746887965,20.058091286307054,False,1,0,1,0,0,1,1,0,0,1,0,1
566799549,1676449058,1007655575,这是早期喜灰的另一部神作羊羊运动会，懒羊羊直接封神！,1676368652,1676367387,167,动漫杂谈,9,1175,577,865,0,14988,530,422,203176,1,0,1345.0,648.0,0.0,1157.0,18092.0,573.0,530.0,295923.0,6,791164,189,-0.005291005291005291,-0.005291005291005291,0,！,0,0.930625,71820.55555555556,0,0,0.5889967637540453,10.359223300970873,False,1,0,1,0,1,0,1,0,0,1,0,1
566799787,1676447836,1007055400,《明日方舟》EP - 春岚,1676343600,1676341112,237,原创音乐,2,14357,2842,9154,99,54590,2517,3510,413056,1,0,15112.0,2922.0,0.0,9676.0,56879.0,2578.0,3613.0,441198.0,6,5211556,258,-0.003875968992248062,-0.003875968992248062,1,。,0,1.206435185185185,338857.5,0,0,1.826,81.38,False,1,0,1,0,0,1,1,0,1,0,0,1
566802637,1676451594,1006830504,【说唱】慢慢变冷,1676347200,1676316564,242,原创音乐,4,6508,192,2601,0,7731,1277,982,61279,1,1,6834.0,195.0,0.0,2806.0,8199.0,1394.0,1061.0,73609.0,6,241180,85,-0.011764705882352941,-0.011764705882352941,1,。,0,1.2082638888888888,107255.75,0,14,1.108,29.336,False,1,0,0,1,0,1,1,0,1,0,0,1
566807001,1676454840,1004948874,【睡前消息550】机器人密度超美国，“以工代赈”不一定多雇劳工,1676260980,1676209090,1206,社科·法律·心理,9,17084,2229,4830,0,33231,1803,1629,505600,1,0,17846.0,2325.0,0.0,4917.0,34629.0,1855.0,1720.0,552504.0,6,1515393,638,-0.001567398119122257,-0.001567398119122257,1,。,0,2.24375,59939.666666666664,0,4,4.593186372745491,34.02605210420842,False,1,0,1,0,0,1,1,0,1,0,0,1
566808645,1676448237,1007285975,认 爹 狂 魔 高 启 强,1676368800,1676354214,228,鬼畜剧场,5,1986,504,2597,0,8719,306,2872,120583,1,0,4797.0,858.0,0.0,6564.0,26406.0,528.0,7507.0,379216.0,6,646733,169,-0.005917159763313609,-0.005917159763313609,1,。,0,0.9194097222222222,531935.0,0,1,0.23529411764705882,20.019607843137255,False,1,0,1,0,0,1,1,0,1,0,0,1
566811948,1676452055,1007573016,【JUMP】消费主义被社会毒打,1676365965,1676365966,367,财经商业,11,2192,709,2978,0,26948,1113,1420,398549,1,0,2881.0,866.0,0.0,3720.0,34631.0,1479.0,2076.0,569864.0,6,2056973,188,-0.005319148936170213,-0.005319148936170213,1,。,0,0.9964120370370371,226483.18181818182,0,0,1.6929824561403508,42.80921052631579,False,1,0,1,0,0,1,1,0,1,0,0,1
566812167,1676451723,1007666483,【花小烙】古人是如何对付老鼠的？,1676369225,1676369225,297,科学科普,6,11490,2522,4315,64,77622,1968,802,696671,1,0,14139.0,2960.0,0.0,5333.0,96467.0,2280.0,1068.0,971804.0,6,3652545,212,-0.0047169811320754715,-0.0047169811320754715,1,？,0,0.954837962962963,171686.83333333334,8,4,1.794,37.558,False,1,0,1,0,0,1,1,0,0,0,1,1
566819049,1676449546,1006539379,回南天要走了！情人节寒潮深入南方多省，南半球山火暴雨开始狂飙,1676297365,1676297365,196,科学科普,11,1370,892,575,0,20260,1134,1149,261063,1,0,1410.0,918.0,0.0,576.0,20878.0,1165.0,1190.0,276538.0,6,939960,171,-0.005847953216374269,-0.005847953216374269,1,！,0,1.7613541666666668,171962.0909090909,0,0,0.9579158316633266,10.811623246492985,False,1,0,1,0,0,1,1,0,0,1,0,1
566823000,1676455220,1005477358,【1酱赛评】你把大伙都气乐了！老WBG的别送啦！小虎别C了！RNG终于首胜！WBG险胜JDG！【2023春季赛RNG2:1WE WBG2:1JDG】,1676244953,1676244953,457,电子竞技,10,4306,1416,1358,0,21638,1330,1734,488853,1,0,4411.0,1449.0,0.0,1421.0,22232.0,1361.0,1820.0,521854.0,6,384018,117,-0.008547008547008548,-0.008547008547008548,1,！,0,2.4336458333333333,459254.0,2,3,2.7403189066059226,20.979498861047837,False,1,0,1,0,0,1,1,0,0,1,0,1
566825750,1676456548,1007804082,偷偷喜欢你很久了XXX(〃ω〃),1676374947,1676374947,211,翻唱,13,1002,74,821,0,4698,285,103,25924,1,0,1119.0,80.0,0.0,927.0,5216.0,313.0,110.0,32043.0,6,221363,97,-0.010309278350515464,-0.010309278350515464,1,。,0,0.9444560185185186,87609.76923076923,0,1,0.21940928270042195,13.362869198312236,False,1,0,1,0,0,1,1,0,1,0,0,1
566827518,1676446586,1007336682,美俄亥俄州毒气泄漏事件后 部分居民出现头痛恶心症状,1676347307,1676347307,179,环球,4,1714,928,1932,0,41436,2813,4345,481506,1,0,1828.0,982.0,0.0,2083.0,43992.0,2881.0,4605.0,526731.0,6,14373114,5538,-0.00018057060310581438,-0.00018057060310581438,1,。,0,1.1490625,73362.25,0,0,4.666,130.762,False,1,0,1,0,0,1,1,0,1,0,0,1
566827746,1676449914,1007331279,🐕‍🦺说爱你💆‍♀️,1676354663,1676354663,91,人力VOCALOID,12,2330,171,1260,0,5372,554,2026,105280,1,1,3271.0,216.0,0.0,1782.0,7459.0,783.0,2779.0,167620.0,6,19639,62,-0.016129032258064516,-0.016129032258064516,1,。,0,1.1024421296296296,368373.0833333333,0,0,0.4117647058823529,11.543529411764705,False,1,0,0,1,0,1,1,0,1,0,0,1
566832939,1676449441,1005405878,【Minecraft】从零构建幻想世界-第1集-鱼面村道路建设&城市规划,1676260800,1676233138,443,单机游戏,7,2817,158,3229,0,6383,480,219,83463,1,0,3685.0,217.0,0.0,4304.0,8409.0,587.0,301.0,109517.0,3,4554,6,-0.16666666666666666,-0.16666666666666666,1,。,0,2.1833449074074074,93973.42857142857,7,1,0.38243626062322944,3.8441926345609065,False,1,0,1,0,0,1,1,0,1,0,0,1
566835204,1676457187,1005379892,[明日方舟]花了一天把生息演算做成了游戏！,1676347200,1676228645,122,手机游戏,9,726,295,881,0,4086,136,505,35837,1,0,967.0,317.0,0.0,1220.0,5850.0,157.0,675.0,49800.0,6,26376,25,-0.04,-0.04,1,！,0,1.2729976851851852,395189.22222222225,1,6,0.33663366336633666,11.366336633663366,False,1,0,1,0,0,1,1,0,0,1,0,1
566840251,1676449064,1006224306,【短的发布会】流浪地球2彩蛋！ROG笔记本幕后故事竟引郭导沉思？,1676282976,1676282976,175,数码,12,929,607,792,0,18990,485,626,248243,1,0,967.0,635.0,0.0,827.0,19982.0,506.0,663.0,268460.0,6,1885968,483,-0.002070393374741201,-0.002070393374741201,1,？,0,1.9223148148148148,45619.5,0,0,0.7622377622377622,10.451048951048952,False,1,0,1,0,0,1,1,0,0,0,1,1
566849847,1676452289,1006448422,我的离婚5年计划：爱情的尽头是单身,1676347200,1676294080,470,社科·法律·心理,8,3332,2229,3002,0,11404,1086,1678,319179,1,1,3873.0,2400.0,0.0,3517.0,13129.0,1113.0,1968.0,373841.0,6,589365,64,-0.015625,-0.015625,1,。,0,1.2163078703703705,39525.75,1,1,1.1402805611222444,22.589178356713425,False,1,0,0,1,0,1,1,0,1,0,0,1
566853984,1676447277,1007850235,爆肝！千攻满攻速九转德莱文 云顶文森特 弑神三星五费！,1676381291,1676381291,1118,电子竞技,11,3109,406,897,0,5531,262,1575,104826,1,0,5762.0,682.0,0.0,1690.0,10923.0,523.0,3202.0,209770.0,4,14519,62,-0.016129032258064516,-0.016129032258064516,1,！,0,0.7637268518518519,170209.54545454544,0,0,0.41711229946524064,6.807486631016043,False,1,0,1,0,0,1,1,0,0,1,0,1
566864528,1676452038,1005054076,鸡战诺曼底,1676208760,1676208760,136,鬼畜剧场,7,6136,1609,12812,98,52459,647,3964,693316,1,0,7012.0,1801.0,0.0,15769.0,64878.0,692.0,4624.0,822021.0,6,606312,156,-0.00641025641025641,-0.00641025641025641,1,。,0,2.8157175925925926,345377.28571428574,0,2,0.4774193548387097,14.541935483870967,False,1,0,1,0,0,1,1,0,1,0,0,1
566865433,1676451455,1006233912,“开荒？”,1676283463,1676283463,245,网络游戏,10,2528,214,558,0,4075,183,760,54496,1,0,2699.0,225.0,0.0,608.0,4398.0,199.0,838.0,61382.0,6,30245,78,-0.01282051282051282,-0.01282051282051282,1,？,0,1.9443518518518519,301765.5,0,4,0.5267857142857143,2.3035714285714284,False,1,0,1,0,0,1,1,0,0,0,1,1
566865736,1676455877,1007785033,邵明明在狼人杀｜新人小明前来报道 祝大家节日快乐！！,1676374220,1676374220,321,明星综合,3,1283,246,613,0,6451,235,75,35219,1,0,1555.0,274.0,0.0,755.0,8133.0,252.0,92.0,49353.0,6,212105,44,-0.022727272727272728,-0.022727272727272728,0,！,0,0.9451041666666666,256.3333333333333,0,0,0.05855855855855856,12.22072072072072,False,1,0,1,0,1,0,1,0,0,1,0,1
566866492,1676456715,1006650257,哈喽哈喽！B站的同学们，我来啦！~,1676345400,1676302151,193,明星综合,5,80191,9931,16845,1,264874,13542,11102,3096224,1,0,107743.0,12443.0,0.0,23313.0,356648.0,16109.0,13907.0,4252416.0,2,253473,1,-1.0,-1.0,0,！,0,1.2883680555555554,48032.2,14,0,2.988,278.74,False,1,0,1,0,1,0,1,0,0,1,0,1
566866836,1676450519,1005221172,当我的世界所有区块全部互通？！！,1676332800,1676217612,1083,单机游戏,10,6009,2049,4081,0,50255,891,256,478265,1,1,6816.0,2220.0,0.0,4964.0,55996.0,924.0,304.0,590504.0,6,617590,373,-0.002680965147453083,-0.002680965147453083,1,？,0,1.362488425925926,429675.6,1,1,0.904,31.666,False,1,0,0,1,0,1,1,0,0,0,1,1
566868353,1676455789,1006360943,情人节礼物！百变女友૮  ´͈ ᗜ `͈ ა love potion,1676289667,1676289667,78,宅舞,11,2240,61,8512,0,10508,358,525,193951,1,0,2354.0,61.0,0.0,8913.0,10996.0,363.0,550.0,200578.0,6,472144,233,-0.004291845493562232,-0.004291845493562232,1,！,0,1.9227083333333332,87939.0,52,6,0.5604395604395604,2.227106227106227,False,1,0,1,0,0,1,1,0,0,1,0,1
566868572,1676449363,1006007365,【D.N.A音乐联盟】「Cypher」MV,1676347200,1676277853,381,MV,11,32224,9306,13163,81,32238,5221,11762,292365,1,1,36505.0,10268.0,0.0,15250.0,37332.0,5922.0,14280.0,386291.0,4,15041,3,-0.3333333333333333,-0.3333333333333333,1,。,0,1.1824421296296297,43953.72727272727,0,0,3.61,191.258,False,1,0,0,1,0,1,1,0,1,0,0,1
566868876,1676452742,1006195023,【4K60FPS】魔力红Maroon 5《Sugar》甜蜜神曲！祝大家情人节快乐,1676285953,1676285953,296,MV,9,8437,1841,16111,54,54062,2779,7479,625886,2,0,9012.0,1882.0,0.0,17681.0,57490.0,2842.0,7756.0,696817.0,6,6085563,414,-0.0024154589371980675,-0.0024154589371980675,1,！,0,1.9304282407407407,95689.77777777778,6,17,2.428,41.156,False,0,1,1,0,0,1,1,0,0,1,0,1
566900881,1676456970,1008725914,简简单单优雅一下~现场演绎芭蕾舞《Por Una Cabeza》,1676448000,1676434683,135,舞蹈综合,11,4498,374,1834,0,5910,639,5035,16376,1,0,7737.0,708.0,0.0,3062.0,10238.0,976.0,7080.0,42313.0,6,581035,241,-0.004149377593360996,-0.004149377593360996,1,。,0,0.10381944444444445,36492.454545454544,0,0,0.134,4.594,False,1,0,1,0,0,1,1,0,1,0,0,1
566924150,1676457252,1008244338,你到最后都没跟我说实话！,1676451600,1676395215,342,单机游戏,10,1886,278,809,0,3686,114,34,17790,1,0,4490.0,465.0,0.0,1929.0,9951.0,193.0,120.0,79375.0,6,1488751,390,-0.002564102564102564,-0.002564102564102564,1,！,0,0.06541666666666666,361067.8,0,0,0.15841584158415842,7.396039603960396,False,1,0,1,0,0,1,1,0,0,1,0,1
608964463,1676446134,997728500,《崩坏：星穹铁道》白露角色PV——「天干物燥」,1675994400,1675775379,382,手机游戏,10,40254,3528,33863,5,258715,6962,58371,2690276,1,0,41311.0,3628.0,0.0,35131.0,266742.0,7107.0,59732.0,2805266.0,6,2747230,12,-0.08333333333333333,-0.08333333333333333,1,。,0,5.228402777777778,22396.8,0,0,4.268,216.838,False,1,0,1,0,0,1,1,0,1,0,0,1
609004887,1676447603,1000104441,I Really Want to Stay At Your House 这次给天府广场路人发刀啦 赛博朋克边缘行者,1675923721,1675923722,128,翻唱,8,10526,432,9818,0,47234,1088,2358,370539,1,0,10935.0,444.0,0.0,10101.0,48475.0,1111.0,2432.0,385050.0,6,55048,100,-0.01,-0.01,1,。,0,6.063449074074074,63492.375,16,1,1.0861723446893787,12.004008016032063,False,1,0,1,0,0,1,1,0,1,0,0,1
609020885,1676447171,997884404,荣获诺奖后他含煤气自杀，唯一遗言留给了司机,1675853918,1675853918,467,人文历史,10,2295,747,13812,0,51656,650,543,825413,1,0,2331.0,762.0,0.0,14146.0,52649.0,659.0,558.0,843860.0,5,16435,29,-0.034482758620689655,-0.034482758620689655,0,。,0,6.8663541666666665,67327.5,11,35,1.271875,34.771875,False,1,0,1,0,1,0,1,0,1,0,0,1
609037231,1676456992,1000924949,竹筒插梅花更有文人调,1675961822,1675961823,60,手工,6,3223,1069,15090,0,155673,1599,4031,867669,1,0,3460.0,1111.0,0.0,16062.0,163889.0,1664.0,4317.0,917165.0,4,159861,330,-0.0030303030303030303,-0.0030303030303030303,0,。,0,5.731134259259259,119909.5,2,0,1.16,180.076,False,1,0,1,0,1,0,1,0,1,0,0,1
609037869,1676454788,998362633,你们在过窄路时有没有刮蹭过，大家把小妙招说出来，互相帮助下！,1675915200,1675824004,68,汽车生活,3,1099,143,9332,0,23522,204,718,466324,1,0,1151.0,145.0,0.0,9666.0,24299.0,203.0,752.0,483945.0,6,223813,315,-0.0031746031746031746,-0.0031746031746031746,1,！,0,6.245231481481482,184008.33333333334,0,0,0.375,4.8881578947368425,False,1,0,1,0,0,1,1,0,0,1,0,1
609040461,1676449394,999959126,没事儿别在海边许愿，万一它就实现了呢,1675918306,1675918306,92,影视剪辑,6,5551,1238,22835,68,206651,1577,6384,1733776,1,0,6242.0,1359.0,0.0,25018.0,222853.0,1703.0,7168.0,1896880.0,3,2735,54,-0.018518518518518517,-0.018518518518518517,0,。,0,6.146851851851852,130099.83333333333,1,0,1.906,100.818,False,1,0,1,0,1,0,1,0,1,0,0,1
609054565,1676453847,1000660243,⚡心在跳是爱情如烈火⚡,1675948385,1675948386,206,搞笑,6,1303,134,1844,0,18268,437,633,189080,1,0,1579.0,145.0,0.0,2456.0,22016.0,472.0,930.0,241018.0,3,349,41,-0.024390243902439025,-0.024390243902439025,1,。,0,5.85025462962963,40205.333333333336,165,59,1.289617486338798,15.59016393442623,False,1,0,1,0,0,1,1,0,1,0,0,1
609056638,1676447531,1000236627,入坑DNF半个月血亏4W装备全碎，我想成为巴卡尔红队C#1？,1675929310,1675929310,213,网络游戏,12,79542,1231,8862,32,94271,4059,4921,965538,1,0,81517.0,1246.0,0.0,9092.0,97208.0,4126.0,5057.0,996121.0,6,520842,145,-0.006896551724137931,-0.006896551724137931,1,？,0,5.997928240740741,301260.1666666667,1,1,2.8857715430861726,19.172344689378757,False,1,0,1,0,0,1,1,0,0,0,1,1
609056747,1676447640,999536841,"直击心灵的歌声《负重一万斤长大》少年版 | ""为什么挑中我一个”",1675935900,1675851033,260,翻唱,10,10571,344,10856,0,21783,370,1068,202322,1,0,11618.0,365.0,0.0,11871.0,23638.0,400.0,1139.0,218943.0,6,98567,130,-0.007692307692307693,-0.007692307692307693,1,。,0,5.922916666666667,129323.1,6,6,0.7142857142857143,28.087557603686637,False,1,0,1,0,0,1,1,0,1,0,0,1
609062602,1676457078,999971312,chatgpt初体验，赛博催眠憨憨猫娘。,1675918080,1675918080,205,计算机技术,9,521,208,4443,0,18055,500,4059,429354,1,0,604.0,218.0,0.0,5012.0,20187.0,538.0,4376.0,466988.0,5,214,8,-0.125,-0.125,0,。,0,6.238402777777778,20207.555555555555,20,21,1.7181818181818183,30.804545454545455,False,1,0,1,0,1,0,1,0,1,0,0,1
609070005,1676451331,999866968,藏在饮食中的黑暗阶层秘密是什么？聊聊黑暗荣耀中的伙食！故事的食物背后有什么深刻含义？,1675914000,1675859710,1374,影视杂谈,11,3266,1322,4140,0,17478,430,698,323058,1,0,3686.0,1472.0,0.0,4449.0,19074.0,465.0,766.0,353918.0,6,108702,79,-0.012658227848101266,-0.012658227848101266,1,？,0,6.219108796296296,291401.63636363635,0,0,1.3170731707317074,82.90731707317073,False,1,0,1,0,0,1,1,0,0,0,1,1
609071083,1676450867,999797343,28岁 他就做成了一件事…,1675913464,1675913464,641,汽车生活,9,37621,2468,8915,0,58749,1299,3047,684445,1,0,38194.0,2495.0,0.0,9104.0,60009.0,1312.0,3116.0,700068.0,6,451453,103,-0.009708737864077669,-0.009708737864077669,0,。,0,6.219942129629629,82049.22222222222,12,26,0.5691382765531062,27.480961923847694,False,1,0,1,0,1,0,1,0,1,0,0,1
609091430,1676453654,1000428778,大嫂高叶：老问这种问题烦不烦？,1675938337,1675938337,935,娱乐杂谈,11,48052,5313,19466,24,130650,2358,7183,1614894,1,0,49434.0,5462.0,0.0,20202.0,135337.0,2415.0,7386.0,1688909.0,6,2117115,219,-0.0045662100456621,-0.0045662100456621,0,？,0,5.96431712962963,104.18181818181819,23,3,1.406813627254509,156.90781563126254,False,1,0,1,0,1,0,1,0,0,0,1,1
609099469,1676451564,1000793303,安欣：我信他是个好人，他背着我疯狂咬人【用安欣视角打开狂飙】1,1676026800,1675957842,308,影视杂谈,11,7051,819,9159,0,69986,753,1698,641153,1,0,7363.0,842.0,0.0,10009.0,72759.0,783.0,1780.0,686051.0,6,513546,120,-0.008333333333333333,-0.008333333333333333,1,。,0,4.91625,248186.45454545456,7,6,1.2112299465240641,49.8235294117647,False,1,0,1,0,0,1,1,0,1,0,0,1
609132697,1676447675,1002000531,专业偷子,1676174400,1676030661,710,单机游戏,10,56423,21313,30998,6,191780,4295,4595,1564515,1,0,57693.0,21642.0,0.0,32761.0,196030.0,4312.0,4713.0,1664602.0,6,4014715,101,-0.009900990099009901,-0.009900990099009901,1,。,0,3.1629050925925926,334580.3,0,0,0.91,79.356,False,1,0,1,0,0,1,1,0,1,0,0,1
609134274,1676452712,1003953410,对面：你们这组合真的阴间！,1676163900,1676142500,63,电子竞技,9,1431,641,4205,0,41035,1282,17199,1147834,1,0,1616.0,705.0,0.0,4621.0,44970.0,1362.0,18539.0,1248605.0,5,40198,317,-0.0031545741324921135,-0.0031545741324921135,0,！,0,3.3427314814814815,506573.1111111111,0,0,0.798,23.482,False,1,0,1,0,1,0,1,0,0,1,0,1
609136111,1676452095,1003391548,我们复刻了一道米其林三星招牌菜！,1676113735,1676113735,722,美食制作,10,482844,18580,119628,1,670653,5458,9433,3919499,1,0,496875.0,18914.0,0.0,127750.0,688656.0,5503.0,9695.0,4165277.0,6,10724507,351,-0.002849002849002849,-0.002849002849002849,1,！,0,3.9162037037037036,646778.8,52,44,3.986,439.58,False,1,0,1,0,0,1,1,0,0,1,0,1
609136406,1676446258,1003110752,本来还挺喜欢剥线钳的...【梗文梗图系列04】,1676109600,1676102919,643,搞笑,11,8784,11254,12319,45,111571,1035,2238,1313145,1,0,9993.0,12168.0,0.0,14625.0,126085.0,1100.0,2566.0,1507962.0,6,470906,293,-0.0034129692832764505,-0.0034129692832764505,1,。,0,3.8965046296296295,338375.8181818182,0,0,0.92,12.732,False,1,0,1,0,0,1,1,0,1,0,0,1
609142289,1676448958,1001351401,玩1年半一抽都没有，全四星最高1命，教练：我想满星！,1676007915,1676007915,803,手机游戏,3,8618,4208,3315,0,57775,2036,5375,926130,1,0,8794.0,4290.0,0.0,3404.0,59354.0,2055.0,5539.0,958769.0,6,241093,50,-0.02,-0.02,0,！,0,5.104664351851852,290884.3333333333,0,1,2.006,74.684,False,1,0,1,0,1,0,1,0,0,1,0,1
609146017,1676454701,1001702795,你们村里有树哥吗？,1676016823,1676016823,323,美妆护肤,9,3293,510,743,0,38628,335,106,361019,1,0,3386.0,526.0,0.0,795.0,40396.0,343.0,108.0,381038.0,6,3516368,107,-0.009345794392523364,-0.009345794392523364,1,？,0,5.068032407407407,58419.88888888889,6,8,0.42971887550200805,13.453815261044177,False,1,0,1,0,0,1,1,0,0,0,1,1
609171787,1676446732,1003550265,《流浪地球》你好～这里的实景是不是比电影特效还震撼～,1676120359,1676120359,163,科工机械,4,1127,427,1920,0,17953,887,536,219145,1,0,1344.0,460.0,0.0,2245.0,21080.0,928.0,608.0,248120.0,5,60691,368,-0.002717391304347826,-0.002717391304347826,1,。,0,3.777465277777778,40084.5,0,0,2.012422360248447,38.49689440993789,False,1,0,1,0,0,1,1,0,1,0,0,1
