爬取时间,video_aid,video_cid,up_id,标题,up_name,上传时间,审核时间,播放时长,简介,标签分区,标签分区id,标签个数,使用标签,使用标签id,硬币数,弹幕数,点踩数,收藏数,历史最高排名,点赞数,评论数,分享数,播放数,是否原创,是否合作,跳转链接,跳转app,链接文本
1677150433,609467579,1010025011,1029508158,体制内摸鱼大师刘慈欣,老A讲晋升,1676810100,1676513210,96,,职业职场,209,5,科幻;刘慈欣;三体;摸鱼;体制内,5251;44171;38731;263398;1307845,7,0,0,23,0,92,5,15,1783,1,0,无,无,无
1677150441,267206996,1015317086,1592574234,《无领导小组面试通关课》片段2：最高级的论据，帮你摆脱“学生气”,小磊哥的秘密基地,1676809800,1676791556,485,小磊哥无领导小组面试通关课（片段2）：最高级的论据，帮你摆脱“学生气”,职业职场,209,10,课程;学习;双区;公务员;面试技巧;面试;广东省考;无领导小组;广东选调生;公考面试指南,154551;13160;17771293;213551;487920;32613;4569602;7692256;8926023;22509337,38,37,0,23,0,63,16,5,1566,1,0,磊哥,,磊哥
1677150445,864520504,1015030498,1150472191,职场生存指南：打工人不想被卷了！同事假装加班我被骂了？？？,产品老曾,1676809200,1676777824,158,,职业职场,209,10,今天也要好好工作;职场;产品老曾;同事;工作;指南;加班;打工;晋升;职场生存,34948831;47481;33322257;383528;21316;141596;40936;63922;3554913;6616662,29,18,0,71,0,330,20,60,14842,1,0,无,无,无
1677150451,479602794,1012360647,1226380111,老板不断的给你加活不给你加钱到底是为什么,许林芳管理思维,1676808900,1676630727,115,,职业职场,209,8,创业;职场;老板;商业;投资;财富自由;亚洲;自由,128384;47481;46428;251524;141406;932114;26231;8875,7,1,0,42,0,108,2,33,3762,1,0,无,无,无
1677150471,694506983,1014896974,543931674,你越“好学”，你就越容易在面试中被淘汰！,马力在知群,1676808000,1676771943,108,面试管最讨厌的，就是“好学”的人,职业职场,209,11,职场;应届生找工作;寻找100位内行人对谈;找工作;面试;求职;面试技巧;应届生;面试干货;职场干货;面试技巧大赏,47481;13600146;33186535;49526;32613;121660;487920;1704503;3433710;6658122;34915142,117,35,0,1177,0,1800,113,58,51384,1,0,无,无,无
1677150509,779733484,1015705096,423987818,Excel多数据统计重复次数,小伟教你学Excel办公Word,1676806559,1676806559,73,-,职业职场,209,6,办公软件;数据;EXCEL;EXCEL教程;EXCEL函数;EXCEL技巧,517507;60471;20736;1518432;5543482;7383988,2,0,0,17,0,21,0,0,198,1,0,无,无,无
1677150533,694733328,1015654522,1376441269,签租房合同要注意的7个细节，看完不掉坑！生活常识 薅知识,薅知识,1676805990,1676805990,240,,职业职场,209,11,趣闻;租房合同;薅知识;租房;防骗;涨知识;生活常识;常识;租房攻略;职场新人进化论;校园星发现·up！开学啦,6874;11794217;23375565;389440;146413;305605;263299;149018;7568317;31947836;34876775,35,0,0,378,0,341,6,37,2556,1,0,无,无,无
1677150543,309672898,1015652309,645711700,你真的一直误解了中国邮政,不普通人类实录,1676805613,1676805613,473,-,职业职场,209,8,科普;快递;记录;商业;银行;EMS;中国邮政;随手记录我的生活碎片,5417;36195;37366;251524;8953;510798;3262005;29760086,5493,1464,0,4021,0,36141,1679,832,607512,1,0,无,无,无
1677150612,437233372,1015634354,483104896,我的第一个周末vlog 嘻嘻嘻,Morry唠唠叨叨,1676804077,1676804077,183,-,职业职场,209,2,VLOG;外贸业务员,530003;10288344,22,5,0,0,0,293,27,1,4102,1,0,无,无,无
1677150614,737151383,1015641372,1146640798,118-很多直男哄老婆，煞费苦心说了一大堆，老婆反而更生气了，原因是什么你知道吗？,跨越阶层必修吧,1676803951,1676803951,70,"需要完整版人生必修课合集【商学院所有老师课程】【阿里高端课100套 】【绝版恋爱脱单课程1500套】【抖音网红达人课程全集】【华为课程53套】【创业实战课29套】【商业模式88套】【股权设计激励课122套 】【销售及销售团队管理课139套】【人力资源HR2202套】【营销系列课65套】【销售大玩家系列课65套】【MBA工商管理课69套】【领导力课程60套】【中、高层管理系统班课】等众多热门、实用、内部课程的，后台私信可查看【详细目录】
三连截图后台私信，可领取一份指定商学院课程",职业职场,209,9,直男;痕迹识人;绝版恋爱脱单课程1500套;生气;老婆;王新宇;内部课程;职场新人进化论;校园星发现·up！开学啦,105564;26460363;35193000;108732;19464;3226524;10294169;31947836;34876775,0,0,0,1,0,5,1,1,360,1,0,无,无,无
1677150616,822202162,1015643750,1146640798,120-职场中溜须拍马的人都是谄上欺下的，要和他保持距离。,跨越阶层必修吧,1676803929,1676803929,72,"需要完整版人生必修课合集【商学院所有老师课程】【阿里高端课100套 】【绝版恋爱脱单课程1500套】【抖音网红达人课程全集】【华为课程53套】【创业实战课29套】【商业模式88套】【股权设计激励课122套 】【销售及销售团队管理课139套】【人力资源HR2202套】【营销系列课65套】【销售大玩家系列课65套】【MBA工商管理课69套】【领导力课程60套】【中、高层管理系统班课】等众多热门、实用、内部课程的，后台私信可查看【详细目录】
三连截图后台私信，可领取一份指定商学院课程",职业职场,209,6,职场;痕迹识人;老板;王新宇;职场新人进化论;校园星发现·up！开学啦,47481;26460363;46428;3226524;31947836;34876775,2,1,0,97,0,305,7,36,11553,1,0,无,无,无
1677150618,524744282,1015642696,1146640798,119-自嘲是人际交往中非常有效的技巧。,跨越阶层必修吧,1676803863,1676803863,68,"需要完整版人生必修课合集【商学院所有老师课程】【阿里高端课100套 】【绝版恋爱脱单课程1500套】【抖音网红达人课程全集】【华为课程53套】【创业实战课29套】【商业模式88套】【股权设计激励课122套 】【销售及销售团队管理课139套】【人力资源HR2202套】【营销系列课65套】【销售大玩家系列课65套】【MBA工商管理课69套】【领导力课程60套】【中、高层管理系统班课】等众多热门、实用、内部课程的，后台私信可查看【详细目录】
三连截图后台私信，可领取一份指定商学院课程",职业职场,209,9,职场;痕迹识人;自嘲;人际交往;人际关系;人际;王新宇;职场新人进化论;校园星发现·up！开学啦,47481;26460363;303410;703146;194163;3002461;3226524;31947836;34876775,0,0,0,1,0,12,1,0,572,1,0,无,无,无
1677150620,822230348,1015638452,1146640798,116-公务员和国企该如何选择 给你一点建议。,跨越阶层必修吧,1676803794,1676803794,86,"需要完整版人生必修课合集【商学院所有老师课程】【阿里高端课100套 】【绝版恋爱脱单课程1500套】【抖音网红达人课程全集】【华为课程53套】【创业实战课29套】【商业模式88套】【股权设计激励课122套 】【销售及销售团队管理课139套】【人力资源HR2202套】【营销系列课65套】【销售大玩家系列课65套】【MBA工商管理课69套】【领导力课程60套】【中、高层管理系统班课】等众多热门、实用、内部课程的，后台私信可查看【详细目录】
三连截图后台私信，可领取一份指定商学院课程",职业职场,209,11,痕迹识人;绝版恋爱脱单课程1500套;公务员;求职;公务员考试;国企;公务员面试;王新宇;内部课程;职场新人进化论;校园星发现·up！开学啦,26460363;35193000;213551;121660;183540;308571;1513366;3226524;10294169;31947836;34876775,15,4,0,76,0,858,49,11,49865,1,0,无,无,无
1677150652,437178320,1015615395,491307403,大领导特别欣赏和在乎的一种能力，你具备吗？,公务员干货,1676802888,1676802888,137,-,职业职场,209,10,今天也要好好工作;人物;职场;领导;体制;能力;职业;官员;人情世故;为人处事,34948831;4448;47481;15705;725497;3991;29538;52612;1333735;1727391,8,0,0,40,0,105,1,7,1935,1,0,无,无,无
1677150659,609727053,1015608943,473654149,怎么判断你是不是当官的料？,公考干货君,1676802441,1676802441,65,-,职业职场,209,10,职场;财经;什么是公务员;体制;官员;职业;工作;人情世故;事业;为人处事,47481;66849;23907331;725497;52612;29538;21316;1333735;1471393;1727391,1,0,0,25,0,50,0,6,1563,1,0,无,无,无
1677150669,437183881,1015604664,2146236937,Excel表格中，如何设置表格动态数据自动计算求和？,Office办公三剑客,1676802276,1676802276,63,Excel表格中，如何设置表格动态数据自动计算求和？,职业职场,209,10,今天也要好好工作;职场;表格;WPS;办公软件;EXCEL教程;Word文档;EXCEL函数;office办公软件;EXCEL技巧,34948831;47481;640857;104223;517507;1518432;5022122;5543482;6262166;7383988,0,0,0,38,0,47,0,3,533,1,0,无,无,无
1677150672,524634456,1015588152,430372013,女性到底需要什么样的主义？从上野千鹤子工伤谈起：,野生ceo大宝,1676802128,1676802128,229,-,职业职场,209,5,寻找100位内行人对谈;北大宿舍夜谈;女性主义;上野千鹤子;分享我的职业故事,33186535;35728325;245806;2902021;32126148,180,99,0,555,0,2747,153,108,39210,1,0,无,无,无
1677150676,907025284,1012350157,1226380111,你的老板会唠唠叨叨给你讲大道理吗,许林芳管理思维,1676802000,1676630170,62,,职业职场,209,8,职场;创业;离职;管理;大道理;老板;唠唠叨叨;企业管理,47481;128384;472020;681050;125228;46428;1146237;820772,0,0,0,7,0,20,0,1,577,1,0,无,无,无
1677150679,567137911,1015571561,478030,工作和上学为什么让人难受，低谷时如何调节心态,理发师肖邦,1676801970,1676801971,499,抑郁、焦虑，低欲望、时代病、剪刀手马德华、我不想去上学了，因为我太困、太冷了，学校里也没有人喜欢我——奥尔罕·帕慕克（我没读过他，只是看过这个段子，要写这句话时还去百度了，如果作者本人联系我表示不希望被转载我就删除）、情绪稳定一分钟也很厉害了，忍不了了，一拳打爆这个等离子电视，什么档次？iaurnvqwiovnioeciqjehrcklsdkdhfvmnls。,职业职场,209,11,心态;大学;职场;医学;学生;就业;工作;上学;调节;聊聊我的人生选择;确实该聊聊·第三季,110299;6500;47481;169523;48807;214931;21316;5432;868987;35620721;35636636,2629,515,0,1703,0,10310,468,833,74801,1,0,无,无,无
1677150688,694651593,1015046195,1612114484,求职宝典：面试被问离职原因，什么话一定不能说？,职场教练Echo,1676801700,1676778472,119,,职业职场,209,8,今天也要好好工作;面试;找工作;上班;离职;求职;金三银四;离职原因,34948831;32613;49526;103502;472020;121660;6419010;8169670,4,0,0,44,0,42,4,5,788,1,0,无,无,无
1677150738,479519677,1013902990,471911317,【公务员遴选笔试】社区食堂究竟怎么建,公选王-遴选翰林院,1676800800,1676715049,136,"添加小雪老师微信：15527243150
备注B站，将免费获得遴选小白提升课礼包（最新版）
包含（300组合笔面加分金句+700分钟遴选笔试入门课+40公文写作和大作文范文）",职业职场,209,8,社区食堂;公务员考试;公务员;基层公务员;基层;遴选;公务员遴选;遴选笔试,11786744;183540;213551;1081326;1225543;2502319;5914086;9166179,0,0,0,8,0,20,3,2,386,1,0,无,无,无
1677150765,482134047,1015522401,295347600,医院里的香饽饽!河南专科，同宿舍6个护理学男生，毕业4年现状,那些无名之辈,1676799356,1676799356,144,河南专科，同宿舍6个护理学男生，2019年毕业,职业职场,209,10,毕业;职场;专科;现状;经验分享;求职;男护士;职业规划;护理学;人物故事,9724;47481;1209416;44454;634574;121660;52893;697364;2728382;3527690,76,57,0,150,0,2440,297,167,64824,1,0,无,无,无
1677150775,567134856,1015526079,1724539264,实话实话！老祖宗的赚钱方法论,芮淇讲书堂,1676799086,1676799086,83,-,职业职场,209,11,财经;创业;正能量;芮淇讲书堂;方法论;投资;商业;赚钱方法;创作灵感;网络热门鉴定;万物研究所·第八期,66849;128384;33129;35607798;367996;141406;251524;2451189;2689667;19079195;35165293,0,0,0,0,0,2,0,0,16,1,0,无,无,无
1677150787,309739750,1015520503,471285754,在体制内，年轻人若有以下表现，是绝对的不成熟,职场小咸鱼,1676798960,1676798960,180,-,职业职场,209,5,职场;寻找100位内行人对谈;体制;年轻人;趁早知道的职场真相,47481;33186535;725497;219697;34461754,126,1,0,477,0,560,27,68,19878,1,0,无,无,无
1677150865,309564160,1013862368,691475389,体制内的各位，提拔不了日子怎么过,易缘老师,1676797140,1676712442,349,体制内的各位，提拔不了日子怎么过,职业职场,209,3,人性;职场;人际交往,15402;47481;703146,19,0,0,107,0,132,3,39,2549,1,0,免费领取,,免费领取
1677150876,992224532,1015461146,1914946098,【法规】2023注安《通关考点》（高频考点）,牛耕耘,1676796551,1676796551,76,"网络
【法规】2023注安《通关考点》（高频考点）",职业职场,209,3,安全工程师;注册安全工程师;注安,3178767;4778582;11576043,0,0,0,0,0,0,0,0,8,2,0,无,无,无
1677150900,309699619,1015429248,13114715,【公务员面试】消费券发放的前期调研怎么做？,公考无敌傻喵,1676795347,1676795347,552,"手写笔不见了，偶尔有杂音，请见谅TAT
PPT中是答题思路和框架，并非逐字稿。
有好的内容，欢迎在评论和弹幕里补充~",职业职场,209,7,调研;面试;公务员考试;公务员;公务员面试;结构化面试;消费券,147681;32613;183540;213551;1513366;1719077;7726062,17,3,0,73,0,52,14,3,1017,1,0,无,无,无
1677150922,822243697,1015415688,622722852,【公务员事业单位面试】我当面试考官经历,一鸣上岸说,1676795021,1676795021,311,我当面试考官经历,职业职场,209,10,今天也要好好工作;面试考官;面试;事业单位;公务员考试;经历;公务员;公务员面试;结构化面试;事业单位面试,34948831;15202936;32613;802135;183540;426889;213551;1513366;1719077;3952384,636,306,0,1725,0,2155,158,210,35849,1,0,无,无,无
1677150935,567230823,1015417583,1817047180,试讲面试80分到90分，你需要抠好这5个细节。,你们的田老师,1676794602,1676794602,150,-,职业职场,209,4,招教;教师编制;试讲;教师招聘考试,3361052;2287723;2861394;3295847,16,0,0,118,0,135,8,5,2654,1,0,无,无,无
1677150948,482025729,1013310738,1736468798,领导总是在快下班才安排你工作，导致你经常加班，你会怎么办？,金标尺面试观,1676793600,1676688645,122,,职业职场,209,2,面试;结构化面试,32613;1719077,0,0,0,5,0,8,0,0,228,1,0,无,无,无
1677151033,694534923,1014284563,370547437,Creo/proe ipad曲面造型，建模技巧，结构设计，creo教程，proe教程，creo在线教学，一加一教育，佳言老师,Proe与Creo产品设计,1676791500,1676728364,112,更多资料领取方法：点赞，关注+评论，茄薇：creo22，领取,职业职场,209,10,产品设计;一加一教育;creo在线教学;proe;结构设计;creo;proe教程;creo入门到精通;creo教程;creo产品设计,412497;19924228;25377829;2850560;2913659;3341309;3775450;8241278;8415785;8505248,0,1,0,48,0,66,6,3,1086,1,0,无,无,无
1677151664,352223965,1015143812,515269622,VLOOKUP函数核对两个表格，实在太方便啦！,Excel精选技巧,1676790300,1676782920,62,"使用VLOOKUP函数和条件格式结合，快速核对2个表格，超方便！
公式：=VLOOKUP($A1,A!$A:$F,COLUMN(A1),0)",职业职场,209,10,今天也要好好工作;表格核对;表格;VLOOKUP;EXCEL;方便;EXCEL教程;Office;EXCEL函数;EXCEL技巧,34948831;21708324;640857;1000371;20736;618415;1518432;2549589;5543482;7383988,3,0,0,63,0,45,5,8,1673,1,0,无,无,无
1677151666,652191190,1015176353,417014129,奸商揭秘暴利奶酪棒！利润让人惊讶,倒爷胖丁,1676790298,1676790298,141,-,职业职场,209,8,趣闻;美食;零食;暴利;奸商;揭秘;利润;奶酪棒,6874;20215;19703;472292;105904;8317;2793621;7361546,51,28,0,92,0,972,110,140,27840,1,0,无,无,无
1677151690,694595898,1013857661,691475389,领导为啥故意把单位整乱,易缘老师,1676789760,1676712380,104,领导为啥故意把单位整乱,职业职场,209,3,职场;人性;人际交往,47481;15402;703146,24,5,0,84,0,188,17,50,4592,1,0,免费领取,,免费领取
1677151741,567143516,1015267255,508695150,每日即兴英文演讲What does it mean to listen well?,英文演讲爱好者Scott,1676788420,1676788420,196,"每日即兴英文演讲
What does it mean to listen well?",职业职场,209,6,英文;演讲;英语;英文即兴演讲;英语口语;英文演讲,8745;2739;8816;25477343;602557;224567,15,1,0,1,0,45,18,5,489,1,0,无,无,无
1677151771,609701289,1015224484,17682864,加油小仙：把自己的苦难转换成人生的摇钱树,UP主五老师,1676787042,1676787042,268,-,职业职场,209,11,励志;人生;苦难;小仙;成长;加油;摇钱树;必剪创作;加油小仙;职场新人进化论;校园星发现·up！开学啦,976;3459;1237385;520786;11147;5104;3026081;15775524;21272331;31947836;34876775,36,5,0,8,0,150,18,0,1697,1,0,无,无,无
1677151782,822187236,1015216906,1419461490,面对老婆出轨该怎么办？老罗：没事，不是什么大事，成年人不要冲动，要冷静的解决。,老罗一个有趣的灵魂,1676786336,1676786336,131,-,职业职场,209,4,出轨;罗永浩;老罗;老罗语录,70126;31762;33600;698583,2,1,0,4,0,20,2,0,523,1,0,无,无,无
1677151823,394675716,1016823199,526410150,【2月19日题目解析】凉茶的问题,花生十三-公考行测,1676783638,1676783638,1021,,职业职场,209,1,是老师，也是UP主！,34407075,53,17,0,51,0,267,99,47,11210,1,0,无,无,无
1677151827,652153078,1015126433,490942666,焊接电焊时一定学会这几个动作,焊工小高,1676783204,1676783204,60,-,职业职场,209,1,焊接,199215,13,0,0,10,0,98,7,3,1105,1,0,无,无,无
1677151936,479661678,1016444096,26108626,对话调教ChatGPT，居然变成在线犯罪指南！,赛雷三分钟,1676780467,1676780467,515,ChatGPT大家有玩过吗？这个聊天人工智能最近特别火，说话流利顺畅，知识储备又足，受到了很多用户的喜爱，甚至有人把它当成了生产力工具。,职业职场,209,7,犯罪;人工智能;科普;聊天;Open AI;语言模型;万物研究所,47175;46183;5417;46319;5025236;8978094;24688044,877,588,0,2941,0,21385,610,932,176407,1,0,无,无,无
1677151998,779624076,1012632072,27744027,当我给员工发年终奖....还比去年多了几十W？,纽约星姐_毛小星,1676779200,1676642233,233,,职业职场,209,7,职场;辞职;老板;年终奖;员工;职场新人进化论;校园星发现·up！开学啦,47481;116359;46428;139293;88796;31947836;34876775,102,15,0,117,0,1686,86,76,44705,1,0,无,无,无
1677152005,694548816,1013889562,471911317,【公务员遴选笔试】乡镇干部的“金木水火土”,公选王-遴选翰林院,1676779200,1676712355,139,"添加小雪老师微信：15527243150
备注B站，将免费获得遴选小白提升课礼包（最新版）
包含（300组合笔面加分金句+700分钟遴选笔试入门课+40公文写作和大作文范文）",职业职场,209,8,乡村干部;笔试;公务员考试;基层;基层公务员;遴选;公务员遴选;遴选笔试,17125674;988286;183540;1225543;1081326;2502319;5914086;9166179,8,0,0,20,0,29,0,6,466,1,0,无,无,无
1677152090,949608916,1014917561,600286361,大城市求职/租房/生活，20个重要建议|给00后的职场常识系列,青舟访谈360行,1676777477,1676777477,988,"大学生毕业后，第一次去大城市求职、工作生活，怎样更顺利？
本期内容包含：
1、前期准备什么？
2、怎样租房更省钱/省心?
3、如何适应快节奏？
4、如何融入大城市生活？

我在南京/苏州/上海/杭州工作生活14年，总结20条分享，供大家参考。",职业职场,209,10,今天也要好好工作;上海;毕业季;苏州;求职;大城市;杭州;租房;应届生;春招,34948831;596;68321;94801;121660;147124;12342;389440;1704503;3473023,426,126,0,952,0,884,140,64,11122,1,0,无,无,无
1677152501,822007778,1014943035,32533840,【对啊网】Excel小技巧——Text的用法（一）,对啊网,1676773558,1676773558,131,更多Excel Word PPT 教程，请下载 对啊课堂app,职业职场,209,10,对啊网;电子表格;EXCEL;办公软件;Office;text;Excel小技巧;excel基础;EXCEL技巧;excel自学,1750118;517509;20736;517507;2549589;3047243;3752472;5521718;7383988;8000384,1,0,0,5,0,14,0,1,1220,1,0,无,无,无
1677152502,652116430,1014939493,32533840,初级会计职称题库每日刷一题|对啊网名师 固定资产折旧,对啊网,1676773460,1676773461,151,更多会计教程，请看置顶评论。,职业职场,209,10,初级会计网课;初级会计题库;2023初级会计;2023年初级会计实务;初级会计实务;会计从业资格证;初级会计证;固定资产;初级会计备考;会计学基础,12134551;13617340;25821305;29803805;904184;1229280;4962298;5540558;8901103;9225420,2,1,0,5,0,9,1,0,175,1,0,https://www.bilibili.com/read/cv18261900?spm_id_from=333.999.0.0,,2023初级会计通关资料包+全套课程（实时更新）
1677152505,949537180,1014928752,27383767,这位粉丝挺幸运，竟然全是真的！,元实珠宝,1676773315,1676773315,128,-,职业职场,209,7,寻找100位内行人对谈;玉器真假鉴定;和田玉真假鉴定;必剪创作;翡翠真假鉴定;元实珠宝鉴定;分享我的职业故事,33186535;35709337;10118557;15775524;16805853;26145180;32126148,35,68,0,160,0,8296,99,35,96283,1,0,无,无,无
1677152537,949613278,1014469636,475323100,【春招】23届春招已开的游戏公司大全及岗位介绍,Paper朱,1676772000,1676737069,574,"目前搜罗了一些已经开放春招岗位的游戏公司~包括应届和实习
如果还有简历上和作品集上的疑问欢迎加23春招交流群：543086223
欢迎应届和实习的同学来互相交流",职业职场,209,10,程序;设计;游戏公司求职;23校招;23届春招;游戏公司大全;春招可投岗位;游戏公司;应届生;23届,308821;74378;20001379;29353398;33123343;35699916;35699923;690539;1704503;7294018,19,33,0,64,0,137,2,14,2275,1,0,无,无,无
1677152560,609529102,1014195238,397230176,UG建模 第46讲 3D曲线 直线圆弧空间曲线实战与修剪曲线使用（三）,UG编程-千言,1676771220,1676724954,745,,职业职场,209,10,数控加工;数控;加工中心;CNC;UG建模;UG;数控编程;UG编程;机加工;UG数控编程,878860;191421;49978;11841;984505;101127;1401023;1700465;2828032;3863340,0,0,0,6,0,8,1,0,150,1,0,无,无,无
1677152581,224515847,1012634917,1110750332,职场自救指南：一个万能公式，拯救吃亏的自己,陈政讲财务说职场,1676770500,1676641899,104,,职业职场,209,10,心理;自救;职场;社会;职业;指南;职业规划;工作;拯救;吃亏,17126;38735;47481;47798;29538;141596;697364;21316;3198;2577327,171,7,0,501,0,1566,27,86,13267,1,0,无,无,无
1677152596,394601200,1013842103,691475389,被同事集体孤立PUA你该怎么办,易缘老师,1676769300,1676712299,87,被同事集体孤立PUA你该怎么办,职业职场,209,3,职场;人性;人际交往,47481;15402;703146,4,0,0,47,0,60,3,1,1199,1,0,免费领取,,免费领取
1677152601,267050511,1014825096,505949610,超赞！气质女神小学英语优质课！精彩导入+动作带学！考编面试必学！,未来英语面试指导,1676768650,1676768650,181,超赞！气质女神小学英语优质课！精彩导入+动作带学！考编面试必学！,职业职场,209,8,今天也要好好工作;小学英语优质课;英语优质课;小学英语公开课;英语考编面试;未来英语面试指导;英语公开课;教招面试,34948831;15129623;15762658;15880175;16216551;31990452;1091567;7095178,0,0,0,7,0,6,0,2,300,1,0,无,无,无
1677152634,992028286,1014606122,385154136,【资料分析】文字型材料如何读？先读材料再做题的作用在哪里？花多久时间读材料？,公考苏金朋,1676766600,1676743630,293,-,职业职场,209,8,今天也要好好工作;分析;公务员考试;公务员;手把手;材料;资料分析;必剪创作,34948831;136016;183540;213551;5496;170004;2850182;15775524,34,0,0,61,0,82,7,6,2118,1,0,无,无,无
1677152669,479538707,1014798434,350629248,Blender中的编制,Blender最新教学站,1676765111,1676765111,1607,"www.blendertrans.com
Blender中的编制",职业职场,209,2,经验分享;Blender,634574;2596660,2,0,0,123,0,25,2,1,495,2,0,无,无,无
1677152948,864594876,1014332294,670562659,Excel分段式绩效如何计算奖金,山竹Excel表格教学,1676730178,1676730178,306,-,职业职场,209,4,今天也要好好工作;EXCEL;Office;EXCEL技巧,34948831;20736;2549589;7383988,16,0,0,79,0,125,3,4,1218,1,0,无,无,无
1677152981,479568526,1012212133,1366786686,幸福的工作是可能的吗,飛鳥的日常记录,1676728800,1676624526,416,,职业职场,209,5,今天也要好好工作;职场;职业;工作;幸福,34948831;47481;29538;21316;89474,36,0,0,77,0,105,9,12,1943,1,0,无,无,无
1677153033,864492906,1009131457,1029508158,春晚小品《坑》里郝主任，如果在现实中，会被开除吗,老A讲晋升,1676727600,1676462597,148,艺术作品有些夸张成分,职业职场,209,5,沈腾;春晚;春晚小品;小品;体制内,296111;3569;263250;13848;1307845,8,2,0,9,0,70,3,0,1653,1,0,无,无,无
1677153044,394600289,1013340219,389838895,2023个人在淘宝开店创业的前景如何？,照顾酱,1676727000,1676689627,193,"关注照顾，少走弯路。
我是照顾酱，一个90后电商从业者，只给你最接地气的运营建议。

#照顾酱#
#淘宝开店#
#淘宝运营#
#淘宝新手开店#
#如何开网店#
#淘宝如何引流#
#电商运营#
#电商创业#
#防骗指南",职业职场,209,10,如何在淘宝开店;淘宝开店;淘宝运营;淘宝店铺;如何开网店;淘宝新手开店;淘宝开店流程;电商创业;怎么在淘宝开店;开网店,17308714;984407;1511191;1884796;2507822;3525369;3702636;4443566;5777698;5780084,26,2,0,46,0,110,21,7,3723,1,0,无,无,无
1677153066,524598559,1012287044,387418363,sumif(s)单(多)条件求和-Excel函数入门到实战制作自动化报表模板之(五),Excel办公自动化,1676726400,1676628412,243,sumif(s)单(多)条件求和-Excel函数入门到实战制作自动化报表模板之(五),职业职场,209,11,机械;今天也要好好工作;入门;Excel数据可视化;自动化;EXCEL;EXCEL教程;办公自动化;EXCEL函数;EXCEL技巧;office办公技巧,5152;34948831;169933;21288606;165769;20736;1518432;3526074;5543482;7383988;10311964,1,0,0,10,0,17,0,2,1130,1,0,无,无,无
1677153067,437051860,1012205580,691475389,同事之间不要过多的解释,易缘老师,1676726400,1676625556,68,同事之间不要过多的解释,职业职场,209,3,职场;人性;人际交往,47481;15402;703146,0,0,0,35,0,63,1,4,1146,1,0,免费领取,,免费领取
1677153113,779593253,1014191652,352701548,皮talk：基石家庭的孩子能有几次机会？,工地开皮员,1676725348,1676725348,412,-,职业职场,209,7,教育;寻找100位内行人对谈;机会;工地;土木;普通家庭;分享我的职业故事,4149;33186535;181455;475895;893746;3786848;32126148,1608,150,0,501,0,2975,384,348,32330,1,0,无,无,无
1677153148,437119824,1014198026,478565981,那些年对不起班长的事：偷吃狗班长的伙食！,一颗冰栗子,1676724875,1676724875,75,那些年对不起班长的事！狗班长伙食费顶三个我，怕他吃不完，偷吃它的西瓜，还要给它找对象！,职业职场,209,11,搞笑;参军知识;寻找100位内行人对谈;兵哥哥;军犬;分享;班长;故事;职业;参军入伍;分享我的职业故事,1833;14825263;33186535;309713;365086;81987;88861;3178;29538;7064852;32126148,260,49,0,973,0,24113,243,102,295303,1,0,无,无,无
1677153155,482000143,1014190269,490942666,管道横口氩弧焊填充怎样操作，告诉你方法和细节,焊工小高,1676724820,1676724820,91,管道横口氩弧焊填充怎样操作，告诉你方法和细节,职业职场,209,7,管道;细节;焊接;方法;填充;操作;氩弧焊,197072;185829;199215;25554;1109148;8894;3569012,10,0,0,10,0,75,0,1,837,1,0,无,无,无
1677153161,479551340,1014183906,595286379,学查电路故障，新手电工只需吃透断路短路漏电故障，就能事半功倍,勇哥说水电,1676724703,1676724703,77,电工知识，水工知识分享,职业职场,209,8,今天也要好好工作;电路;电气;短路;电工;故障;漏电;就能,34948831;148029;262480;117769;723036;495751;593019;5291322,38,0,0,145,0,140,2,3,2631,1,0,无,无,无
1677153199,906920478,1010323244,120361922,【底稿篇】20 应付职工薪酬 新人第一年必做科目 相关程序及注意事项（上）,Aton审计dogge,1676723704,1676525666,487,本期更新新人第一年底稿系列上半部分，也是热门科目—应付职工薪酬，相关必要的审计程序，如果有所收获，欢迎一键三连～感谢支持～,职业职场,209,10,今天也要好好工作;学习;应付职工薪酬;事务所;科目;经验分享;审计;薪酬;四大会计;底稿,34948831;13160;13748608;2432;650944;634574;134297;3343744;3762872;5207072,43,18,0,85,0,91,7,8,2140,1,0,BV1DT411y7se,,【底稿篇】19 长期待摊费用  长期资产相关审计程序及注意事项
1677153202,737040338,1013331773,447420410,上海人为何不断地学粤语？,港你知粤语,1676723400,1676690591,60,"感谢港你知上海学员Joy Qiao的用心分享！
#粤语培训# #粤语教学# #粤语发音# #学粤语# #粤港澳大湾区# #你好星期六# #大湾仔的夜# #香港生活# #香港读书# #北京学粤语# #上海学粤语#  @港你知粤语Kid  @港你知粤语Teen",职业职场,209,10,如何学粤语;上海学粤语;大湾区的夜;你好星期六;粤语教学;粤语发音;香港生活;粤语培训;粤港澳大湾区;香港读书,14807621;15962274;22198156;23192323;509865;2757485;3392145;3512211;3802472;5422908,0,0,0,4,0,33,12,1,465,1,0,无,无,无
1677153219,394580370,1013222044,1150472191,职场不被淘汰的秘籍，专业能力不够强的人怎么晋升？,产品老曾,1676722500,1676688518,227,,职业职场,209,8,今天也要好好工作;职场;真相;产品老曾;秘籍;管理;管理思维;晋升,34948831;47481;5191;33322257;45915;681050;3209582;3554913,70,23,0,382,0,523,19,80,25780,1,0,无,无,无
