video_aid,爬取时间,video_cid,标题,上传时间,审核时间,播放时长,标签分区,标签个数,硬币数,弹幕数,收藏数,历史最高排名,点赞数,评论数,分享数,播放数,是否原创,是否合作,beh_硬币数,beh_弹幕数,beh_点踩数,beh_收藏数,beh_点赞数,beh_评论数,beh_分享数,beh_播放数,up等级,up粉丝数,up投稿数,up平均每个视频播放量,up平均每个视频点赞数,有无简介,标题样式,有无广告,存留时长,平均标签订阅数,up在最热前500条评论的回复数,up在最热前500条评论的点赞数,最热前500条评论中平均每条评论的回复数,最热前500条评论中平均每条评论的点赞数,是否周末,是否原创_1,是否原创_2,是否合作_0,是否合作_1,有无简介_0,有无简介_1,有无广告_0,有无广告_1,标题样式_。,标题样式_！,标题样式_？,是否周末_False,日均播放,日均点赞,日均硬币,日均评论,日均弹幕,日均分享,日均收藏,y,24h后播放增量,发布时间星期,发布时间
566813654,1676513121,1006413275,刚考上公务员啥都不会，会被单位辞退吗？来看看公务员必备的4种技能,1676368800,1676306720,5.262690188904886,职业职场,9,28,28,147,0,274,84,12,14623,1,0,34.0,30.0,0.0,156.0,293.0,88.0,14.0,16692.0,6.0,11.270382455076408,5.402677381872279,-0.0045045045045045,-0.0045045045045045,1,？,0,1.6703819444444443,8.367945288129276,2.4849066497880004,0.0,0.9323768696257794,2.753832844207687,False,1,0,1,0,0,1,1,0,0,0,1,1,9.077298601085019,5.106153574166357,2.877096997778433,3.937454854761138,2.877096997778433,2.1021792811584277,4.48867934417053,7.635303886259415,2069.0,2,2023-02-14 18:00:00
566831621,1676517521,1005235496,太牛了！这个知识颠覆了我的认知！,1676216888,1676216888,6.253828811575473,职业职场,11,43,9,100,0,186,9,20,3382,1,0,43.0,9.0,0.0,103.0,191.0,9.0,21.0,3526.0,6.0,12.748332980822052,5.424950017481403,-0.0044052863436123,-0.0044052863436123,0,！,0,3.479548611111111,11.97100889831562,0.0,0.0,0.0,0.28768207245178085,False,1,0,1,0,1,0,1,0,0,1,0,1,6.879319953535971,3.9973785198793204,2.5921098251090378,1.2771886173831322,1.2771886173831322,1.9092271944535344,3.392471419297541,4.976733742420574,144.0,7,2023-02-12 23:48:08
566887186,1676508859,1009941613,【框架19】结构那么重要，扣题那么重要【公务员面试-公考面试】,1676506177,1676506177,5.840641657373398,职业职场,10,4,0,5,0,15,4,2,1043,1,0,11.0,1.0,0.0,39.0,62.0,9.0,7.0,2560.0,6.0,11.833551380641314,4.836281906951478,-0.0079365079365079,-0.0079365079365079,0,。,0,0.0310416666666666,9.5227394469648,0.6931471805599453,0.0,0.6931471805599453,0.4054651081081644,False,1,0,1,0,1,0,1,0,1,0,0,1,10.422281345951298,6.182542398146649,4.866449711590471,4.866449711590471,0.0,4.180973688683815,5.088051944410438,7.325148957955575,1517.0,4,2023-02-16 08:09:37
566897190,1676510084,1008560021,这个编制在山上值夜班守公墓，上10休20，工资4500，年终奖4.9万,1676458831,1676426585,4.969813299576001,职业职场,8,8,40,53,0,248,110,129,18554,1,0,22.0,186.0,0.0,220.0,792.0,559.0,1063.0,91973.0,6.0,11.270382455076408,5.402677381872279,-0.0045045045045045,-0.0045045045045045,1,。,0,0.5932060185185185,5.867176021564637,2.3978952727983707,0.0,0.5810298824392391,2.120263536200091,False,1,0,1,0,0,1,1,0,1,0,0,1,10.350654201132542,6.038031372654346,2.6731854161193627,5.228072181716767,4.225814236078849,5.386613882766766,4.503635829576344,11.203951657050824,73419.0,3,2023-02-15 19:00:31
566945201,1676510869,1009171380,2023春招：留不住人的小县城，工资这么高？！求职解读,1676441168,1676441168,6.300785794663244,职业职场,10,52,61,76,0,280,66,38,6987,1,0,82.0,136.0,0.0,146.0,501.0,168.0,51.0,24573.0,6.0,11.132162725502406,4.867534450455582,-0.0076923076923076,-0.0076923076923076,1,？,0,0.8067245370370371,8.23403420769204,2.9444389791664403,1.9459101490553132,0.8286926725561691,2.377153788491554,False,1,0,1,0,0,1,1,0,0,0,1,1,9.066579569496607,5.85243963059054,4.181411552202952,4.416576753142313,4.3387851807672,3.8733665553666867,4.556065206340714,9.774915271736365,17586.0,3,2023-02-15 14:06:08
609013402,1676526071,999790059,空降兵为什么总是和老团队格格不入,1675935000,1675909340,4.897839799950911,职业职场,7,12,0,12,0,57,4,4,1723,1,0,12.0,0.0,0.0,12.0,57.0,4.0,4.0,1775.0,5.0,11.08047962853029,4.962844630259907,-0.0069930069930069,-0.0069930069930069,0,。,0,6.841099537037037,9.824877151954217,0.0,0.0,0.0,0.9162907318741551,False,1,0,1,0,1,0,1,0,1,0,0,1,5.528873766783726,2.233448706573545,1.0130921595395115,0.4603959544292865,0.0,0.4603959544292865,1.0130921595395115,3.970291913552122,52.0,4,2023-02-09 17:30:00
609071902,1676514972,1000415009,女人在职场上真的很难,1676294100,1675950212,5.087596335232384,职业职场,5,2,1,15,0,27,0,9,672,1,0,2.0,1.0,0.0,16.0,30.0,0.0,10.0,754.0,4.0,10.560074477784271,6.769641976852503,-0.0011481056257175,-0.0011481056257175,0,。,0,2.556388888888889,10.162229881090202,0.0,0.0,0.0,0.0,False,1,0,1,0,1,0,1,0,1,0,0,1,5.571662668128494,2.4477042541420606,0.5779347270736288,0.0,0.33015000060732214,1.5086427621949239,1.9268222505239356,4.418840607796598,82.0,1,2023-02-13 21:15:00
609081351,1676528930,999043155,提笔能写——体制内生存的硬本领,1675855046,1675855046,5.556828061699537,职业职场,5,6,1,67,0,84,10,9,2620,1,0,6.0,1.0,0.0,68.0,84.0,10.0,9.0,2648.0,5.0,11.850240203729681,5.327876168789581,-0.0048543689320388,-0.0048543689320388,1,。,0,7.799583333333333,9.959820625876288,1.0986122886681098,0.0,1.466337068793427,1.992430164690206,False,1,0,1,0,0,1,1,0,1,0,0,1,5.81685928328985,2.465537445298274,0.570568085005327,0.8251047353190698,0.1206340584130453,0.7672837710490551,2.2607420010896426,3.367295829986474,28.0,3,2023-02-08 19:17:26
609094133,1676528920,998732620,【逸笔文案】重磅文章❗2.2万字集团职代会暨2023年工作部署会讲话稿❗办公室“笔杆子”写作素材资料❗公考申论作文好词金句积累❗,1675855245,1675841480,5.5254529391317835,职业职场,10,10,0,84,0,33,1,9,1953,1,0,10.0,0.0,0.0,87.0,33.0,1.0,9.0,1966.0,5.0,11.564435735816685,4.6443908991413725,-0.0096153846153846,-0.0096153846153846,1,。,0,7.797164351851852,5.288267030694535,0.0,0.0,0.0,0.0,False,1,0,1,0,0,1,1,0,1,0,0,1,5.523361807913882,1.6548524548518981,0.8252790155689429,0.12066931384912959,0.0,0.7674499606197737,2.465821284773181,2.6390573296152584,13.0,3,2023-02-08 19:20:45
609171597,1676517891,1003462282,一招制敌！碰上刺头同事，就用这招让他乖乖闭嘴,1676203200,1676116636,5.1647859739235145,职业职场,10,22,1,84,0,196,10,6,3139,1,0,24.0,1.0,0.0,109.0,253.0,11.0,8.0,4418.0,6.0,12.253581036197867,5.846438775057725,-0.0028901734104046,-0.0028901734104046,0,！,0,3.6422569444444446,10.027062670539818,0.0,0.0,0.3566749439387322,1.455287232606842,False,1,0,1,0,1,0,1,0,0,1,0,1,6.759056027655948,4.003923520422851,1.9516381233468547,1.3205685746766875,0.24259712923355936,0.9735516749016476,3.18065973765655,7.154615356913663,1279.0,7,2023-02-12 20:00:00
609216067,1676518526,1001879247,你是一名公职人员，执行公务时被群众拍照传到了网上，网友断章取义开始网暴你，你怎么办？,1676192640,1676023726,4.394449154672439,职业职场,3,0,0,4,0,18,0,0,214,1,0,0.0,0.0,0.0,4.0,18.0,0.0,0.0,221.0,4.0,10.55297016060981,6.354370040797351,-0.0017391304347826,-0.0017391304347826,0,？,0,3.771828703703704,9.312806703520673,0.0,0.0,0.0,0.0,False,1,0,1,0,1,0,1,0,0,0,1,1,4.038416063873631,1.7530569216591654,0.0,0.0,0.0,0.0,0.7229455399418535,2.0794415416798357,7.0,7,2023-02-12 17:04:00
609254549,1676515609,1006244256,部门分来一退居二线的领导，整天不干活，我该如何让他发挥余热？,1676284948,1676284949,4.927253685157205,职业职场,6,8,1,36,0,124,17,6,5328,1,0,8.0,1.0,0.0,38.0,130.0,17.0,6.0,5653.0,6.0,11.486786807360534,6.3578422665081,-0.0017331022530329,-0.0017331022530329,0,？,0,2.6696875,10.241856798221141,0.0,0.0,1.2992829841302609,2.8903717578961645,False,1,0,1,0,1,0,1,0,0,0,1,1,7.598769787856424,3.8596213880883563,1.3854453527983808,1.9971173207731916,0.3181450842134625,1.1778713219497587,2.6730946000228553,5.786897381366708,325.0,1,2023-02-13 18:42:28
609276641,1676511879,1008084832,开学第一课只为三件事：【颁奖】【收心】【训常规】,1676386155,1676386156,5.3230099791384085,职业职场,6,16,32,48,0,174,13,2,1860,1,0,20.0,39.0,0.0,67.0,201.0,14.0,2.0,2337.0,6.0,11.270726507120859,4.927253685157205,-0.0072463768115942,-0.0072463768115942,1,。,0,1.455138888888889,9.34875357912981,1.0986122886681098,0.0,0.16705408466316624,0.3746934494414107,False,1,0,1,0,0,1,1,0,1,0,0,1,7.153230414358428,4.792282039014301,2.4845327451452377,2.2959486314364503,3.1351040513909862,0.8647613034518106,3.5259646212282623,6.169610732491456,477.0,2,2023-02-14 22:49:15
609283783,1676513676,1007291560,分享一个实习做的项目，也许也是最后一次,1676352476,1676352476,5.484796933490655,职业职场,4,40,22,19,0,264,46,19,3350,1,0,46.0,24.0,0.0,19.0,294.0,55.0,23.0,3810.0,5.0,10.822913364905755,4.290459441148391,-0.0136986301369863,-0.0136986301369863,0,。,0,1.8657407407407407,10.40546666102033,1.6094379124341003,0.0,0.7156200364120039,1.3516088031320008,False,1,0,1,0,1,0,1,0,1,0,0,1,7.493057470556594,4.959333293040704,3.1108096947937973,3.24474186964001,2.5487858345043772,2.414450460743965,2.414450460743965,6.133398042996649,460.0,2,2023-02-14 13:27:56
609284574,1676509565,1008054003,朋友圈有人夸你，怎么回？,1676462400,1676385667,4.584967478670572,职业职场,8,0,1,16,0,39,4,3,528,1,0,1.0,1.0,0.0,21.0,57.0,6.0,3.0,767.0,6.0,11.504701742670255,5.049856007249537,-0.0064102564102564,-0.0064102564102564,1,？,0,0.5458912037037037,11.185935875597828,0.0,0.0,0.0,1.3862943611198906,False,1,0,1,0,0,1,1,0,0,0,1,1,6.874431867414455,4.282797383870283,0.0,2.119559376538855,1.0409361586311054,1.8711251094748902,3.411473389071012,5.480638923341991,239.0,3,2023-02-15 20:00:00
609323828,1676517757,1005017680,【直播回放】清华学霸24岁重读高三！这几年到底经历了什么！,1676207287,1676207287,6.2422232654551655,职业职场,10,57,15,110,0,264,221,63,16124,1,0,57.0,17.0,0.0,125.0,275.0,238.0,71.0,17531.0,6.0,11.023828716667804,5.58724865840025,-0.0037453183520599,-0.0037453183520599,1,！,0,3.593402777777778,10.29988500678381,3.8066624897703196,4.060443010546419,1.3862943611198906,2.176984695988473,False,1,0,1,0,0,1,1,0,0,1,0,1,8.408964521698875,4.3103690721152,2.8250864195576852,4.135192066128072,1.6437072258970367,2.9195059127109304,3.453525827923221,7.249925536717988,1407.0,7,2023-02-12 21:08:07
609326962,1676516194,1005361474,有人想要面试常规题库吗？有的话，我出一集,1676278200,1676226123,4.127134385045092,职业职场,3,62,3,497,0,1320,23,29,17918,1,0,64.0,3.0,0.0,513.0,1355.0,24.0,31.0,18775.0,6.0,11.387192159504465,5.723585101952381,-0.0032679738562091,-0.0032679738562091,0,？,0,2.754560185185185,10.372594946950048,0.0,0.0,0.19105523676270922,2.0661963149298153,False,1,0,1,0,1,0,1,0,0,0,1,1,8.780303285697872,6.174213841822095,3.1573463382105182,2.2353539185409996,0.7367348287156413,2.444778555445401,5.200859310812063,6.754604099487962,857.0,1,2023-02-13 16:50:00
609328609,1676511948,1008017791,劝人学医，胜造七级浮屠！,1676383738,1676383738,6.56244409369372,职业职场,11,235,229,155,0,1205,466,137,21086,1,0,245.0,254.0,0.0,181.0,1328.0,491.0,156.0,23944.0,4.0,10.851703217194657,2.772588722239781,-0.0625,-0.0625,0,！,0,1.4839120370370371,12.66669691441079,2.772588722239781,1.3862943611198906,0.9821372976717415,2.185521693625302,False,1,0,1,0,1,0,1,0,0,1,0,1,9.561682723382296,6.700783681813823,5.071198311650194,5.752683066627009,5.045499195311491,4.536072291548514,4.658271337456096,7.958227192322312,2858.0,2,2023-02-14 22:08:58
609336331,1676516184,1005915304,【公务员遴选笔试】这件事浙江又走在了全国前面,1676278800,1676269227,4.672828834461906,职业职场,6,0,1,6,0,18,1,4,494,1,0,0.0,1.0,0.0,6.0,20.0,1.0,4.0,530.0,5.0,11.91365939870249,7.052721049232323,-0.0008650519031141,-0.0008650519031141,1,。,0,2.7475,8.560699579725377,0.0,0.0,0.0,0.6931471805599453,False,1,0,1,0,0,1,1,0,1,0,0,1,5.191844109892283,2.0217343501948264,0.0,0.3103975436989763,0.3103975436989763,0.8984806586143833,1.1580765379640667,3.6109179126442243,36.0,1,2023-02-13 17:00:00
609344242,1676512474,1007743601,英语面试：interview pre,1676379600,1676372325,4.174387269895637,职业职场,9,5,0,11,0,46,2,2,338,1,0,5.0,0.0,0.0,11.0,48.0,2.0,2.0,363.0,5.0,11.20168813289691,6.253828811575473,-0.0019230769230769,-0.0019230769230769,0,。,0,1.5378935185185183,11.272706397742304,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,False,1,0,1,0,1,0,1,0,1,0,0,1,5.392632260529415,3.4311135163315867,1.4472013866630986,0.833117863812855,0.0,0.833117863812855,2.098341905161402,3.258096538021482,25.0,2,2023-02-14 21:00:00
609347924,1676517165,1005597165,体制内调动前，要考虑清楚的几个问题,1676254534,1676254534,5.966146739123692,职业职场,5,8,3,75,0,134,1,12,3868,1,0,8.0,3.0,0.0,80.0,137.0,1.0,12.0,4107.0,5.0,11.850240203729681,5.327876168789581,-0.0048543689320388,-0.0048543689320388,0,。,0,3.039710648148148,10.139215586040953,0.0,0.0,0.0,0.0,False,1,0,1,0,1,0,1,0,1,0,0,1,7.148730527215318,3.808508413214935,1.2897365017407396,0.28441073830472463,0.6865937755055939,1.5989317501588216,3.245455478652448,5.480638923341991,239.0,1,2023-02-13 10:15:34
609352747,1676512436,1007944921,人性如此，你懂了吗？,1676380370,1676380370,5.2832037287379885,职业职场,11,2,1,18,0,36,3,0,300,1,0,2.0,1.0,0.0,21.0,38.0,3.0,2.0,505.0,6.0,11.452081444087579,5.5134287461649825,-0.0040322580645161,-0.0040322580645161,0,？,0,1.528541666666667,11.074631896929032,0.0,0.0,0.0,0.28768207245178085,False,1,0,1,0,1,0,1,0,0,0,1,1,5.2794683528381885,3.2007876327712865,0.8365705381771268,1.086085837958871,0.5033285983923671,0.0,2.547562948836885,5.327876168789581,205.0,2,2023-02-14 21:12:50
609376662,1676509162,1009517573,大厂无中生有工作专家不外传的秘术,1676471591,1676471591,5.910796644040527,职业职场,8,10,0,13,0,45,1,15,453,1,0,38.0,0.0,0.0,28.0,100.0,14.0,31.0,879.0,5.0,10.777183886777863,3.7376696182833684,-0.0238095238095238,-0.0238095238095238,1,。,0,0.434849537037037,10.139009178416767,0.0,0.0,0.0,1.0986122886681098,False,1,0,1,0,0,1,1,0,1,0,0,1,6.948647325079758,4.649034621129373,3.1779063209550453,1.1938151910719292,0.0,3.5693831093359885,3.4306072422741143,6.056784013228625,426.0,3,2023-02-15 22:33:11
609383178,1676508991,1009692209,面试究竟是在试什么？每一方都为的是自己,1676478818,1676478818,7.427144133408616,职业职场,6,72,72,82,0,183,22,10,768,1,0,182.0,77.0,0.0,197.0,373.0,51.0,32.0,1886.0,6.0,10.568620986640875,3.1354942159291497,-0.0434782608695652,-0.0434782608695652,0,？,0,0.349224537037037,10.816512959033314,0.0,0.0,0.09531017980432493,1.0647107369924282,False,1,0,1,0,1,0,1,0,0,0,1,1,7.695829924203846,6.263432856151077,5.333544925859737,4.158831815184381,5.333544925859737,3.3889517840028374,5.463009230963197,7.020190708311925,1118.0,4,2023-02-16 00:33:38
609403772,1676511311,1008568030,SUMPRODUCT嵌套OFFSET函数，这个搭配用法相得益彰，不知道简直可惜！,1676427283,1676427283,5.996452088619021,职业职场,5,55,2,194,0,144,4,16,1822,1,0,72.0,2.0,0.0,290.0,170.0,8.0,21.0,2771.0,6.0,11.876394278226202,5.68697535633982,-0.0033898305084745,-0.0033898305084745,1,！,0,0.9725462962962964,6.258816353086512,0.0,0.0,0.0,0.0,False,1,0,1,0,0,1,1,0,0,1,0,1,7.535527676996479,5.004381987783236,4.0526989249935035,1.6317696413460507,1.117256523506481,2.8594347140905625,5.300696359604609,6.856461984594587,949.0,3,2023-02-15 10:14:43
609471293,1676509309,1008646789,电商创业者必备的三种能力：属于第一种类型的可以马上划走！,1676467800,1676430821,5.0689042022202315,职业职场,10,4,1,12,0,32,2,1,643,1,0,12.0,2.0,0.0,28.0,59.0,10.0,2.0,1224.0,5.0,10.905185041352151,6.202535517187923,-0.0020242914979757,-0.0020242914979757,1,！,0,0.4804282407407407,5.156177599386914,0.0,0.0,0.0,0.0,False,1,0,1,0,0,1,1,0,0,1,0,1,7.199222128853448,4.213715104574257,2.2327960359254,1.6415086276036785,1.1254088023895303,1.1254088023895303,3.257239081130311,6.366470447731438,581.0,3,2023-02-15 21:30:00
651452425,1676528956,997667266,如何克服懒惰，成就更好的自已？这三个方法或许能帮到你,1675854000,1675773696,5.805134968916488,职业职场,10,27,3,446,0,215,2,22,3282,1,0,31.0,3.0,0.0,470.0,225.0,2.0,22.0,3447.0,5.0,10.786242183190828,4.574710978503383,-0.0103092783505154,-0.0103092783505154,1,？,0,7.81199074074074,6.506381788777226,0.0,0.0,0.0,2.8622008809294686,False,1,0,1,0,0,1,1,0,0,0,1,1,6.0405484438973485,3.3506684972577614,1.4943020611955924,0.22794535497624657,0.32499594427386747,1.3392508586783822,4.062023167207262,5.111987788356544,165.0,3,2023-02-08 19:00:00
651551545,1676528888,998853688,财务总监和CFO是一回事吗？,1675856700,1675848038,4.418840607796598,职业职场,9,41,11,70,0,495,19,18,6132,1,0,41.0,11.0,0.0,70.0,503.0,20.0,18.0,6489.0,6.0,12.14745787760359,4.477336814478207,-0.0113636363636363,-0.0113636363636363,0,？,0,7.779953703703704,9.872902334821513,0.0,0.0,0.43078291609245417,1.241713132308783,False,1,0,1,0,1,0,1,0,0,0,1,1,6.669725852499868,4.168602219105076,1.835769056211922,1.2361032240058303,0.8812396210937452,1.1980468141953926,2.3023333460144983,5.8805329864007,357.0,3,2023-02-08 19:45:00
651559391,1676523856,998757642,武术学院抓住两名小偷盗窃，学生让他们选择是通过比武解决问题，还是扭送派出所，小偷选择了比武解决，结果被打的头破血流，此事在网上引发热议，有人拍手称快，有人认为不,1676022120,1675843934,5.075173815233827,职业职场,1,0,0,1,0,12,0,1,180,1,0,0.0,0.0,0.0,1.0,12.0,0.0,1.0,181.0,4.0,10.55297016060981,6.354370040797351,-0.0017391304347826,-0.0017391304347826,0,。,0,5.80712962962963,6.9440872082295275,0.0,0.0,0.0,0.0,False,1,0,1,0,1,0,1,0,1,0,0,1,3.433870441754854,1.1205125089579828,0.0,0.0,0.0,0.158884128726277,0.158884128726277,0.6931471805599453,1.0,5,2023-02-10 17:42:00
651599779,1676525799,1000514004,机关单位四条潜规则，四点建议,1675941447,1675941447,5.676753802268282,职业职场,10,5,0,40,0,52,0,21,1221,1,0,5.0,0.0,0.0,41.0,52.0,0.0,22.0,1242.0,6.0,11.452081444087579,5.5134287461649825,-0.0040322580645161,-0.0040322580645161,0,。,0,6.763333333333334,9.847409143516256,0.0,0.0,0.0,0.0,False,1,0,1,0,1,0,1,0,1,0,0,1,5.195909608941091,2.1620022124599285,0.5534714838494553,0.0,0.0,1.4122003401095258,1.9335835548929576,3.091042453358316,21.0,4,2023-02-09 19:17:27
651655972,1676523781,1001859381,提问ChatGPT：你会取代我的工作吗？,1676023272,1676023272,4.969813299576001,职业职场,4,42,31,228,0,229,1,132,6389,1,0,42.0,31.0,0.0,227.0,231.0,1.0,132.0,6401.0,6.0,11.163807608465529,6.776506992372183,-0.0011402508551881,-0.0011402508551881,0,？,0,5.792928240740741,9.992024848053024,0.0,0.0,0.0,0.0,False,1,0,1,0,1,0,1,0,0,0,1,1,7.00569513580077,3.702066064473681,2.1102397789965552,0.15924420164514777,1.8486677545356218,3.169114133453433,3.697797896733353,2.5649493574615367,12.0,5,2023-02-10 18:01:12
651657301,1676518920,1003796216,22岁时没人告诉你的，职业生涯的取舍应该这样做！,1676176200,1676131162,5.25227342804663,职业职场,5,421,103,3891,0,10444,239,456,134286,1,0,431.0,105.0,0.0,4003.0,10660.0,240.0,463.0,137432.0,5.0,11.455857635262708,3.828641396489095,-0.0217391304347826,-0.0217391304347826,0,！,0,3.966666666666667,10.180482722932764,1.791759469228055,0.6931471805599453,0.83410505690264,3.6796627990090123,False,1,0,1,0,1,0,1,0,0,1,0,1,10.429801021398811,7.876236549658482,4.674084623026593,4.114998148270684,3.2945911479983274,4.753227911640025,6.889514288838538,8.054204897064407,3146.0,7,2023-02-12 12:30:00
651661693,1676523723,1001902443,如果用400万和你换一个公务员或事业编，你干不干？,1676024908,1676024908,5.2574953720277815,职业职场,2,35,52,81,0,267,285,73,21400,1,0,35.0,53.0,0.0,83.0,276.0,291.0,74.0,22258.0,6.0,11.486786807360534,6.3578422665081,-0.0017331022530329,-0.0017331022530329,0,？,0,5.773321759259259,0.0,0.0,0.6931471805599453,0.7497346551894092,1.5530849758829686,False,1,0,1,0,1,0,1,0,0,0,1,1,8.217898591293014,3.8553935173326073,1.9547803793719105,3.919296390878619,2.303279498150727,2.613326773469186,2.7100516117028355,6.755768921984255,858.0,5,2023-02-10 18:28:28
651683513,1676521489,1002069107,如何规划好您的一天以帮你做到每天都精力充沛、动力满满 | 时间管理 | 日常安排 | 高效工作,1676113200,1676039509,5.537334267018537,职业职场,11,119,1,1306,0,552,9,59,9964,1,0,123.0,1.0,0.0,1413.0,595.0,9.0,62.0,10791.0,5.0,10.786242183190828,4.574710978503383,-0.0103092783505154,-0.0103092783505154,1,。,0,4.7255671296296295,6.684043384373288,0.0,0.0,0.0,2.03688192726104,False,1,0,1,0,0,1,1,0,1,0,0,1,7.653746295204239,4.769084839182362,3.2650783634413245,1.0662727262842682,0.19195402530020092,2.6015982686858536,5.6253485497269615,6.71901315438526,827.0,6,2023-02-11 19:00:00
651692830,1676523733,1001855164,总助助理高效工作流💡偷师麦肯锡六个效率翻倍的工作绝招 | 拆分力，打腹稿，可行性验证，盘点，多线任务处理,1676024625,1676024625,5.700443573390687,职业职场,10,146,107,1267,0,539,17,125,17185,1,0,153.0,107.0,0.0,1371.0,583.0,22.0,131.0,18769.0,6.0,11.590691737376178,5.241747015059643,-0.0052910052910052,-0.0052910052910052,1,。,0,5.7767129629629625,9.486159861385445,1.3862943611198906,0.0,0.6359887667199967,1.0986122886681098,False,1,0,1,0,0,1,1,0,1,0,0,1,7.997957359894908,4.5465411803384495,3.268575617763506,1.3719038233529623,2.971575042998351,3.1196565583325264,5.395121351554987,7.368339686311381,1584.0,5,2023-02-10 18:23:45
651703742,1676521409,1003465361,5秒教你快速合并1000张表，不要再复制啦！！,1676117590,1676117590,4.9344739331306915,职业职场,6,14,3,78,0,208,18,8,2355,1,0,14.0,3.0,0.0,81.0,211.0,18.0,8.0,2399.0,6.0,13.235268758845177,5.2832037287379885,-0.0050761421319796,-0.0050761421319796,0,！,0,4.673831018518518,9.961040795828076,0.0,0.0,0.5877866649021191,0.9932517730102834,False,1,0,1,0,1,0,1,0,0,1,0,1,6.222316924492215,3.8177806003257957,1.3851440510380977,1.5792323589551267,0.4958368896238212,0.997560235929925,2.8729240373299234,3.8066624897703196,44.0,6,2023-02-11 20:13:10
651752884,1676513279,1007367982,情人节暴击！工作太忙，女朋友闹分手咋办？！,1676366160,1676356248,5.204006687076795,职业职场,11,51,32,94,0,285,45,59,9482,1,0,57.0,35.0,0.0,105.0,304.0,49.0,68.0,10623.0,5.0,11.631508180797177,5.19295685089021,-0.0055555555555555,-0.0055555555555555,0,？,0,1.7027662037037037,9.683073228037365,0.6931471805599453,1.0986122886681098,0.7156200364120039,2.0851072792155136,False,1,0,1,0,1,0,1,0,0,0,1,1,8.624896436171484,5.126191913978094,3.4324138365130517,3.3115492891140588,2.985325809895052,3.573735161461452,4.028993095700472,7.040536390215956,1141.0,2,2023-02-14 17:16:00
651809432,1676515813,1006192598,【去模板】问你怎么看，别答怎么办（2）,1676281858,1676281858,6.570882962339584,职业职场,10,21,6,26,0,93,10,7,1690,1,0,21.0,6.0,0.0,28.0,96.0,11.0,7.0,1862.0,6.0,10.86216705090207,5.214935757608986,-0.0054347826086956,-0.0054347826086956,0,。,0,2.7078125,9.238218150438152,0.0,0.0,0.0,1.3121863889661687,False,1,0,1,0,1,0,1,0,1,0,0,1,6.436342694555231,3.565158817083743,2.169663521809635,1.5460758484511692,1.1680794978539302,1.2767898603480878,2.3610281849041286,5.153291594497779,172.0,1,2023-02-13 17:50:58
651832272,1676516309,1005667450,数据透视表有多厉害？熟练Excel简直不要太爽了！,1676276100,1676257490,5.420534999272286,职业职场,5,0,0,39,0,25,0,3,636,1,0,0.0,0.0,0.0,42.0,27.0,0.0,3.0,741.0,5.0,10.880628763072082,4.3694478524670215,-0.0126582278481012,-0.0126582278481012,0,？,0,2.780196759259259,7.306128633276545,0.0,0.0,0.0,0.0,False,1,0,1,0,1,0,1,0,0,0,1,1,5.432676861430166,2.3018017181578707,0.0,0.0,0.0,0.7319160215892703,2.709900763619994,4.663439094112067,105.0,1,2023-02-13 16:15:00
651849686,1676517542,1005210051,Excel动态引用不同列相同行的数据,1676215459,1676215459,5.293304824724492,职业职场,5,9,0,64,0,110,2,5,1960,1,0,9.0,0.0,0.0,68.0,113.0,2.0,7.0,1998.0,6.0,12.73551784412048,6.639875833826536,-0.0013071895424836,-0.0013071895424836,0,。,0,3.4963310185185184,7.298309774354547,0.0,0.0,0.0,0.0,False,1,0,1,0,1,0,1,0,1,0,0,1,6.328985613982683,3.4800563723290554,1.2737209444628652,0.45236664385256103,0.0,0.8879202871887487,2.960359102878095,3.6635616461296463,38.0,7,2023-02-12 23:24:19
651852292,1676515477,1005949874,23岁去上海工作｜10年后的32-38岁，他们后悔来一线城市吗？,1676289600,1676272951,7.2254814727822945,职业职场,11,1518,292,1721,0,3097,327,429,104809,1,0,1812.0,352.0,0.0,2038.0,3705.0,389.0,527.0,125364.0,6.0,10.781037456093852,3.8918202981106265,-0.0204081632653061,-0.0204081632653061,1,？,0,2.614317129629629,9.719411730645813,0.6931471805599453,1.3862943611198906,1.0786401554811944,2.918228712399131,False,1,0,1,0,0,1,1,0,0,0,1,1,10.598891997526302,7.078030041385964,6.365866760679538,4.836920307467133,4.7246641738687165,5.106529477534504,6.491175784715926,9.93090814811212,20555.0,1,2023-02-13 20:00:00
651856172,1676512473,1006472891,Excel技巧：当你在用粘贴时，你同事已经用上选择性粘贴！,1676379600,1676294170,5.017279836814924,职业职场,1,48,1,164,0,388,7,11,4596,1,0,51.0,1.0,0.0,208.0,433.0,7.0,15.0,6207.0,6.0,14.162790607766302,6.159095388491933,-0.0021141649048625,-0.0021141649048625,0,！,0,1.5378819444444445,7.257707677160043,0.0,0.0,0.0,0.6190392084062235,False,1,0,1,0,1,0,1,0,0,1,0,1,8.00253552997018,5.53455500946357,3.4723315596966797,1.7141068521679736,0.5009237440205506,2.0983485079886313,4.67879395355057,7.385230923066573,1611.0,2,2023-02-14 21:00:00
